t_send,seq,bytes
1765629794.601881,1,256
1765629794.604521,2,256
1765629794.605871,3,256
1765629794.607375,4,256
1765629794.607551,5,256
1765629794.609885,6,256
1765629794.610744,7,256
1765629794.620177,8,256
1765629794.620589,9,256
1765629794.623483,10,256
1765629794.626142,11,256
1765629794.626748,12,256
1765629794.627888,13,256
1765629794.630327,14,256
1765629794.630938,15,256
1765629794.632070,16,256
1765629794.637605,17,256
1765629794.644168,18,256
1765629794.648264,19,256
1765629794.649425,20,256
1765629794.650387,21,256
1765629794.652394,22,256
1765629794.656762,23,256
1765629794.659197,24,256
1765629794.662765,25,256
1765629794.665974,26,256
1765629794.666097,27,256
1765629794.671791,28,256
1765629794.673370,29,256
1765629794.674019,30,256
1765629794.674057,31,256
1765629794.676004,32,256
1765629794.679821,33,256
1765629794.680517,34,256
1765629794.684069,35,256
1765629794.684772,36,256
1765629794.686801,37,256
1765629794.688853,38,256
1765629794.689085,39,256
1765629794.690665,40,256
1765629794.692787,41,256
1765629794.695091,42,256
1765629794.702530,43,256
1765629794.708473,44,256
1765629794.715258,45,256
1765629794.715491,46,256
1765629794.716580,47,256
1765629794.726129,48,256
1765629794.728319,49,256
1765629794.729107,50,256
1765629794.735031,51,256
1765629794.735208,52,256
1765629794.741022,53,256
1765629794.743465,54,256
1765629794.750765,55,256
1765629794.750982,56,256
1765629794.764565,57,256
1765629794.765498,58,256
1765629794.768328,59,256
1765629794.768751,60,256
1765629794.775253,61,256
1765629794.778476,62,256
1765629794.786521,63,256
1765629794.790387,64,256
1765629794.796347,65,256
1765629794.796606,66,256
1765629794.798353,67,256
1765629794.801925,68,256
1765629794.804081,69,256
1765629794.807071,70,256
1765629794.807875,71,256
1765629794.809612,72,256
1765629794.809754,73,256
1765629794.810308,74,256
1765629794.810333,75,256
1765629794.822829,76,256
1765629794.824254,77,256
1765629794.825712,78,256
1765629794.832527,79,256
1765629794.837232,80,256
1765629794.840005,81,256
1765629794.841424,82,256
1765629794.844834,83,256
1765629794.850717,84,256
1765629794.870413,85,256
1765629794.875556,86,256
1765629794.883322,87,256
1765629794.883462,88,256
1765629794.885973,89,256
1765629794.890423,90,256
1765629794.893606,91,256
1765629794.894615,92,256
1765629794.895905,93,256
1765629794.897021,94,256
1765629794.899423,95,256
1765629794.900640,96,256
1765629794.910327,97,256
1765629794.916104,98,256
1765629794.919543,99,256
1765629794.926671,100,256
1765629794.929016,101,256
1765629794.929415,102,256
1765629794.931178,103,256
1765629794.932050,104,256
1765629794.936498,105,256
1765629794.938837,106,256
1765629794.941489,107,256
1765629794.941681,108,256
1765629794.949072,109,256
1765629794.951346,110,256
1765629794.954125,111,256
1765629794.954287,112,256
1765629794.955848,113,256
1765629794.956266,114,256
1765629794.958294,115,256
1765629794.978569,116,256
1765629794.984266,117,256
1765629794.988044,118,256
1765629794.988396,119,256
1765629794.988486,120,256
1765629794.990780,121,256
1765629794.993955,122,256
1765629795.000304,123,256
1765629795.001978,124,256
1765629795.003273,125,256
1765629795.004693,126,256
1765629795.011407,127,256
1765629795.013079,128,256
1765629795.014266,129,256
1765629795.016058,130,256
1765629795.024737,131,256
1765629795.032199,132,256
1765629795.032508,133,256
1765629795.038471,134,256
1765629795.038722,135,256
1765629795.039536,136,256
