t_send,seq,bytes
1764724099.489577,1,256
1764724099.494567,2,256
1764724099.499567,3,256
1764724099.504576,4,256
1764724099.509570,5,256
1764724099.514564,6,256
1764724099.519659,7,256
1764724099.524632,8,256
1764724099.529633,9,256
1764724099.534571,10,256
1764724099.539548,11,256
1764724099.544564,12,256
1764724099.549666,13,256
1764724099.554558,14,256
1764724099.559577,15,256
1764724099.564679,16,256
1764724099.569671,17,256
1764724099.574577,18,256
1764724099.579560,19,256
1764724099.584573,20,256
1764724099.589659,21,256
1764724099.594574,22,256
1764724099.599548,23,256
1764724099.604564,24,256
1764724099.609555,25,256
1764724099.614574,26,256
1764724099.619576,27,256
1764724099.624567,28,256
1764724099.629544,29,256
1764724099.634547,30,256
1764724099.639540,31,256
1764724099.644538,32,256
1764724099.649542,33,256
1764724099.654541,34,256
1764724099.659536,35,256
1764724099.664538,36,256
1764724099.669534,37,256
1764724099.674569,38,256
1764724099.679560,39,256
1764724099.684572,40,256
1764724099.689686,41,256
1764724099.694631,42,256
1764724099.699580,43,256
1764724099.704591,44,256
1764724099.709589,45,256
1764724099.714642,46,256
1764724099.719671,47,256
1764724099.724558,48,256
1764724099.729587,49,256
1764724099.734559,50,256
1764724099.739569,51,256
1764724099.744575,52,256
1764724099.749636,53,256
1764724099.754644,54,256
1764724099.759592,55,256
1764724099.764564,56,256
1764724099.769551,57,256
1764724099.774540,58,256
1764724099.779537,59,256
1764724099.784540,60,256
1764724099.789537,61,256
1764724099.794541,62,256
1764724099.799537,63,256
1764724099.804539,64,256
1764724099.809571,65,256
1764724099.814623,66,256
1764724099.819629,67,256
1764724099.824639,68,256
1764724099.829681,69,256
1764724099.834640,70,256
1764724099.839670,71,256
1764724099.844687,72,256
1764724099.849678,73,256
1764724099.854674,74,256
1764724099.859669,75,256
1764724099.864575,76,256
1764724099.869579,77,256
1764724099.874679,78,256
1764724099.879683,79,256
1764724099.884563,80,256
1764724099.889569,81,256
1764724099.894554,82,256
1764724099.899544,83,256
1764724099.904554,84,256
1764724099.909561,85,256
1764724099.914666,86,256
1764724099.919577,87,256
1764724099.924670,88,256
1764724099.929668,89,256
1764724099.934669,90,256
1764724099.939674,91,256
1764724099.944665,92,256
1764724099.949665,93,256
1764724099.954672,94,256
1764724099.959666,95,256
1764724099.964674,96,256
1764724099.969670,97,256
1764724099.974578,98,256
1764724099.979667,99,256
1764724099.984674,100,256
1764724099.989674,101,256
1764724099.994577,102,256
1764724099.999553,103,256
1764724100.004553,104,256
1764724100.009552,105,256
1764724100.014553,106,256
1764724100.019544,107,256
1764724100.024568,108,256
1764724100.029564,109,256
1764724100.034562,110,256
1764724100.039550,111,256
1764724100.044551,112,256
1764724100.049677,113,256
1764724100.054554,114,256
1764724100.059554,115,256
1764724100.064552,116,256
1764724100.069552,117,256
1764724100.074547,118,256
1764724100.079613,119,256
1764724100.084553,120,256
1764724100.089561,121,256
1764724100.094552,122,256
1764724100.099557,123,256
1764724100.104559,124,256
1764724100.109671,125,256
1764724100.114558,126,256
1764724100.119561,127,256
1764724100.124548,128,256
1764724100.129549,129,256
1764724100.134550,130,256
1764724100.139666,131,256
1764724100.144563,132,256
1764724100.149621,133,256
1764724100.154632,134,256
1764724100.159561,135,256
1764724100.164629,136,256
1764724100.169659,137,256
1764724100.174685,138,256
1764724100.179717,139,256
1764724100.184590,140,256
1764724100.189572,141,256
1764724100.194633,142,256
1764724100.199560,143,256
1764724100.204553,144,256
1764724100.209566,145,256
1764724100.214560,146,256
1764724100.221348,147,256
1764724100.224578,148,256
1764724100.229568,149,256
1764724100.234570,150,256
1764724100.239568,151,256
1764724100.244545,152,256
1764724100.249581,153,256
1764724100.254588,154,256
1764724100.259608,155,256
1764724100.264582,156,256
1764724100.269565,157,256
1764724100.274556,158,256
