t_recv,seq,bytes,t_send,latency_ms
1764724099.522450,1,256,1764724099.489577,32.873
1764724099.526286,2,256,1764724099.494567,31.720
1764724099.531182,3,256,1764724099.499567,31.615
1764724099.536119,4,256,1764724099.504576,31.543
1764724099.541205,5,256,1764724099.509570,31.635
1764724099.546137,6,256,1764724099.514564,31.573
1764724099.551142,7,256,1764724099.519659,31.483
1764724099.556079,8,256,1764724099.524632,31.448
1764724099.561072,9,256,1764724099.529633,31.438
1764724099.566036,10,256,1764724099.534571,31.466
1764724099.570973,11,256,1764724099.539548,31.425
1764724099.576209,12,256,1764724099.544564,31.646
1764724099.581115,13,256,1764724099.549666,31.449
1764724099.586074,14,256,1764724099.554558,31.516
1764724099.591146,15,256,1764724099.559577,31.569
1764724099.596167,16,256,1764724099.564679,31.487
1764724099.601116,17,256,1764724099.569671,31.445
1764724099.606085,18,256,1764724099.574577,31.508
1764724099.611299,19,256,1764724099.579560,31.739
1764724099.616118,20,256,1764724099.584573,31.545
1764724099.621334,21,256,1764724099.589659,31.674
1764724099.626300,22,256,1764724099.594574,31.726
1764724099.631124,23,256,1764724099.599548,31.576
1764724099.636343,24,256,1764724099.604564,31.779
1764724099.641110,25,256,1764724099.609555,31.555
1764724099.646241,26,256,1764724099.614574,31.667
1764724099.651306,27,256,1764724099.619576,31.731
1764724099.656409,28,256,1764724099.624567,31.842
1764724099.661211,29,256,1764724099.629544,31.667
1764724099.666399,30,256,1764724099.634547,31.852
1764724099.671211,31,256,1764724099.639540,31.672
1764724099.676320,32,256,1764724099.644538,31.782
1764724099.681109,33,256,1764724099.649542,31.567
1764724099.686319,34,256,1764724099.654541,31.778
1764724099.691071,35,256,1764724099.659536,31.535
1764724099.696322,36,256,1764724099.664538,31.785
1764724099.701262,37,256,1764724099.669534,31.728
1764724099.706439,38,256,1764724099.674569,31.869
1764724099.711267,39,256,1764724099.679560,31.707
1764724099.716490,40,256,1764724099.684572,31.918
1764724099.721490,41,256,1764724099.689686,31.804
1764724099.726323,42,256,1764724099.694631,31.692
1764724099.731178,43,256,1764724099.699580,31.598
1764724099.736213,44,256,1764724099.704591,31.623
1764724099.741066,45,256,1764724099.709589,31.477
1764724099.746156,46,256,1764724099.714642,31.515
1764724099.751147,47,256,1764724099.719671,31.476
1764724099.756116,48,256,1764724099.724558,31.559
1764724099.761036,49,256,1764724099.729587,31.450
1764724099.766278,50,256,1764724099.734559,31.719
1764724099.771088,51,256,1764724099.739569,31.519
1764724099.776320,52,256,1764724099.744575,31.745
1764724099.781298,53,256,1764724099.749636,31.661
1764724099.786377,54,256,1764724099.754644,31.733
1764724099.791123,55,256,1764724099.759592,31.531
1764724099.796399,56,256,1764724099.764564,31.835
1764724099.801189,57,256,1764724099.769551,31.638
1764724099.806423,58,256,1764724099.774540,31.883
1764724099.811067,59,256,1764724099.779537,31.530
1764724099.816421,60,256,1764724099.784540,31.881
1764724099.820958,61,256,1764724099.789537,31.420
1764724099.826406,62,256,1764724099.794541,31.866
1764724099.830935,63,256,1764724099.799537,31.398
1764724099.836363,64,256,1764724099.804539,31.823
1764724099.841089,65,256,1764724099.809571,31.518
1764724099.846321,66,256,1764724099.814623,31.698
1764724099.851179,67,256,1764724099.819629,31.550
1764724099.856401,68,256,1764724099.824639,31.761
1764724099.861366,69,256,1764724099.829681,31.685
1764724099.866422,70,256,1764724099.834640,31.782
1764724099.871348,71,256,1764724099.839670,31.678
1764724099.876467,72,256,1764724099.844687,31.780
1764724099.881363,73,256,1764724099.849678,31.686
1764724099.886618,74,256,1764724099.854674,31.944
1764724099.891315,75,256,1764724099.859669,31.646
1764724099.896450,76,256,1764724099.864575,31.874
1764724099.901114,77,256,1764724099.869579,31.535
1764724099.906404,78,256,1764724099.874679,31.726
1764724099.911280,79,256,1764724099.879683,31.597
1764724099.916378,80,256,1764724099.884563,31.815
1764724099.921137,81,256,1764724099.889569,31.568
1764724099.926273,82,256,1764724099.894554,31.719
1764724099.930941,83,256,1764724099.899544,31.397
1764724099.936265,84,256,1764724099.904554,31.710
1764724099.940950,85,256,1764724099.909561,31.389
1764724099.946166,86,256,1764724099.914666,31.500
1764724099.951054,87,256,1764724099.919577,31.476
1764724099.956205,88,256,1764724099.924670,31.535
1764724099.961122,89,256,1764724099.929668,31.454
1764724099.966118,90,256,1764724099.934669,31.449
1764724099.971173,91,256,1764724099.939674,31.499
1764724099.976166,92,256,1764724099.944665,31.501
1764724099.981203,93,256,1764724099.949665,31.538
1764724099.986272,94,256,1764724099.954672,31.600
1764724099.991241,95,256,1764724099.959666,31.575
1764724099.996244,96,256,1764724099.964674,31.570
1764724100.001246,97,256,1764724099.969670,31.576
1764724100.006229,98,256,1764724099.974578,31.652
1764724100.011209,99,256,1764724099.979667,31.541
1764724100.016292,100,256,1764724099.984674,31.618
1764724100.021122,101,256,1764724099.989674,31.447
1764724100.026322,102,256,1764724099.994577,31.745
1764724100.031205,103,256,1764724099.999553,31.652
1764724100.036279,104,256,1764724100.004553,31.726
1764724100.040957,105,256,1764724100.009552,31.405
1764724100.046197,106,256,1764724100.014553,31.643
1764724100.050945,107,256,1764724100.019544,31.402
1764724100.056309,108,256,1764724100.024568,31.742
1764724100.060952,109,256,1764724100.029564,31.388
1764724100.066288,110,256,1764724100.034562,31.726
1764724100.070947,111,256,1764724100.039550,31.397
1764724100.076122,112,256,1764724100.044551,31.571
1764724100.081152,113,256,1764724100.049677,31.475
1764724100.086228,114,256,1764724100.054554,31.675
1764724100.091040,115,256,1764724100.059554,31.486
1764724100.096115,116,256,1764724100.064552,31.563
1764724100.100970,117,256,1764724100.069552,31.417
1764724100.106105,118,256,1764724100.074547,31.558
1764724100.111025,119,256,1764724100.079613,31.412
1764724100.116177,120,256,1764724100.084553,31.624
1764724100.121169,121,256,1764724100.089561,31.609
1764724100.126413,122,256,1764724100.094552,31.861
1764724100.131155,123,256,1764724100.099557,31.598
1764724100.136318,124,256,1764724100.104559,31.759
1764724100.141264,125,256,1764724100.109671,31.594
1764724100.146266,126,256,1764724100.114558,31.708
1764724100.151105,127,256,1764724100.119561,31.544
1764724100.156164,128,256,1764724100.124548,31.616
1764724100.161044,129,256,1764724100.129549,31.495
1764724100.166169,130,256,1764724100.134550,31.619
1764724100.171268,131,256,1764724100.139666,31.603
1764724100.176268,132,256,1764724100.144563,31.705
1764724100.181135,133,256,1764724100.149621,31.514
1764724100.186251,134,256,1764724100.154632,31.620
1764724100.191019,135,256,1764724100.159561,31.458
1764724100.196270,136,256,1764724100.164629,31.641
1764724100.201089,137,256,1764724100.169659,31.430
1764724100.206114,138,256,1764724100.174685,31.429
1764724100.211199,139,256,1764724100.179717,31.482
1764724100.216059,140,256,1764724100.184590,31.469
1764724100.221605,141,256,1764724100.189572,32.033
1764724100.226137,142,256,1764724100.194633,31.503
1764724100.231031,143,256,1764724100.199560,31.471
1764724100.236073,144,256,1764724100.204553,31.520
1764724100.241063,145,256,1764724100.209566,31.498
1764724100.246131,146,256,1764724100.214560,31.571
1764724100.253158,147,256,1764724100.221348,31.811
1764724100.256205,148,256,1764724100.224578,31.627
1764724100.261046,149,256,1764724100.229568,31.478
1764724100.266164,150,256,1764724100.234570,31.594
1764724100.271067,151,256,1764724100.239568,31.500
1764724100.276136,152,256,1764724100.244545,31.590
1764724100.281099,153,256,1764724100.249581,31.518
1764724100.286137,154,256,1764724100.254588,31.549
1764724100.291337,155,256,1764724100.259608,31.729
1764724100.296189,156,256,1764724100.264582,31.607
1764724100.301020,157,256,1764724100.269565,31.456
1764724100.306290,158,256,1764724100.274556,31.734
1764724100.311035,159,256,1764724100.279557,31.477
1764724100.316119,160,256,1764724100.284555,31.563
1764724100.321070,161,256,1764724100.289591,31.479
1764724100.326169,162,256,1764724100.294574,31.595
1764724100.331066,163,256,1764724100.299572,31.494
1764724100.336200,164,256,1764724100.304565,31.634
1764724100.341010,165,256,1764724100.309570,31.440
1764724100.346086,166,256,1764724100.314565,31.521
