t,backlog_bytes,backlog_pkts,dropped_total
0.009890,0,0,0
0.215919,0,0,0
0.420429,0,0,0
0.626056,0,0,0
0.834072,0,0,0
1.039242,0,0,0
1.244781,0,0,0
1.449270,0,0,0
1.652590,0,0,0
1.858414,0,0,0
2.064441,0,0,0
2.268575,0,0,0
2.474054,0,0,0
2.678011,0,0,0
2.883974,0,0,0
3.090299,0,0,0
3.294562,0,0,0
3.501178,0,0,0
3.709120,0,0,0
3.914150,0,0,0
4.119004,0,0,0
4.325112,0,0,0
4.530742,0,0,0
4.736172,0,0,0
4.940246,0,0,0
5.144512,0,0,0
5.350879,0,0,0
5.554813,0,0,0
5.762634,0,0,0
5.968579,0,0,0
6.173032,0,0,0
6.377918,0,0,0
6.584329,0,0,0
6.788638,0,0,0
6.995296,0,0,0
7.199680,0,0,0
