t_send,seq,bytes
1764724099.488670,1,256
1764724099.490670,2,256
1764724099.492664,3,256
1764724099.494674,4,256
1764724099.496677,5,256
1764724099.498671,6,256
1764724099.500659,7,256
1764724099.502658,8,256
1764724099.504661,9,256
1764724099.506741,10,256
1764724099.508674,11,256
1764724099.510670,12,256
1764724099.512681,13,256
1764724099.514668,14,256
1764724099.516666,15,256
1764724099.518662,16,256
1764724099.520679,17,256
1764724099.522732,18,256
1764724099.524678,19,256
1764724099.526692,20,256
1764724099.528679,21,256
1764724099.530663,22,256
1764724099.532662,23,256
1764724099.534660,24,256
1764724099.536651,25,256
1764724099.538651,26,256
1764724099.540651,27,256
1764724099.542665,28,256
1764724099.544665,29,256
1764724099.546654,30,256
1764724099.548655,31,256
1764724099.550657,32,256
1764724099.552653,33,256
1764724099.554651,34,256
1764724099.556657,35,256
1764724099.558656,36,256
1764724099.560656,37,256
1764724099.562657,38,256
1764724099.564662,39,256
1764724099.566662,40,256
1764724099.568665,41,256
1764724099.570657,42,256
1764724099.572659,43,256
1764724099.574663,44,256
1764724099.576713,45,256
1764724099.578663,46,256
1764724099.580661,47,256
1764724099.582671,48,256
1764724099.584666,49,256
1764724099.586661,50,256
1764724099.588663,51,256
1764724099.590675,52,256
1764724099.592720,53,256
1764724099.594673,54,256
1764724099.596672,55,256
1764724099.598672,56,256
1764724099.600661,57,256
1764724099.602690,58,256
1764724099.604740,59,256
1764724099.606673,60,256
1764724099.608657,61,256
1764724099.610920,62,256
1764724099.612667,63,256
1764724099.614660,64,256
1764724099.616661,65,256
1764724099.618662,66,256
1764724099.620661,67,256
1764724099.622663,68,256
1764724099.624664,69,256
1764724099.626681,70,256
1764724099.628680,71,256
1764724099.630709,72,256
1764724099.632692,73,256
1764724099.634682,74,256
1764724099.636730,75,256
1764724099.638679,76,256
1764724099.640677,77,256
1764724099.642682,78,256
1764724099.644681,79,256
1764724099.646723,80,256
1764724099.648679,81,256
1764724099.650727,82,256
1764724099.652681,83,256
1764724099.654679,84,256
1764724099.656723,85,256
1764724099.658675,86,256
1764724099.660731,87,256
1764724099.662677,88,256
1764724099.664674,89,256
1764724099.666725,90,256
1764724099.668675,91,256
1764724099.670727,92,256
1764724099.672800,93,256
1764724099.674685,94,256
1764724099.676675,95,256
1764724099.678662,96,256
1764724099.680662,97,256
1764724099.682662,98,256
1764724099.684662,99,256
1764724099.686667,100,256
1764724099.688687,101,256
1764724099.690678,102,256
1764724099.692673,103,256
1764724099.694667,104,256
1764724099.696737,105,256
1764724099.698735,106,256
1764724099.700747,107,256
1764724099.702677,108,256
1764724099.704671,109,256
1764724099.706680,110,256
1764724099.708732,111,256
1764724099.710730,112,256
1764724099.712744,113,256
1764724099.714726,114,256
1764724099.716738,115,256
1764724099.718735,116,256
1764724099.720751,117,256
1764724099.722680,118,256
1764724099.724672,119,256
1764724099.726662,120,256
1764724099.728657,121,256
1764724099.730659,122,256
1764724099.732673,123,256
1764724099.734678,124,256
1764724099.736704,125,256
1764724099.738684,126,256
1764724099.740666,127,256
1764724099.742673,128,256
1764724099.744726,129,256
1764724099.746685,130,256
1764724099.748732,131,256
1764724099.750682,132,256
1764724099.752742,133,256
1764724099.754742,134,256
1764724099.756732,135,256
1764724099.758724,136,256
1764724099.760746,137,256
1764724099.762718,138,256
1764724099.764744,139,256
1764724099.766673,140,256
1764724099.768713,141,256
1764724099.770676,142,256
1764724099.772695,143,256
1764724099.774687,144,256
1764724099.776674,145,256
1764724099.778669,146,256
1764724099.780708,147,256
1764724099.782710,148,256
1764724099.784703,149,256
1764724099.786685,150,256
1764724099.788717,151,256
1764724099.790671,152,256
1764724099.792688,153,256
1764724099.794682,154,256
1764724099.796680,155,256
1764724099.798676,156,256
1764724099.800672,157,256
1764724099.802674,158,256
1764724099.804674,159,256
1764724099.806682,160,256
1764724099.808753,161,256
1764724099.810683,162,256
1764724099.812672,163,256
1764724099.814668,164,256
1764724099.816667,165,256
1764724099.818668,166,256
1764724099.820673,167,256
1764724099.822685,168,256
1764724099.824672,169,256
1764724099.826672,170,256
1764724099.828688,171,256
1764724099.830671,172,256
1764724099.832689,173,256
1764724099.834671,174,256
1764724099.836671,175,256
1764724099.838699,176,256
1764724099.840673,177,256
1764724099.842703,178,256
1764724099.844756,179,256
1764724099.846810,180,256
1764724099.848835,181,256
1764724099.850841,182,256
1764724099.852834,183,256
1764724099.854759,184,256
1764724099.856773,185,256
1764724099.858847,186,256
1764724099.860818,187,256
1764724099.862839,188,256
1764724099.864760,189,256
1764724099.866765,190,256
1764724099.868838,191,256
1764724099.870844,192,256
1764724099.872843,193,256
1764724099.874767,194,256
1764724099.876749,195,256
1764724099.878839,196,256
1764724099.880824,197,256
1764724099.882854,198,256
1764724099.884744,199,256
1764724099.886703,200,256
1764724099.888684,201,256
1764724099.890674,202,256
1764724099.892739,203,256
1764724099.894684,204,256
1764724099.896743,205,256
1764724099.898681,206,256
1764724099.900745,207,256
1764724099.902743,208,256
1764724099.904691,209,256
1764724099.906751,210,256
1764724099.908689,211,256
1764724099.910735,212,256
1764724099.912743,213,256
1764724099.914688,214,256
1764724099.916742,215,256
1764724099.918686,216,256
1764724099.920685,217,256
1764724099.922677,218,256
1764724099.924684,219,256
1764724099.926735,220,256
1764724099.928689,221,256
1764724099.930716,222,256
1764724099.932719,223,256
1764724099.934684,224,256
1764724099.936741,225,256
1764724099.938686,226,256
1764724099.940731,227,256
1764724099.942735,228,256
1764724099.944682,229,256
1764724099.946725,230,256
1764724099.948684,231,256
1764724099.950734,232,256
1764724099.952743,233,256
1764724099.954687,234,256
1764724099.956745,235,256
1764724099.958685,236,256
1764724099.960721,237,256
1764724099.962740,238,256
1764724099.964688,239,256
1764724099.966741,240,256
1764724099.968688,241,256
1764724099.970745,242,256
1764724099.972686,243,256
1764724099.974688,244,256
1764724099.976734,245,256
1764724099.978689,246,256
1764724099.980738,247,256
1764724099.982743,248,256
1764724099.984688,249,256
1764724099.986745,250,256
1764724099.988690,251,256
1764724099.990738,252,256
1764724099.992849,253,256
1764724099.994699,254,256
1764724099.996681,255,256
1764724099.998671,256,256
1764724100.000673,257,256
1764724100.002674,258,256
1764724100.004675,259,256
1764724100.006689,260,256
1764724100.008671,261,256
1764724100.010671,262,256
1764724100.012682,263,256
1764724100.014682,264,256
1764724100.016670,265,256
1764724100.018669,266,256
1764724100.020686,267,256
1764724100.022686,268,256
1764724100.024674,269,256
1764724100.026689,270,256
1764724100.028673,271,256
1764724100.030686,272,256
1764724100.032691,273,256
1764724100.034685,274,256
1764724100.036674,275,256
1764724100.038672,276,256
1764724100.040698,277,256
1764724100.042670,278,256
1764724100.044709,279,256
1764724100.046714,280,256
1764724100.048774,281,256
1764724100.050713,282,256
1764724100.052724,283,256
1764724100.054678,284,256
1764724100.057038,285,256
1764724100.058720,286,256
1764724100.060688,287,256
1764724100.062684,288,256
1764724100.064675,289,256
1764724100.066684,290,256
1764724100.068681,291,256
1764724100.070677,292,256
1764724100.072674,293,256
1764724100.074683,294,256
1764724100.076684,295,256
1764724100.078722,296,256
1764724100.080718,297,256
1764724100.082676,298,256
1764724100.084675,299,256
1764724100.086676,300,256
1764724100.088677,301,256
1764724100.090675,302,256
1764724100.092686,303,256
1764724100.094686,304,256
1764724100.096689,305,256
1764724100.098688,306,256
1764724100.100696,307,256
1764724100.102693,308,256
1764724100.104692,309,256
1764724100.106698,310,256
1764724100.108694,311,256
1764724100.110699,312,256
1764724100.112720,313,256
1764724100.114691,314,256
1764724100.116687,315,256
1764724100.118688,316,256
1764724100.120690,317,256
1764724100.122686,318,256
1764724100.124688,319,256
1764724100.126724,320,256
1764724100.128712,321,256
1764724100.130682,322,256
1764724100.132689,323,256
1764724100.134755,324,256
1764724100.136744,325,256
1764724100.138755,326,256
1764724100.140768,327,256
1764724100.142678,328,256
1764724100.144688,329,256
1764724100.146688,330,256
1764724100.148688,331,256
1764724100.150694,332,256
1764724100.152787,333,256
1764724100.154697,334,256
1764724100.156677,335,256
1764724100.158695,336,256
1764724100.160693,337,256
1764724100.162703,338,256
1764724100.164701,339,256
1764724100.166751,340,256
1764724100.168789,341,256
1764724100.170862,342,256
1764724100.172872,343,256
1764724100.174781,344,256
1764724100.176775,345,256
1764724100.178856,346,256
1764724100.180854,347,256
1764724100.182727,348,256
1764724100.184758,349,256
1764724100.186698,350,256
1764724100.188707,351,256
1764724100.190723,352,256
1764724100.192711,353,256
1764724100.194723,354,256
1764724100.196721,355,256
1764724100.198691,356,256
1764724100.200685,357,256
1764724100.202685,358,256
1764724100.204685,359,256
1764724100.206690,360,256
1764724100.208693,361,256
1764724100.210691,362,256
