t,backlog_bytes,backlog_pkts,dropped_total
0.007785,0,0,0
0.214104,1490,5,0
0.418639,1490,5,0
0.624581,1490,5,0
0.834285,1490,5,0
1.038914,1788,6,0
1.244010,1490,5,0
1.449139,1490,5,0
1.652243,1788,6,0
1.857058,1490,5,0
2.062653,1788,6,0
2.267202,1490,5,0
2.471974,1490,5,0
2.676372,1490,5,0
2.882744,1788,6,0
3.088461,1490,5,0
3.293349,1490,5,0
3.500161,1490,5,0
3.707182,1693,6,0
3.913288,1490,5,0
4.117222,1490,5,0
4.322111,1490,5,0
4.528253,1490,5,0
4.734189,1490,5,0
4.938215,1490,5,0
5.143970,1490,5,0
5.349484,1490,5,0
5.553793,1490,5,0
5.760655,1490,5,0
5.966285,1490,5,0
6.172371,1788,6,0
6.376364,1490,5,0
6.583419,1490,5,0
6.787433,1788,6,0
6.994070,1490,5,0
7.198027,1490,5,0
