t_recv,seq,bytes,t_send,latency_ms
1764724099.512884,1,256,1764724099.490973,21.912
1764724099.515299,2,256,1764724099.494299,21.000
1764724099.518578,3,256,1764724099.497634,20.944
1764724099.521895,4,256,1764724099.500966,20.929
1764724099.525268,5,256,1764724099.504253,21.015
1764724099.528587,6,256,1764724099.507632,20.955
1764724099.531928,7,256,1764724099.510962,20.966
1764724099.535407,8,256,1764724099.514263,21.143
1764724099.538624,9,256,1764724099.517622,21.002
1764724099.541932,10,256,1764724099.520963,20.969
1764724099.545327,11,256,1764724099.524255,21.072
1764724099.548619,12,256,1764724099.527637,20.982
1764724099.551878,13,256,1764724099.530970,20.908
1764724099.555104,14,256,1764724099.534237,20.867
1764724099.558575,15,256,1764724099.537613,20.962
1764724099.561881,16,256,1764724099.540974,20.907
1764724099.565334,17,256,1764724099.544303,21.031
1764724099.568560,18,256,1764724099.547595,20.965
1764724099.571871,19,256,1764724099.550951,20.920
1764724099.575485,20,256,1764724099.554283,21.202
1764724099.578714,21,256,1764724099.557619,21.095
1764724099.582050,22,256,1764724099.560954,21.096
1764724099.585410,23,256,1764724099.564307,21.103
1764724099.588581,24,256,1764724099.567591,20.990
1764724099.591934,25,256,1764724099.570957,20.977
1764724099.595474,26,256,1764724099.574241,21.233
1764724099.598691,27,256,1764724099.577616,21.074
1764724099.602006,28,256,1764724099.580930,21.076
1764724099.605195,29,256,1764724099.584249,20.946
1764724099.608606,30,256,1764724099.587624,20.982
1764724099.611959,31,256,1764724099.590960,20.999
1764724099.615225,32,256,1764724099.594349,20.876
1764724099.618543,33,256,1764724099.597626,20.917
1764724099.621898,34,256,1764724099.600954,20.944
1764724099.625170,35,256,1764724099.604273,20.897
1764724099.628568,36,256,1764724099.607680,20.888
1764724099.631908,37,256,1764724099.610967,20.941
1764724099.635200,38,256,1764724099.614275,20.925
1764724099.638596,39,256,1764724099.617654,20.942
1764724099.641937,40,256,1764724099.620995,20.943
1764724099.645371,41,256,1764724099.624428,20.943
1764724099.648649,42,256,1764724099.627661,20.988
1764724099.651946,43,256,1764724099.630998,20.948
1764724099.655399,44,256,1764724099.634426,20.973
1764724099.658667,45,256,1764724099.637663,21.004
1764724099.661977,46,256,1764724099.641007,20.970
1764724099.665378,47,256,1764724099.644409,20.969
1764724099.668603,48,256,1764724099.647652,20.951
1764724099.671991,49,256,1764724099.651017,20.974
1764724099.675348,50,256,1764724099.654408,20.939
1764724099.678684,51,256,1764724099.657783,20.901
1764724099.681943,52,256,1764724099.661012,20.931
1764724099.685426,53,256,1764724099.664400,21.026
1764724099.688724,54,256,1764724099.667774,20.950
1764724099.691954,55,256,1764724099.671005,20.949
1764724099.695414,56,256,1764724099.674366,21.048
1764724099.698678,57,256,1764724099.677626,21.052
1764724099.701946,58,256,1764724099.681044,20.901
1764724099.705289,59,256,1764724099.684353,20.936
1764724099.708648,60,256,1764724099.687698,20.950
1764724099.711935,61,256,1764724099.691000,20.935
1764724099.715320,62,256,1764724099.694350,20.970
1764724099.718617,63,256,1764724099.697723,20.894
1764724099.722046,64,256,1764724099.701113,20.933
1764724099.725190,65,256,1764724099.704291,20.899
1764724099.728591,66,256,1764724099.707646,20.946
1764724099.731942,67,256,1764724099.710976,20.966
1764724099.735130,68,256,1764724099.714243,20.887
1764724099.738446,69,256,1764724099.717613,20.833
1764724099.741828,70,256,1764724099.720956,20.872
1764724099.745189,71,256,1764724099.724251,20.939
1764724099.748654,72,256,1764724099.727644,21.010
1764724099.751834,73,256,1764724099.730944,20.891
1764724099.755426,74,256,1764724099.734364,21.063
1764724099.758661,75,256,1764724099.737645,21.016
1764724099.761942,76,256,1764724099.740958,20.983
1764724099.765097,77,256,1764724099.744237,20.860
1764724099.768550,78,256,1764724099.747626,20.924
1764724099.771900,79,256,1764724099.750957,20.943
1764724099.775194,80,256,1764724099.754336,20.858
1764724099.778437,81,256,1764724099.757631,20.806
1764724099.781835,82,256,1764724099.761012,20.823
1764724099.785144,83,256,1764724099.764338,20.806
1764724099.788566,84,256,1764724099.767714,20.852
1764724099.791859,85,256,1764724099.771023,20.836
1764724099.795274,86,256,1764724099.774376,20.897
1764724099.798756,87,256,1764724099.777774,20.983
1764724099.802100,88,256,1764724099.781113,20.988
1764724099.805345,89,256,1764724099.784446,20.899
1764724099.808697,90,256,1764724099.787688,21.009
1764724099.811909,91,256,1764724099.791002,20.907
1764724099.815323,92,256,1764724099.794451,20.872
1764724099.818487,93,256,1764724099.797652,20.835
1764724099.821963,94,256,1764724099.801013,20.951
1764724099.825525,95,256,1764724099.804446,21.078
1764724099.828691,96,256,1764724099.807648,21.043
1764724099.832000,97,256,1764724099.811002,20.998
1764724099.835356,98,256,1764724099.814271,21.086
1764724099.838722,99,256,1764724099.817649,21.073
1764724099.842005,100,256,1764724099.821018,20.988
1764724099.845344,101,256,1764724099.824322,21.022
1764724099.848652,102,256,1764724099.827657,20.996
1764724099.851992,103,256,1764724099.831001,20.991
1764724099.855326,104,256,1764724099.834330,20.995
1764724099.858618,105,256,1764724099.837632,20.986
1764724099.862014,106,256,1764724099.841025,20.989
1764724099.865338,107,256,1764724099.844409,20.929
1764724099.868505,108,256,1764724099.847653,20.852
1764724099.872032,109,256,1764724099.851025,21.007
1764724099.875484,110,256,1764724099.854449,21.035
1764724099.878767,111,256,1764724099.857769,20.999
1764724099.882006,112,256,1764724099.861039,20.967
1764724099.885274,113,256,1764724099.864406,20.868
1764724099.888698,114,256,1764724099.867774,20.924
1764724099.891996,115,256,1764724099.871040,20.957
1764724099.895434,116,256,1764724099.874445,20.989
1764724099.898808,117,256,1764724099.877769,21.038
1764724099.902021,118,256,1764724099.881031,20.990
1764724099.905430,119,256,1764724099.884440,20.990
1764724099.908581,120,256,1764724099.887640,20.941
1764724099.911883,121,256,1764724099.890959,20.924
1764724099.915507,122,256,1764724099.894349,21.158
1764724099.918631,123,256,1764724099.897629,21.002
1764724099.921941,124,256,1764724099.900964,20.977
1764724099.925444,125,256,1764724099.904356,21.088
1764724099.928740,126,256,1764724099.907626,21.114
1764724099.931937,127,256,1764724099.910963,20.974
1764724099.935457,128,256,1764724099.914352,21.105
1764724099.938683,129,256,1764724099.917622,21.061
1764724099.941947,130,256,1764724099.920955,20.993
1764724099.945431,131,256,1764724099.924350,21.081
1764724099.948614,132,256,1764724099.927625,20.989
1764724099.952003,133,256,1764724099.930953,21.050
1764724099.955372,134,256,1764724099.934335,21.037
1764724099.958594,135,256,1764724099.937620,20.974
1764724099.962072,136,256,1764724099.940961,21.111
1764724099.965421,137,256,1764724099.944335,21.086
1764724099.968610,138,256,1764724099.947619,20.991
1764724099.972041,139,256,1764724099.950956,21.084
1764724099.975436,140,256,1764724099.954339,21.097
1764724099.978624,141,256,1764724099.957624,21.000
1764724099.981998,142,256,1764724099.960954,21.044
1764724099.985475,143,256,1764724099.964346,21.129
1764724099.988625,144,256,1764724099.967623,21.002
1764724099.991978,145,256,1764724099.970959,21.019
1764724099.995310,146,256,1764724099.974320,20.990
1764724099.998508,147,256,1764724099.977625,20.883
1764724100.001853,148,256,1764724099.980962,20.891
1764724100.005199,149,256,1764724099.984354,20.845
1764724100.008461,150,256,1764724099.987627,20.834
1764724100.011810,151,256,1764724099.990960,20.850
1764724100.015229,152,256,1764724099.994285,20.945
