t_send,seq,bytes
1764724099.490973,1,256
1764724099.494299,2,256
1764724099.497634,3,256
1764724099.500966,4,256
1764724099.504253,5,256
1764724099.507632,6,256
1764724099.510962,7,256
1764724099.514263,8,256
1764724099.517622,9,256
1764724099.520963,10,256
1764724099.524255,11,256
1764724099.527637,12,256
1764724099.530970,13,256
1764724099.534237,14,256
1764724099.537613,15,256
1764724099.540974,16,256
1764724099.544303,17,256
1764724099.547595,18,256
1764724099.550951,19,256
1764724099.554283,20,256
1764724099.557619,21,256
1764724099.560954,22,256
1764724099.564307,23,256
1764724099.567591,24,256
1764724099.570957,25,256
1764724099.574241,26,256
1764724099.577616,27,256
1764724099.580930,28,256
1764724099.584249,29,256
1764724099.587624,30,256
1764724099.590960,31,256
1764724099.594349,32,256
1764724099.597626,33,256
1764724099.600954,34,256
1764724099.604273,35,256
1764724099.607680,36,256
1764724099.610967,37,256
1764724099.614275,38,256
1764724099.617654,39,256
1764724099.620995,40,256
1764724099.624428,41,256
1764724099.627661,42,256
1764724099.630998,43,256
1764724099.634426,44,256
1764724099.637663,45,256
1764724099.641007,46,256
1764724099.644409,47,256
1764724099.647652,48,256
1764724099.651017,49,256
1764724099.654408,50,256
1764724099.657783,51,256
1764724099.661012,52,256
1764724099.664400,53,256
1764724099.667774,54,256
1764724099.671005,55,256
1764724099.674366,56,256
1764724099.677626,57,256
1764724099.681044,58,256
1764724099.684353,59,256
1764724099.687698,60,256
1764724099.691000,61,256
1764724099.694350,62,256
1764724099.697723,63,256
1764724099.701113,64,256
1764724099.704291,65,256
1764724099.707646,66,256
1764724099.710976,67,256
1764724099.714243,68,256
1764724099.717613,69,256
1764724099.720956,70,256
1764724099.724251,71,256
1764724099.727644,72,256
1764724099.730944,73,256
1764724099.734364,74,256
1764724099.737645,75,256
1764724099.740958,76,256
1764724099.744237,77,256
1764724099.747626,78,256
1764724099.750957,79,256
1764724099.754336,80,256
1764724099.757631,81,256
1764724099.761012,82,256
1764724099.764338,83,256
1764724099.767714,84,256
1764724099.771023,85,256
1764724099.774376,86,256
1764724099.777774,87,256
1764724099.781113,88,256
1764724099.784446,89,256
1764724099.787688,90,256
1764724099.791002,91,256
1764724099.794451,92,256
