t,backlog_bytes,backlog_pkts,dropped_total
0.008999,0,0,0
0.215126,596,2,0
0.419613,596,2,0
0.625393,596,2,0
0.831225,596,2,0
1.037726,596,2,0
1.244168,596,2,0
1.449457,596,2,0
1.652366,596,2,0
1.857765,596,2,0
2.063586,894,3,0
2.268536,894,3,0
2.473107,596,2,0
2.677330,596,2,0
2.882429,596,2,0
3.090961,596,2,0
3.294926,596,2,0
3.500674,596,2,0
3.708491,596,2,0
3.913555,894,3,0
4.118337,894,3,0
4.324511,596,2,0
4.529918,596,2,0
4.735378,596,2,0
4.939709,596,2,0
5.144434,596,2,0
5.350007,596,2,0
5.554271,596,2,0
5.762050,596,2,0
5.967985,596,2,0
6.172418,596,2,0
6.376844,596,2,0
6.583735,894,3,0
6.788370,894,3,0
6.994368,596,2,0
7.198891,596,2,0
