t_recv,seq,bytes,t_send,latency_ms
1765645954.574137,86,256,1765645954.553083,21.053
1765645954.576251,87,256,1765645954.555169,21.082
1765645954.578221,88,256,1765645954.556879,21.342
1765645954.590626,89,256,1765645954.569288,21.338
1765645954.592767,90,256,1765645954.571627,21.140
1765645954.593310,91,256,1765645954.571998,21.312
1765645954.596966,92,256,1765645954.575704,21.261
1765645954.597476,93,256,1765645954.576359,21.117
1765645954.601777,94,256,1765645954.580563,21.214
1765645954.604509,95,256,1765645954.583276,21.233
1765645954.607784,96,256,1765645954.586658,21.126
1765645954.608646,97,256,1765645954.587390,21.256
1765645954.609350,98,256,1765645954.588187,21.163
1765645954.613454,99,256,1765645954.592154,21.300
1765645954.614401,100,256,1765645954.593054,21.347
1765645954.617774,101,256,1765645954.596328,21.446
1765645954.618356,102,256,1765645954.597166,21.190
1765645954.622222,103,256,1765645954.601032,21.190
1765645954.624908,104,256,1765645954.603572,21.336
1765645954.634661,105,256,1765645954.613303,21.358
1765645954.643771,106,256,1765645954.622346,21.425
1765645954.650936,107,256,1765645954.629689,21.248
1765645954.661768,108,256,1765645954.640414,21.354
1765645954.669789,109,256,1765645954.648325,21.463
1765645954.670759,110,256,1765645954.649546,21.213
1765645954.675169,111,256,1765645954.654050,21.119
1765645954.675592,112,256,1765645954.654534,21.058
1765645954.684859,113,256,1765645954.663607,21.252
1765645954.685441,114,256,1765645954.664309,21.132
1765645954.691319,115,256,1765645954.670028,21.291
1765645954.691603,116,256,1765645954.670255,21.348
1765645954.693024,117,256,1765645954.671838,21.186
1765645954.695409,118,256,1765645954.674243,21.167
1765645954.698837,119,256,1765645954.677545,21.292
1765645954.705032,120,256,1765645954.683583,21.449
1765645954.705281,121,256,1765645954.684073,21.208
1765645954.705775,122,256,1765645954.684143,21.632
1765645954.708750,123,256,1765645954.687466,21.284
1765645954.716707,124,256,1765645954.695327,21.379
1765645954.722970,125,256,1765645954.701568,21.402
1765645954.725779,126,256,1765645954.704322,21.457
1765645954.726104,127,256,1765645954.704786,21.319
1765645954.731532,128,256,1765645954.710255,21.277
1765645954.733737,129,256,1765645954.712503,21.233
1765645954.738006,130,256,1765645954.716748,21.258
1765645954.742181,131,256,1765645954.721052,21.129
1765645954.748780,132,256,1765645954.727583,21.197
1765645954.752515,133,256,1765645954.731362,21.153
