t,backlog_bytes,backlog_pkts,dropped_total
0.008859,0,0,0
0.215571,0,0,0
0.420597,0,0,0
0.624275,0,0,0
0.829596,0,0,0
1.035712,0,0,0
1.242500,0,0,0
1.448930,0,0,0
1.652770,90,1,0
1.858090,0,0,0
2.063735,0,0,0
2.269011,0,0,0
2.472702,0,0,0
2.677399,0,0,0
2.883143,234,1,0
3.088908,0,0,0
3.295263,0,0,0
3.501685,0,0,0
3.706075,0,0,0
3.910606,0,0,0
4.115916,0,0,0
4.321224,0,0,0
4.526388,0,0,0
4.731833,0,0,0
4.937089,0,0,0
5.141963,0,0,0
5.348393,0,0,0
5.552572,0,0,0
5.758211,0,0,0
5.963940,0,0,0
6.168953,0,0,0
6.374870,0,0,0
6.579709,0,0,0
6.785616,0,0,0
6.991195,0,0,0
7.197091,0,0,0
7.402543,0,0,0
7.606893,0,0,0
7.812155,0,0,0
8.016417,0,0,0
8.220920,0,0,0
8.426067,0,0,0
8.631849,0,0,0
8.836867,0,0,0
9.042101,0,0,0
9.247887,0,0,0
9.452811,0,0,0
9.656314,0,0,0
9.862443,0,0,0
10.067063,0,0,0
10.273124,0,0,0
10.477958,0,0,0
10.683404,0,0,0
10.888308,0,0,0
11.092001,0,0,0
11.295684,0,0,0
11.501190,0,0,0
11.704223,0,0,0
11.910522,0,0,0
12.113795,0,0,0
12.318312,0,0,0
12.523252,0,0,0
12.728789,0,0,0
12.933898,0,0,0
13.138348,0,0,0
13.343548,0,0,0
13.548697,0,0,0
13.753079,0,0,0
13.958584,0,0,0
14.165295,0,0,0
14.383033,0,0,0
14.587486,0,0,0
14.793815,0,0,0
14.998318,0,0,0
15.204901,0,0,0
15.409710,0,0,0
15.616537,0,0,0
15.822273,0,0,0
16.026523,0,0,0
16.232601,0,0,0
16.436816,0,0,0
16.643491,0,0,0
16.849400,0,0,0
17.053874,0,0,0
17.258447,0,0,0
17.463494,0,0,0
17.669599,0,0,0
17.874515,0,0,0
18.081148,0,0,0
18.287383,0,0,0
18.492521,0,0,0
18.696424,0,0,0
18.901094,0,0,0
19.103592,0,0,0
19.309592,0,0,0
19.514739,0,0,0
19.719409,0,0,0
19.925014,0,0,0
20.131348,0,0,0
20.338089,0,0,0
20.545810,0,0,0
20.751723,0,0,0
20.957681,0,0,0
21.164082,0,0,0
21.369833,0,0,0
21.574538,0,0,0
21.781080,0,0,0
21.985286,0,0,0
22.190445,0,0,0
22.395958,0,0,0
22.601902,0,0,0
22.807345,0,0,0
23.013639,0,0,0
23.217607,0,0,0
23.421475,0,0,0
23.627382,0,0,0
23.831923,0,0,0
24.038277,0,0,0
24.245271,0,0,0
24.450118,0,0,0
24.656122,0,0,0
24.861205,0,0,0
25.066704,0,0,0
25.272294,0,0,0
25.478529,0,0,0
25.684311,0,0,0
25.891149,0,0,0
26.097278,0,0,0
26.304880,0,0,0
26.509958,0,0,0
26.714333,0,0,0
26.920654,0,0,0
