t_send,seq,bytes
1764724061.704298,1,256
1764724061.707599,2,256
1764724061.710923,3,256
1764724061.714263,4,256
1764724061.717593,5,256
1764724061.720977,6,256
1764724061.724323,7,256
1764724061.727650,8,256
1764724061.730971,9,256
1764724061.734262,10,256
1764724061.737646,11,256
1764724061.740968,12,256
1764724061.744292,13,256
1764724061.747637,14,256
1764724061.750970,15,256
1764724061.754313,16,256
1764724061.757645,17,256
1764724061.760971,18,256
1764724061.764328,19,256
1764724061.767646,20,256
1764724061.770984,21,256
1764724061.774296,22,256
1764724061.777643,23,256
1764724061.780971,24,256
1764724061.784292,25,256
1764724061.787589,26,256
1764724061.790917,27,256
1764724061.794316,28,256
1764724061.797633,29,256
1764724061.800968,30,256
1764724061.804297,31,256
1764724061.807635,32,256
1764724061.810963,33,256
1764724061.814254,34,256
1764724061.817610,35,256
1764724061.820915,36,256
1764724061.824270,37,256
1764724061.827593,38,256
1764724061.830955,39,256
1764724061.834394,40,256
1764724061.837608,41,256
1764724061.840956,42,256
1764724061.844376,43,256
1764724061.847614,44,256
1764724061.851110,45,256
1764724061.854369,46,256
1764724061.857759,47,256
1764724061.861026,48,256
1764724061.864347,49,256
1764724061.867713,50,256
1764724061.871028,51,256
1764724061.874267,52,256
1764724061.877594,53,256
1764724061.881022,54,256
1764724061.884358,55,256
1764724061.887709,56,256
1764724061.891025,57,256
1764724061.894360,58,256
1764724061.897708,59,256
1764724061.901029,60,256
1764724061.904357,61,256
1764724061.907711,62,256
1764724061.910940,63,256
1764724061.914354,64,256
1764724061.917691,65,256
1764724061.921029,66,256
1764724061.924373,67,256
1764724061.927712,68,256
1764724061.931035,69,256
1764724061.934367,70,256
1764724061.937767,71,256
1764724061.940919,72,256
1764724061.944254,73,256
1764724061.947592,74,256
1764724061.951034,75,256
1764724061.954370,76,256
1764724061.957586,77,256
1764724061.961010,78,256
1764724061.964373,79,256
1764724061.967746,80,256
1764724061.971025,81,256
1764724061.974253,82,256
1764724061.977791,83,256
1764724061.980924,84,256
1764724061.984245,85,256
1764724061.987589,86,256
1764724061.990944,87,256
1764724061.994334,88,256
1764724061.997703,89,256
1764724062.001076,90,256
1764724062.004479,91,256
1764724062.007697,92,256
1764724062.011032,93,256
1764724062.014366,94,256
1764724062.017686,95,256
1764724062.021025,96,256
1764724062.024259,97,256
1764724062.027584,98,256
1764724062.030910,99,256
1764724062.034243,100,256
1764724062.037587,101,256
1764724062.040923,102,256
1764724062.044245,103,256
1764724062.047591,104,256
1764724062.050914,105,256
1764724062.054245,106,256
1764724062.057585,107,256
1764724062.060918,108,256
1764724062.064313,109,256
1764724062.067596,110,256
1764724062.070958,111,256
1764724062.074325,112,256
