t_recv,seq,bytes,t_send,latency_ms
1764724061.734148,1,256,1764724061.701378,32.770
1764724061.737956,2,256,1764724061.706357,31.598
1764724061.743055,3,256,1764724061.711372,31.682
1764724061.747935,4,256,1764724061.716347,31.588
1764724061.753007,5,256,1764724061.721390,31.617
1764724061.758017,6,256,1764724061.726410,31.607
1764724061.762928,7,256,1764724061.731378,31.550
1764724061.767982,8,256,1764724061.736380,31.601
1764724061.772942,9,256,1764724061.741356,31.586
1764724061.778012,10,256,1764724061.746449,31.563
1764724061.782948,11,256,1764724061.751335,31.613
1764724061.787977,12,256,1764724061.756367,31.610
1764724061.792821,13,256,1764724061.761337,31.485
1764724061.797974,14,256,1764724061.766426,31.548
1764724061.802958,15,256,1764724061.771366,31.592
1764724061.807913,16,256,1764724061.776360,31.552
1764724061.812865,17,256,1764724061.781372,31.493
1764724061.817947,18,256,1764724061.786427,31.519
1764724061.822824,19,256,1764724061.791348,31.476
1764724061.827787,20,256,1764724061.796315,31.472
1764724061.832923,21,256,1764724061.801432,31.491
1764724061.837862,22,256,1764724061.806366,31.496
1764724061.842895,23,256,1764724061.811330,31.565
1764724061.847934,24,256,1764724061.816352,31.582
1764724061.852903,25,256,1764724061.821341,31.562
1764724061.857832,26,256,1764724061.826305,31.528
1764724061.862971,27,256,1764724061.831327,31.644
1764724061.867847,28,256,1764724061.836368,31.479
1764724061.872969,29,256,1764724061.841336,31.633
1764724061.877992,30,256,1764724061.846424,31.568
1764724061.883192,31,256,1764724061.851413,31.779
1764724061.887889,32,256,1764724061.856333,31.557
1764724061.893111,33,256,1764724061.861407,31.704
1764724061.897865,34,256,1764724061.866325,31.540
1764724061.903102,35,256,1764724061.871309,31.793
1764724061.907866,36,256,1764724061.876319,31.546
1764724061.912979,37,256,1764724061.881346,31.633
1764724061.917881,38,256,1764724061.886324,31.557
1764724061.923110,39,256,1764724061.891338,31.772
1764724061.927910,40,256,1764724061.896325,31.586
1764724061.932975,41,256,1764724061.901358,31.618
1764724061.937829,42,256,1764724061.906325,31.504
1764724061.942793,43,256,1764724061.911331,31.462
1764724061.947711,44,256,1764724061.916311,31.399
1764724061.952942,45,256,1764724061.921401,31.541
1764724061.957717,46,256,1764724061.926324,31.393
1764724061.963037,47,256,1764724061.931316,31.720
1764724061.967826,48,256,1764724061.936311,31.515
1764724061.973038,49,256,1764724061.941324,31.714
1764724061.977806,50,256,1764724061.946282,31.523
1764724061.982889,51,256,1764724061.951303,31.585
1764724061.987812,52,256,1764724061.956308,31.504
1764724061.992873,53,256,1764724061.961291,31.582
1764724061.997864,54,256,1764724061.966312,31.552
1764724062.002993,55,256,1764724061.971379,31.614
1764724062.007852,56,256,1764724061.976422,31.430
1764724062.012833,57,256,1764724061.981318,31.514
1764724062.017751,58,256,1764724061.986335,31.416
1764724062.022864,59,256,1764724061.991409,31.455
1764724062.027830,60,256,1764724061.996371,31.459
1764724062.033001,61,256,1764724062.001344,31.658
1764724062.037868,62,256,1764724062.006356,31.512
1764724062.042914,63,256,1764724062.011359,31.555
1764724062.047919,64,256,1764724062.016365,31.554
1764724062.052882,65,256,1764724062.021405,31.476
1764724062.057762,66,256,1764724062.026308,31.454
1764724062.062720,67,256,1764724062.031298,31.422
1764724062.067744,68,256,1764724062.036300,31.444
1764724062.072792,69,256,1764724062.041302,31.489
1764724062.077756,70,256,1764724062.046303,31.453
1764724062.082756,71,256,1764724062.051310,31.446
1764724062.087839,72,256,1764724062.056318,31.521
1764724062.092883,73,256,1764724062.061383,31.500
1764724062.097852,74,256,1764724062.066317,31.535
1764724062.102822,75,256,1764724062.071349,31.473
1764724062.107846,76,256,1764724062.076312,31.535
1764724062.112902,77,256,1764724062.081370,31.533
1764724062.117868,78,256,1764724062.086317,31.550
1764724062.122947,79,256,1764724062.091408,31.539
1764724062.127807,80,256,1764724062.096313,31.494
1764724062.132868,81,256,1764724062.101373,31.495
1764724062.137839,82,256,1764724062.106310,31.529
1764724062.142772,83,256,1764724062.111304,31.468
1764724062.147774,84,256,1764724062.116371,31.403
1764724062.152792,85,256,1764724062.121402,31.390
1764724062.157709,86,256,1764724062.126309,31.400
1764724062.162814,87,256,1764724062.131310,31.504
1764724062.167756,88,256,1764724062.136304,31.452
1764724062.172821,89,256,1764724062.141304,31.517
1764724062.177737,90,256,1764724062.146302,31.435
1764724062.182801,91,256,1764724062.151302,31.499
1764724062.187686,92,256,1764724062.156305,31.382
1764724062.192798,93,256,1764724062.161304,31.494
1764724062.197700,94,256,1764724062.166301,31.399
1764724062.202841,95,256,1764724062.171326,31.515
1764724062.207832,96,256,1764724062.176360,31.472
1764724062.212910,97,256,1764724062.181368,31.542
1764724062.217880,98,256,1764724062.186367,31.513
1764724062.222933,99,256,1764724062.191373,31.560
1764724062.227857,100,256,1764724062.196367,31.490
1764724062.232839,101,256,1764724062.201319,31.520
1764724062.237838,102,256,1764724062.206357,31.481
1764724062.242949,103,256,1764724062.211319,31.629
1764724062.247793,104,256,1764724062.216352,31.441
1764724062.252862,105,256,1764724062.221319,31.543
1764724062.257797,106,256,1764724062.226365,31.432
1764724062.262786,107,256,1764724062.231324,31.462
1764724062.267832,108,256,1764724062.236318,31.514
1764724062.272863,109,256,1764724062.241374,31.488
1764724062.277800,110,256,1764724062.246325,31.475
1764724062.282794,111,256,1764724062.251352,31.442
1764724062.287723,112,256,1764724062.256319,31.404
1764724062.292872,113,256,1764724062.261395,31.477
1764724062.297758,114,256,1764724062.266316,31.442
1764724062.302738,115,256,1764724062.271327,31.411
1764724062.307964,116,256,1764724062.276374,31.589
1764724062.312982,117,256,1764724062.281325,31.657
1764724062.317920,118,256,1764724062.286336,31.583
1764724062.322963,119,256,1764724062.291321,31.642
1764724062.327949,120,256,1764724062.296393,31.555
1764724062.332819,121,256,1764724062.301327,31.492
1764724062.337878,122,256,1764724062.306411,31.467
1764724062.342949,123,256,1764724062.311424,31.525
1764724062.347868,124,256,1764724062.316364,31.504
1764724062.352963,125,256,1764724062.321359,31.604
1764724062.357851,126,256,1764724062.326358,31.492
1764724062.362926,127,256,1764724062.331420,31.506
1764724062.367819,128,256,1764724062.336325,31.494
1764724062.372878,129,256,1764724062.341326,31.552
1764724062.377750,130,256,1764724062.346306,31.444
1764724062.382868,131,256,1764724062.351310,31.558
1764724062.387756,132,256,1764724062.356310,31.446
1764724062.392892,133,256,1764724062.361310,31.582
1764724062.397755,134,256,1764724062.366308,31.447
1764724062.402877,135,256,1764724062.371309,31.569
1764724062.407741,136,256,1764724062.376308,31.433
1764724062.412835,137,256,1764724062.381314,31.521
1764724062.417744,138,256,1764724062.386307,31.437
1764724062.422920,139,256,1764724062.391314,31.605
1764724062.427793,140,256,1764724062.396306,31.487
1764724062.432754,141,256,1764724062.401313,31.441
1764724062.437731,142,256,1764724062.406308,31.423
1764724062.442842,143,256,1764724062.411310,31.532
1764724062.447850,144,256,1764724062.416315,31.535
1764724062.452817,145,256,1764724062.421314,31.504
1764724062.457752,146,256,1764724062.426309,31.443
1764724062.462842,147,256,1764724062.431321,31.521
1764724062.467857,148,256,1764724062.436329,31.528
1764724062.472940,149,256,1764724062.441325,31.615
1764724062.477790,150,256,1764724062.446316,31.474
1764724062.482864,151,256,1764724062.451335,31.529
1764724062.487788,152,256,1764724062.456324,31.464
1764724062.492759,153,256,1764724062.461324,31.435
1764724062.497722,154,256,1764724062.466332,31.390
1764724062.502760,155,256,1764724062.471331,31.429
1764724062.507832,156,256,1764724062.476300,31.532
1764724062.512983,157,256,1764724062.481328,31.655
1764724062.517737,158,256,1764724062.486307,31.430
1764724062.522968,159,256,1764724062.491398,31.570
1764724062.527799,160,256,1764724062.496331,31.469
1764724062.532923,161,256,1764724062.501382,31.542
1764724062.537831,162,256,1764724062.506394,31.437
1764724062.542879,163,256,1764724062.511410,31.469
1764724062.547876,164,256,1764724062.516417,31.459
1764724062.552917,165,256,1764724062.521404,31.513
1764724062.557819,166,256,1764724062.526391,31.429
1764724062.562968,167,256,1764724062.531401,31.568
1764724062.567905,168,256,1764724062.536420,31.485
1764724062.572847,169,256,1764724062.541360,31.487
1764724062.577808,170,256,1764724062.546392,31.417
1764724062.582904,171,256,1764724062.551417,31.487
1764724062.587730,172,256,1764724062.556334,31.396
1764724062.592725,173,256,1764724062.561304,31.421
1764724062.597718,174,256,1764724062.566300,31.418
1764724062.602896,175,256,1764724062.571413,31.483
1764724062.607829,176,256,1764724062.576423,31.406
1764724062.612880,177,256,1764724062.581392,31.488
1764724062.618686,178,256,1764724062.586325,32.361
1764724062.622730,179,256,1764724062.591326,31.403
1764724062.627750,180,256,1764724062.596319,31.431
1764724062.632819,181,256,1764724062.601324,31.495
1764724062.637844,182,256,1764724062.606320,31.524
1764724062.642777,183,256,1764724062.611281,31.496
1764724062.647753,184,256,1764724062.616328,31.425
1764724062.652765,185,256,1764724062.621336,31.429
1764724062.657849,186,256,1764724062.626303,31.546
1764724062.662774,187,256,1764724062.631306,31.469
1764724062.667833,188,256,1764724062.636402,31.432
1764724062.672834,189,256,1764724062.641381,31.452
1764724062.677791,190,256,1764724062.646329,31.462
1764724062.682787,191,256,1764724062.651308,31.480
1764724062.687804,192,256,1764724062.656334,31.471
1764724062.692968,193,256,1764724062.661469,31.498
1764724062.697981,194,256,1764724062.666496,31.485
1764724062.703107,195,256,1764724062.671539,31.567
1764724062.707978,196,256,1764724062.676493,31.484
1764724062.712982,197,256,1764724062.681487,31.494
1764724062.718036,198,256,1764724062.686492,31.544
1764724062.723073,199,256,1764724062.691531,31.542
1764724062.728001,200,256,1764724062.696487,31.514
1764724062.732867,201,256,1764724062.701446,31.421
1764724062.738171,202,256,1764724062.706443,31.729
1764724062.743046,203,256,1764724062.711606,31.440
1764724062.747825,204,256,1764724062.716332,31.493
1764724062.752716,205,256,1764724062.721327,31.389
1764724062.757779,206,256,1764724062.726329,31.451
1764724062.762842,207,256,1764724062.731410,31.432
