t,backlog_bytes,backlog_pkts,dropped_total
0.008768,0,0,0
0.213966,596,2,0
0.419607,596,2,0
0.624354,596,2,0
0.829115,596,2,0
1.035479,596,2,0
1.242258,596,2,0
1.447347,596,2,0
1.651394,596,2,0
1.857660,596,2,0
2.063539,596,2,0
2.268412,596,2,0
2.472336,596,2,0
2.678465,596,2,0
2.883117,830,3,0
3.088490,596,2,0
3.295065,596,2,0
3.501226,596,2,0
3.705596,596,2,0
3.911013,596,2,0
4.116433,596,2,0
4.321045,596,2,0
4.527403,596,2,0
4.732355,596,2,0
4.937718,596,2,0
5.142244,596,2,0
5.347990,596,2,0
5.551929,596,2,0
5.758012,596,2,0
5.963722,596,2,0
6.169862,596,2,0
6.374864,596,2,0
6.580478,894,3,0
6.785150,894,3,0
6.990716,596,2,0
7.196505,596,2,0
7.400805,596,2,0
7.605673,596,2,0
7.810586,894,3,0
8.015560,596,2,0
8.220295,894,3,0
8.426748,596,2,0
8.631423,596,2,0
8.837586,596,2,0
9.043139,596,2,0
9.247482,596,2,0
9.453014,596,2,0
9.656451,596,2,0
9.862459,596,2,0
10.067587,596,2,0
10.272652,596,2,0
10.477318,596,2,0
10.682873,596,2,0
10.888454,596,2,0
11.091923,596,2,0
11.296164,596,2,0
11.501011,596,2,0
11.704265,596,2,0
11.909723,596,2,0
12.113538,596,2,0
12.317378,596,2,0
12.523284,596,2,0
12.728044,596,2,0
12.932631,596,2,0
13.139617,596,2,0
13.343400,596,2,0
13.549203,596,2,0
13.753310,596,2,0
13.958117,596,2,0
14.164822,596,2,0
14.382226,596,2,0
14.586612,596,2,0
14.792187,596,2,0
14.997622,596,2,0
15.204472,596,2,0
15.409217,596,2,0
15.616314,596,2,0
15.821059,596,2,0
16.025671,596,2,0
16.231974,596,2,0
16.437404,596,2,0
16.643460,596,2,0
16.849351,596,2,0
17.053605,596,2,0
17.259232,596,2,0
17.463047,596,2,0
17.669341,596,2,0
17.875329,596,2,0
18.081169,596,2,0
18.287162,596,2,0
18.492244,596,2,0
18.695996,596,2,0
18.900582,894,3,0
19.103930,596,2,0
19.309454,596,2,0
19.514580,596,2,0
19.720497,894,3,0
19.924568,596,2,0
20.132029,596,2,0
20.337497,596,2,0
20.544940,596,2,0
20.749682,596,2,0
20.956245,596,2,0
21.163466,596,2,0
21.368828,596,2,0
21.574143,596,2,0
21.780897,596,2,0
21.984780,596,2,0
22.189831,596,2,0
22.396242,596,2,0
22.600806,894,3,0
22.806931,596,2,0
23.011982,596,2,0
23.217040,596,2,0
23.421630,596,2,0
23.627226,596,2,0
23.831757,596,2,0
24.037283,596,2,0
24.244556,596,2,0
24.450500,596,2,0
24.657326,596,2,0
24.861739,596,2,0
25.067031,596,2,0
25.273056,0,0,0
25.478536,0,0,0
25.684070,0,0,0
25.890908,0,0,0
26.096688,0,0,0
26.302749,0,0,0
26.508245,0,0,0
26.713434,0,0,0
26.918998,0,0,0
