t,backlog_bytes,backlog_pkts,dropped_total
0.008985,0,0,0
0.215128,596,2,0
0.419960,596,2,0
0.624264,596,2,0
0.829895,596,2,0
1.035433,894,3,0
1.241876,799,3,0
1.448277,596,2,0
1.651484,596,2,0
1.857378,596,2,0
2.063276,596,2,0
2.268278,596,2,0
2.471700,596,2,0
2.678340,596,2,0
2.882989,596,2,0
3.089280,596,2,0
3.294652,596,2,0
3.499421,596,2,0
3.704025,596,2,0
3.909954,596,2,0
4.115879,596,2,0
4.320967,596,2,0
4.527141,596,2,0
4.731537,596,2,0
4.937774,596,2,0
5.141901,596,2,0
5.347985,596,2,0
5.552209,596,2,0
5.757752,596,2,0
5.963050,596,2,0
6.169510,596,2,0
6.374621,596,2,0
6.580403,596,2,0
6.785310,596,2,0
6.990599,894,3,0
7.196177,596,2,0
7.401966,596,2,0
7.606434,596,2,0
7.811745,596,2,0
8.015464,894,3,0
8.219990,596,2,0
8.426731,596,2,0
8.631369,596,2,0
8.837320,596,2,0
9.043103,596,2,0
9.248067,596,2,0
9.452947,596,2,0
9.656683,596,2,0
9.862144,596,2,0
10.067232,596,2,0
10.272737,596,2,0
10.477636,596,2,0
10.682829,596,2,0
10.887916,596,2,0
11.090935,596,2,0
11.295886,894,3,0
11.500752,894,3,0
11.703974,596,2,0
11.908493,596,2,0
12.113144,596,2,0
12.317731,596,2,0
12.522541,596,2,0
12.728333,596,2,0
12.933508,596,2,0
13.139172,596,2,0
13.343992,596,2,0
13.548927,596,2,0
13.753047,596,2,0
13.958290,596,2,0
14.164971,596,2,0
14.382183,596,2,0
14.587183,596,2,0
14.793499,596,2,0
14.998103,596,2,0
15.203914,596,2,0
15.409083,596,2,0
15.616210,894,3,0
15.821589,596,2,0
16.026070,596,2,0
16.231875,596,2,0
16.437265,596,2,0
16.643071,596,2,0
16.848814,596,2,0
17.053705,596,2,0
17.259112,596,2,0
17.463259,596,2,0
17.669243,596,2,0
17.874166,596,2,0
18.080857,894,3,0
18.286771,596,2,0
18.491262,596,2,0
18.695708,596,2,0
18.900622,596,2,0
19.103824,596,2,0
19.308985,596,2,0
19.514162,596,2,0
19.720366,596,2,0
19.926044,596,2,0
20.131925,596,2,0
20.337473,596,2,0
20.544626,596,2,0
20.750956,894,3,0
20.957303,596,2,0
21.164669,596,2,0
21.369545,596,2,0
21.573660,596,2,0
21.778397,596,2,0
21.983004,596,2,0
22.188966,596,2,0
22.395266,596,2,0
22.601343,596,2,0
22.806918,596,2,0
23.012531,596,2,0
23.216408,596,2,0
23.421356,596,2,0
23.626788,596,2,0
23.831756,596,2,0
24.037832,596,2,0
24.244585,596,2,0
24.450394,596,2,0
24.657267,596,2,0
24.861674,596,2,0
25.066773,596,2,0
25.272748,0,0,0
25.478151,0,0,0
25.684057,0,0,0
25.891000,0,0,0
26.096612,0,0,0
26.304617,0,0,0
26.509361,0,0,0
26.713719,0,0,0
26.920213,0,0,0
