t_recv,seq,bytes,t_send,latency_ms
1764724061.726017,1,256,1764724061.704298,21.719
1764724061.728481,2,256,1764724061.707599,20.882
1764724061.731849,3,256,1764724061.710923,20.926
1764724061.735281,4,256,1764724061.714263,21.019
1764724061.738421,5,256,1764724061.717593,20.828
1764724061.741911,6,256,1764724061.720977,20.934
1764724061.745309,7,256,1764724061.724323,20.986
1764724061.748567,8,256,1764724061.727650,20.917
1764724061.752002,9,256,1764724061.730971,21.031
1764724061.755325,10,256,1764724061.734262,21.062
1764724061.758580,11,256,1764724061.737646,20.935
1764724061.761873,12,256,1764724061.740968,20.904
1764724061.765236,13,256,1764724061.744292,20.943
1764724061.768505,14,256,1764724061.747637,20.868
1764724061.771931,15,256,1764724061.750970,20.961
1764724061.775385,16,256,1764724061.754313,21.072
1764724061.778615,17,256,1764724061.757645,20.970
1764724061.781931,18,256,1764724061.760971,20.960
1764724061.785418,19,256,1764724061.764328,21.090
1764724061.788622,20,256,1764724061.767646,20.976
1764724061.791955,21,256,1764724061.770984,20.971
1764724061.795284,22,256,1764724061.774296,20.988
1764724061.798569,23,256,1764724061.777643,20.926
1764724061.801936,24,256,1764724061.780971,20.965
1764724061.805267,25,256,1764724061.784292,20.974
1764724061.808616,26,256,1764724061.787589,21.026
1764724061.811899,27,256,1764724061.790917,20.982
1764724061.815380,28,256,1764724061.794316,21.064
1764724061.818702,29,256,1764724061.797633,21.069
1764724061.821862,30,256,1764724061.800968,20.894
1764724061.825324,31,256,1764724061.804297,21.027
1764724061.828521,32,256,1764724061.807635,20.886
1764724061.831862,33,256,1764724061.810963,20.899
1764724061.835155,34,256,1764724061.814254,20.902
1764724061.838588,35,256,1764724061.817610,20.979
1764724061.841846,36,256,1764724061.820915,20.932
1764724061.845178,37,256,1764724061.824270,20.908
1764724061.848460,38,256,1764724061.827593,20.867
1764724061.851884,39,256,1764724061.830955,20.929
1764724061.855433,40,256,1764724061.834394,21.038
1764724061.858528,41,256,1764724061.837608,20.920
1764724061.861950,42,256,1764724061.840956,20.994
1764724061.865396,43,256,1764724061.844376,21.020
1764724061.868666,44,256,1764724061.847614,21.052
1764724061.872124,45,256,1764724061.851110,21.014
1764724061.875442,46,256,1764724061.854369,21.073
1764724061.878813,47,256,1764724061.857759,21.055
1764724061.882030,48,256,1764724061.861026,21.004
1764724061.885404,49,256,1764724061.864347,21.057
1764724061.888769,50,256,1764724061.867713,21.056
1764724061.892031,51,256,1764724061.871028,21.003
1764724061.895362,52,256,1764724061.874267,21.095
1764724061.898586,53,256,1764724061.877594,20.992
1764724061.902018,54,256,1764724061.881022,20.996
1764724061.905400,55,256,1764724061.884358,21.041
1764724061.908758,56,256,1764724061.887709,21.049
1764724061.912103,57,256,1764724061.891025,21.079
1764724061.915324,58,256,1764724061.894360,20.964
1764724061.918760,59,256,1764724061.897708,21.052
1764724061.922024,60,256,1764724061.901029,20.995
1764724061.925366,61,256,1764724061.904357,21.009
1764724061.928694,62,256,1764724061.907711,20.983
1764724061.931837,63,256,1764724061.910940,20.897
1764724061.935257,64,256,1764724061.914354,20.903
1764724061.938628,65,256,1764724061.917691,20.937
1764724061.941928,66,256,1764724061.921029,20.899
1764724061.945261,67,256,1764724061.924373,20.888
1764724061.948573,68,256,1764724061.927712,20.861
1764724061.951922,69,256,1764724061.931035,20.887
1764724061.955236,70,256,1764724061.934367,20.869
1764724061.958698,71,256,1764724061.937767,20.931
1764724061.961798,72,256,1764724061.940919,20.879
1764724061.965126,73,256,1764724061.944254,20.872
1764724061.968544,74,256,1764724061.947592,20.952
1764724061.972044,75,256,1764724061.951034,21.010
1764724061.975364,76,256,1764724061.954370,20.994
1764724061.978607,77,256,1764724061.957586,21.021
1764724061.981879,78,256,1764724061.961010,20.869
1764724061.985307,79,256,1764724061.964373,20.934
1764724061.988694,80,256,1764724061.967746,20.947
1764724061.991885,81,256,1764724061.971025,20.860
1764724061.995205,82,256,1764724061.974253,20.952
1764724061.998809,83,256,1764724061.977791,21.018
1764724062.001851,84,256,1764724061.980924,20.927
1764724062.005167,85,256,1764724061.984245,20.921
1764724062.008585,86,256,1764724061.987589,20.997
1764724062.011859,87,256,1764724061.990944,20.915
1764724062.015275,88,256,1764724061.994334,20.940
1764724062.018738,89,256,1764724061.997703,21.035
1764724062.022038,90,256,1764724062.001076,20.961
1764724062.025491,91,256,1764724062.004479,21.013
1764724062.028641,92,256,1764724062.007697,20.944
1764724062.031900,93,256,1764724062.011032,20.869
1764724062.035285,94,256,1764724062.014366,20.919
1764724062.038620,95,256,1764724062.017686,20.935
1764724062.041952,96,256,1764724062.021025,20.927
1764724062.045206,97,256,1764724062.024259,20.947
1764724062.048491,98,256,1764724062.027584,20.906
1764724062.051809,99,256,1764724062.030910,20.899
1764724062.055138,100,256,1764724062.034243,20.895
1764724062.058481,101,256,1764724062.037587,20.894
1764724062.061815,102,256,1764724062.040923,20.892
1764724062.065152,103,256,1764724062.044245,20.906
1764724062.068502,104,256,1764724062.047591,20.911
1764724062.071792,105,256,1764724062.050914,20.878
1764724062.075155,106,256,1764724062.054245,20.910
1764724062.078488,107,256,1764724062.057585,20.903
1764724062.081825,108,256,1764724062.060918,20.907
1764724062.085317,109,256,1764724062.064313,21.003
1764724062.088473,110,256,1764724062.067596,20.877
1764724062.091837,111,256,1764724062.070958,20.879
1764724062.095248,112,256,1764724062.074325,20.923
1764724062.098493,113,256,1764724062.077637,20.856
1764724062.101816,114,256,1764724062.080925,20.891
1764724062.105207,115,256,1764724062.084301,20.906
1764724062.108443,116,256,1764724062.087605,20.838
1764724062.111838,117,256,1764724062.090981,20.857
1764724062.115278,118,256,1764724062.094288,20.990
1764724062.118451,119,256,1764724062.097598,20.853
1764724062.121824,120,256,1764724062.100933,20.891
1764724062.125197,121,256,1764724062.104268,20.929
1764724062.128459,122,256,1764724062.107591,20.868
1764724062.131912,123,256,1764724062.110943,20.969
1764724062.135134,124,256,1764724062.114238,20.897
1764724062.138501,125,256,1764724062.117584,20.918
1764724062.141912,126,256,1764724062.121012,20.900
1764724062.145249,127,256,1764724062.124317,20.933
1764724062.148676,128,256,1764724062.127698,20.977
1764724062.151924,129,256,1764724062.131016,20.908
1764724062.155210,130,256,1764724062.134300,20.910
1764724062.158511,131,256,1764724062.137658,20.854
1764724062.161901,132,256,1764724062.140991,20.909
1764724062.165134,133,256,1764724062.144304,20.830
1764724062.168851,134,256,1764724062.147641,21.209
1764724062.171843,135,256,1764724062.150968,20.875
1764724062.175140,136,256,1764724062.154317,20.822
1764724062.178498,137,256,1764724062.157643,20.855
1764724062.181769,138,256,1764724062.160923,20.846
1764724062.185083,139,256,1764724062.164244,20.839
1764724062.188424,140,256,1764724062.167589,20.835
1764724062.191839,141,256,1764724062.170941,20.898
1764724062.195096,142,256,1764724062.174261,20.834
1764724062.198390,143,256,1764724062.177573,20.817
1764724062.201905,144,256,1764724062.181018,20.887
1764724062.205256,145,256,1764724062.184366,20.891
1764724062.208479,146,256,1764724062.187617,20.863
1764724062.211893,147,256,1764724062.191029,20.864
1764724062.215155,148,256,1764724062.194256,20.899
1764724062.218448,149,256,1764724062.197603,20.845
1764724062.221899,150,256,1764724062.200952,20.947
1764724062.225265,151,256,1764724062.204351,20.914
1764724062.228475,152,256,1764724062.207600,20.875
1764724062.231908,153,256,1764724062.211029,20.880
1764724062.235244,154,256,1764724062.214350,20.894
1764724062.238481,155,256,1764724062.217601,20.880
1764724062.241881,156,256,1764724062.220954,20.927
1764724062.245301,157,256,1764724062.224368,20.933
1764724062.248639,158,256,1764724062.227609,21.030
1764724062.251790,159,256,1764724062.230933,20.858
1764724062.255137,160,256,1764724062.234245,20.892
1764724062.258482,161,256,1764724062.237592,20.889
1764724062.261893,162,256,1764724062.241027,20.866
1764724062.265250,163,256,1764724062.244367,20.883
1764724062.268471,164,256,1764724062.247606,20.865
1764724062.271851,165,256,1764724062.251014,20.837
1764724062.275157,166,256,1764724062.254279,20.878
1764724062.278612,167,256,1764724062.257702,20.910
1764724062.281838,168,256,1764724062.260917,20.921
1764724062.285234,169,256,1764724062.264346,20.888
1764724062.288431,170,256,1764724062.267588,20.843
1764724062.291743,171,256,1764724062.270922,20.820
1764724062.295408,172,256,1764724062.274364,21.043
1764724062.298488,173,256,1764724062.277598,20.890
1764724062.301942,174,256,1764724062.281040,20.902
1764724062.305281,175,256,1764724062.284386,20.895
1764724062.308543,176,256,1764724062.287599,20.944
1764724062.311925,177,256,1764724062.291025,20.900
1764724062.315258,178,256,1764724062.294363,20.895
1764724062.318479,179,256,1764724062.297594,20.885
1764724062.321854,180,256,1764724062.300922,20.932
1764724062.325178,181,256,1764724062.304243,20.936
1764724062.328539,182,256,1764724062.307585,20.954
1764724062.331839,183,256,1764724062.310924,20.915
1764724062.335238,184,256,1764724062.314242,20.996
1764724062.338544,185,256,1764724062.317579,20.966
1764724062.341918,186,256,1764724062.320914,21.004
1764724062.345238,187,256,1764724062.324298,20.940
1764724062.348556,188,256,1764724062.327657,20.899
1764724062.351918,189,256,1764724062.330968,20.950
1764724062.355260,190,256,1764724062.334312,20.948
1764724062.358578,191,256,1764724062.337640,20.938
1764724062.361928,192,256,1764724062.340977,20.951
1764724062.365191,193,256,1764724062.344307,20.884
1764724062.368542,194,256,1764724062.347646,20.896
1764724062.371919,195,256,1764724062.350969,20.951
1764724062.375248,196,256,1764724062.354302,20.946
1764724062.378566,197,256,1764724062.357634,20.932
1764724062.381848,198,256,1764724062.360968,20.880
1764724062.385259,199,256,1764724062.364305,20.953
1764724062.388596,200,256,1764724062.367644,20.952
1764724062.391879,201,256,1764724062.370968,20.911
