t_send,seq,bytes
1764724061.701637,1,256
1764724061.703624,2,256
1764724061.705635,3,256
1764724061.707604,4,256
1764724061.709620,5,256
1764724061.711662,6,256
1764724061.713623,7,256
1764724061.715633,8,256
1764724061.717599,9,256
1764724061.719620,10,256
1764724061.721619,11,256
1764724061.723632,12,256
1764724061.725632,13,256
1764724061.727623,14,256
1764724061.729683,15,256
1764724061.731627,16,256
1764724061.733685,17,256
1764724061.735634,18,256
1764724061.737688,19,256
1764724061.739627,20,256
1764724061.741677,21,256
1764724061.743669,22,256
1764724061.745677,23,256
1764724061.747630,24,256
1764724061.749681,25,256
1764724061.751626,26,256
1764724061.753629,27,256
1764724061.755690,28,256
1764724061.757674,29,256
1764724061.759689,30,256
1764724061.761675,31,256
1764724061.763621,32,256
1764724061.765688,33,256
1764724061.767684,34,256
1764724061.769685,35,256
1764724061.771693,36,256
1764724061.773681,37,256
1764724061.775667,38,256
1764724061.777676,39,256
1764724061.779673,40,256
1764724061.781677,41,256
1764724061.783672,42,256
1764724061.785631,43,256
1764724061.787635,44,256
1764724061.789634,45,256
1764724061.791622,46,256
1764724061.793631,47,256
1764724061.795623,48,256
1764724061.797625,49,256
1764724061.799628,50,256
1764724061.801698,51,256
1764724061.803684,52,256
1764724061.805684,53,256
1764724061.807682,54,256
1764724061.809687,55,256
1764724061.811685,56,256
1764724061.813676,57,256
1764724061.815705,58,256
1764724061.817631,59,256
1764724061.819637,60,256
1764724061.821624,61,256
1764724061.823619,62,256
1764724061.825612,63,256
1764724061.827616,64,256
1764724061.829642,65,256
1764724061.831620,66,256
1764724061.833622,67,256
1764724061.835618,68,256
1764724061.837633,69,256
1764724061.839640,70,256
1764724061.841621,71,256
1764724061.843621,72,256
1764724061.845620,73,256
1764724061.847635,74,256
1764724061.849654,75,256
1764724061.851707,76,256
1764724061.853649,77,256
1764724061.855646,78,256
1764724061.857640,79,256
1764724061.859712,80,256
1764724061.861650,81,256
1764724061.863643,82,256
1764724061.865645,83,256
1764724061.867639,84,256
1764724061.869648,85,256
1764724061.871633,86,256
1764724061.873644,87,256
1764724061.875645,88,256
1764724061.877625,89,256
1764724061.879653,90,256
1764724061.881643,91,256
1764724061.883645,92,256
1764724061.885639,93,256
1764724061.887639,94,256
1764724061.889644,95,256
1764724061.891644,96,256
1764724061.893642,97,256
1764724061.895640,98,256
1764724061.897640,99,256
1764724061.899648,100,256
1764724061.901644,101,256
1764724061.903644,102,256
1764724061.905640,103,256
1764724061.907641,104,256
1764724061.909651,105,256
1764724061.911644,106,256
1764724061.913635,107,256
1764724061.915623,108,256
1764724061.917621,109,256
1764724061.919649,110,256
1764724061.921640,111,256
1764724061.923649,112,256
1764724061.925631,113,256
1764724061.927654,114,256
1764724061.929652,115,256
1764724061.931628,116,256
1764724061.933632,117,256
1764724061.935627,118,256
1764724061.937654,119,256
1764724061.939785,120,256
1764724061.941641,121,256
1764724061.943635,122,256
1764724061.945634,123,256
1764724061.947614,124,256
1764724061.949637,125,256
1764724061.951649,126,256
1764724061.953643,127,256
1764724061.955650,128,256
1764724061.957629,129,256
1764724061.959659,130,256
1764724061.961626,131,256
1764724061.963645,132,256
1764724061.965673,133,256
1764724061.967638,134,256
1764724061.969664,135,256
1764724061.971632,136,256
1764724061.973639,137,256
1764724061.975628,138,256
1764724061.977633,139,256
1764724061.979637,140,256
1764724061.981625,141,256
1764724061.983625,142,256
1764724061.985632,143,256
1764724061.987629,144,256
1764724061.989658,145,256
1764724061.991642,146,256
1764724061.993648,147,256
1764724061.995646,148,256
1764724061.997680,149,256
1764724061.999729,150,256
1764724062.001662,151,256
1764724062.003658,152,256
1764724062.005725,153,256
1764724062.007778,154,256
1764724062.009787,155,256
1764724062.011722,156,256
1764724062.013791,157,256
1764724062.015710,158,256
1764724062.017729,159,256
1764724062.019716,160,256
1764724062.021705,161,256
1764724062.023753,162,256
1764724062.025650,163,256
1764724062.027619,164,256
1764724062.029637,165,256
1764724062.031616,166,256
1764724062.033635,167,256
1764724062.035633,168,256
1764724062.037636,169,256
1764724062.039634,170,256
1764724062.041622,171,256
1764724062.043633,172,256
1764724062.045632,173,256
1764724062.047635,174,256
1764724062.049639,175,256
1764724062.051630,176,256
1764724062.053638,177,256
1764724062.055658,178,256
1764724062.057644,179,256
1764724062.059635,180,256
1764724062.061632,181,256
1764724062.063746,182,256
1764724062.065676,183,256
1764724062.067632,184,256
1764724062.069636,185,256
1764724062.071629,186,256
1764724062.073746,187,256
1764724062.075644,188,256
1764724062.077631,189,256
1764724062.079638,190,256
1764724062.081635,191,256
1764724062.083662,192,256
1764724062.085645,193,256
1764724062.087642,194,256
1764724062.089636,195,256
1764724062.091638,196,256
1764724062.093657,197,256
1764724062.095629,198,256
1764724062.097642,199,256
1764724062.099638,200,256
1764724062.101633,201,256
1764724062.103658,202,256
1764724062.105646,203,256
1764724062.107646,204,256
1764724062.109755,205,256
1764724062.111750,206,256
1764724062.113651,207,256
1764724062.115754,208,256
1764724062.117803,209,256
1764724062.119676,210,256
1764724062.121601,211,256
1764724062.123629,212,256
1764724062.125638,213,256
1764724062.127687,214,256
1764724062.129650,215,256
1764724062.131629,216,256
1764724062.133625,217,256
1764724062.135624,218,256
1764724062.137625,219,256
1764724062.139626,220,256
1764724062.141625,221,256
1764724062.143624,222,256
1764724062.145622,223,256
1764724062.147626,224,256
1764724062.149624,225,256
1764724062.151623,226,256
1764724062.153623,227,256
1764724062.155623,228,256
1764724062.157628,229,256
1764724062.159627,230,256
1764724062.161629,231,256
1764724062.163639,232,256
1764724062.165624,233,256
1764724062.167657,234,256
1764724062.169650,235,256
1764724062.171658,236,256
1764724062.173660,237,256
1764724062.175634,238,256
1764724062.177654,239,256
1764724062.179671,240,256
1764724062.181643,241,256
1764724062.183716,242,256
1764724062.185721,243,256
1764724062.187738,244,256
1764724062.189729,245,256
1764724062.191712,246,256
1764724062.193795,247,256
1764724062.195796,248,256
1764724062.197806,249,256
1764724062.199794,250,256
1764724062.201802,251,256
1764724062.203803,252,256
1764724062.205787,253,256
1764724062.207794,254,256
1764724062.209795,255,256
1764724062.211800,256,256
1764724062.213787,257,256
1764724062.215804,258,256
1764724062.217793,259,256
1764724062.219804,260,256
1764724062.221812,261,256
1764724062.223798,262,256
1764724062.225799,263,256
1764724062.227831,264,256
1764724062.229656,265,256
1764724062.231643,266,256
1764724062.233650,267,256
1764724062.235635,268,256
1764724062.237668,269,256
1764724062.239673,270,256
1764724062.241655,271,256
1764724062.243665,272,256
1764724062.245653,273,256
1764724062.247709,274,256
1764724062.249653,275,256
1764724062.251648,276,256
1764724062.253640,277,256
1764724062.255632,278,256
1764724062.257677,279,256
1764724062.259729,280,256
1764724062.261665,281,256
1764724062.263675,282,256
1764724062.265634,283,256
1764724062.267661,284,256
1764724062.269673,285,256
1764724062.271668,286,256
1764724062.273791,287,256
1764724062.275775,288,256
1764724062.277752,289,256
1764724062.279746,290,256
1764724062.281675,291,256
1764724062.283813,292,256
1764724062.285681,293,256
1764724062.287807,294,256
1764724062.289686,295,256
1764724062.291821,296,256
1764724062.293810,297,256
1764724062.295815,298,256
1764724062.297920,299,256
1764724062.299657,300,256
1764724062.301637,301,256
1764724062.303630,302,256
1764724062.305632,303,256
1764724062.307635,304,256
1764724062.309636,305,256
1764724062.311636,306,256
1764724062.313632,307,256
1764724062.315634,308,256
1764724062.317635,309,256
1764724062.319638,310,256
1764724062.321635,311,256
1764724062.323632,312,256
1764724062.325634,313,256
1764724062.327635,314,256
1764724062.329636,315,256
1764724062.331637,316,256
1764724062.333636,317,256
1764724062.335637,318,256
1764724062.337638,319,256
1764724062.339638,320,256
1764724062.341635,321,256
1764724062.343634,322,256
1764724062.345634,323,256
1764724062.347639,324,256
1764724062.349637,325,256
1764724062.351634,326,256
1764724062.353633,327,256
1764724062.355639,328,256
1764724062.357640,329,256
1764724062.359642,330,256
1764724062.361634,331,256
1764724062.363635,332,256
1764724062.365633,333,256
1764724062.367637,334,256
1764724062.369637,335,256
1764724062.371637,336,256
1764724062.373635,337,256
1764724062.375635,338,256
1764724062.377640,339,256
1764724062.379644,340,256
1764724062.381636,341,256
1764724062.383636,342,256
1764724062.385638,343,256
1764724062.387639,344,256
1764724062.389638,345,256
1764724062.391638,346,256
1764724062.393637,347,256
1764724062.395640,348,256
1764724062.397638,349,256
1764724062.399636,350,256
1764724062.401638,351,256
1764724062.403635,352,256
1764724062.405638,353,256
1764724062.407640,354,256
1764724062.409641,355,256
1764724062.411628,356,256
1764724062.413689,357,256
1764724062.415681,358,256
1764724062.417661,359,256
1764724062.419655,360,256
1764724062.421653,361,256
1764724062.423655,362,256
1764724062.425640,363,256
1764724062.427740,364,256
1764724062.429667,365,256
1764724062.431644,366,256
1764724062.433680,367,256
1764724062.435663,368,256
1764724062.437649,369,256
1764724062.439641,370,256
1764724062.441641,371,256
1764724062.443642,372,256
1764724062.445646,373,256
1764724062.447703,374,256
1764724062.449660,375,256
1764724062.451656,376,256
1764724062.453650,377,256
1764724062.455649,378,256
1764724062.457651,379,256
1764724062.459650,380,256
1764724062.461649,381,256
1764724062.463648,382,256
1764724062.465665,383,256
1764724062.467669,384,256
1764724062.469657,385,256
1764724062.471655,386,256
1764724062.473647,387,256
1764724062.475648,388,256
