t,backlog_bytes,backlog_pkts,dropped_total
0.005327,0,0,0
0.210775,0,0,0
0.415054,0,0,0
0.619008,0,0,0
0.822679,0,0,0
1.028293,0,0,0
1.233729,0,0,0
1.437505,0,0,0
1.642720,0,0,0
1.847885,0,0,0
2.052569,0,0,0
2.258099,0,0,0
2.463800,0,0,0
2.670181,0,0,0
2.876239,0,0,0
3.081649,0,0,0
3.285398,0,0,0
3.491353,0,0,0
3.695714,0,0,0
3.900828,0,0,0
4.105494,0,0,0
4.310592,0,0,0
4.515550,0,0,0
4.720812,0,0,0
4.927091,0,0,0
5.130747,0,0,0
5.335631,0,0,0
5.541491,0,0,0
5.747005,0,0,0
5.952360,0,0,0
6.156044,0,0,0
6.360760,0,0,0
6.567251,0,0,0
6.773296,0,0,0
6.978943,0,0,0
7.184023,0,0,0
7.390028,0,0,0
7.595558,0,0,0
7.800754,0,0,0
8.006676,0,0,0
8.211221,0,0,0
8.416832,0,0,0
8.622382,0,0,0
8.827297,0,0,0
9.031428,0,0,0
9.236260,0,0,0
9.441272,0,0,0
9.644551,0,0,0
9.847625,0,0,0
10.052437,0,0,0
10.257452,0,0,0
10.462754,0,0,0
10.667706,0,0,0
10.873425,0,0,0
11.079062,0,0,0
11.283311,0,0,0
11.488330,0,0,0
11.694988,0,0,0
11.898324,0,0,0
12.102916,0,0,0
12.307907,0,0,0
12.514661,0,0,0
12.718930,0,0,0
12.923980,0,0,0
13.128385,0,0,0
13.334014,0,0,0
13.538564,0,0,0
13.744324,0,0,0
13.950301,0,0,0
14.155962,0,0,0
14.360824,0,0,0
14.566782,0,0,0
14.773167,0,0,0
14.977046,0,0,0
15.182443,0,0,0
15.386503,0,0,0
15.592374,0,0,0
15.796980,0,0,0
16.003350,0,0,0
16.209681,0,0,0
16.413634,0,0,0
16.619323,0,0,0
16.825481,0,0,0
17.030357,0,0,0
17.234479,0,0,0
17.440039,0,0,0
17.644190,0,0,0
17.849221,0,0,0
18.053946,0,0,0
18.258224,0,0,0
18.463541,0,0,0
18.667530,0,0,0
18.872084,0,0,0
19.076863,0,0,0
19.282458,0,0,0
19.487564,0,0,0
19.692524,0,0,0
19.897843,0,0,0
20.103265,0,0,0
20.312474,0,0,0
20.516826,0,0,0
20.719928,0,0,0
20.923365,0,0,0
21.129962,0,0,0
21.335256,0,0,0
21.543117,0,0,0
21.748174,0,0,0
21.953876,0,0,0
22.159683,0,0,0
22.365873,0,0,0
22.571372,0,0,0
22.778399,101,1,0
22.983926,0,0,0
23.189454,0,0,0
23.396639,0,0,0
23.601333,0,0,0
23.806436,0,0,0
24.012210,0,0,0
24.217589,0,0,0
24.423770,0,0,0
24.629833,0,0,0
24.836233,0,0,0
25.040656,0,0,0
25.246155,0,0,0
25.450717,0,0,0
25.656122,0,0,0
25.860812,0,0,0
26.065088,0,0,0
26.269296,0,0,0
26.475234,0,0,0
26.680419,0,0,0
26.886477,0,0,0
