t_recv,seq,bytes,t_send,latency_ms
1764723390.441490,3897,256,1764723390.410042,31.448
1764723390.446480,3898,256,1764723390.415055,31.425
1764723390.451470,3899,256,1764723390.420046,31.424
1764723390.456558,3900,256,1764723390.425046,31.512
1764723390.461590,3901,256,1764723390.430044,31.546
1764723390.466581,3902,256,1764723390.435046,31.535
1764723390.471615,3903,256,1764723390.440009,31.606
1764723390.476552,3904,256,1764723390.445098,31.454
1764723390.481454,3905,256,1764723390.450052,31.402
1764723390.486533,3906,256,1764723390.455049,31.484
1764723390.491497,3907,256,1764723390.460049,31.449
1764723390.496547,3908,256,1764723390.465104,31.443
1764723390.501559,3909,256,1764723390.470050,31.508
1764723390.506552,3910,256,1764723390.475055,31.497
1764723390.511466,3911,256,1764723390.480048,31.419
1764723390.516487,3912,256,1764723390.485045,31.441
1764723390.521549,3913,256,1764723390.490094,31.454
1764723390.526603,3914,256,1764723390.495092,31.511
1764723390.531606,3915,256,1764723390.500097,31.508
1764723390.536608,3916,256,1764723390.505103,31.504
1764723390.541532,3917,256,1764723390.510113,31.419
1764723390.546539,3918,256,1764723390.515130,31.409
1764723390.551510,3919,256,1764723390.520064,31.447
1764723390.556483,3920,256,1764723390.525049,31.434
1764723390.561510,3921,256,1764723390.530047,31.463
1764723390.566524,3922,256,1764723390.535103,31.420
1764723390.571494,3923,256,1764723390.540049,31.445
1764723390.576507,3924,256,1764723390.545049,31.458
1764723390.581563,3925,256,1764723390.550053,31.510
1764723390.586547,3926,256,1764723390.555060,31.487
1764723390.591512,3927,256,1764723390.560059,31.452
1764723390.596581,3928,256,1764723390.565115,31.466
1764723390.601507,3929,256,1764723390.570057,31.449
1764723390.606528,3930,256,1764723390.575058,31.469
1764723390.611491,3931,256,1764723390.580055,31.435
1764723390.616564,3932,256,1764723390.585060,31.504
1764723390.621594,3933,256,1764723390.590106,31.488
1764723390.626857,3934,256,1764723390.595199,31.658
1764723390.631665,3935,256,1764723390.600128,31.537
1764723390.636832,3936,256,1764723390.605235,31.597
1764723390.641547,3937,256,1764723390.610118,31.430
1764723390.646605,3938,256,1764723390.615088,31.517
1764723390.651577,3939,256,1764723390.620138,31.439
1764723390.656603,3940,256,1764723390.625145,31.458
1764723390.661609,3941,256,1764723390.630111,31.497
1764723390.666539,3942,256,1764723390.635096,31.443
1764723390.671535,3943,256,1764723390.640063,31.471
1764723390.676533,3944,256,1764723390.645107,31.426
1764723390.681446,3945,256,1764723390.650044,31.402
1764723390.686472,3946,256,1764723390.655066,31.406
1764723390.691547,3947,256,1764723390.660064,31.483
1764723390.696542,3948,256,1764723390.665041,31.500
1764723390.701491,3949,256,1764723390.670054,31.437
1764723390.706475,3950,256,1764723390.675061,31.414
1764723390.711484,3951,256,1764723390.680062,31.422
1764723390.716497,3952,256,1764723390.685055,31.442
1764723390.721522,3953,256,1764723390.690061,31.461
1764723390.726461,3954,256,1764723390.695060,31.401
1764723390.731458,3955,256,1764723390.700063,31.394
1764723390.736476,3956,256,1764723390.705058,31.419
