t_send,seq,bytes
1764723370.921907,1,256
1764723370.925240,2,256
1764723370.928544,3,256
1764723370.931881,4,256
1764723370.935318,5,256
1764723370.938661,6,256
1764723370.941992,7,256
1764723370.945380,8,256
1764723370.948653,9,256
1764723370.951960,10,256
1764723370.955329,11,256
1764723370.958671,12,256
1764723370.961998,13,256
1764723370.965319,14,256
1764723370.968631,15,256
1764723370.972006,16,256
1764723370.975329,17,256
1764723370.978567,18,256
1764723370.981920,19,256
1764723370.985315,20,256
1764723370.988634,21,256
1764723370.991997,22,256
1764723370.995308,23,256
1764723370.998595,24,256
1764723371.001954,25,256
1764723371.005362,26,256
1764723371.008654,27,256
1764723371.012001,28,256
1764723371.015260,29,256
1764723371.018646,30,256
1764723371.022008,31,256
1764723371.025255,32,256
1764723371.028578,33,256
1764723371.032001,34,256
1764723371.035253,35,256
1764723371.038568,36,256
1764723371.041893,37,256
1764723371.045234,38,256
1764723371.048551,39,256
1764723371.051995,40,256
1764723371.055332,41,256
1764723371.058665,42,256
1764723371.062005,43,256
1764723371.065251,44,256
1764723371.068642,45,256
1764723371.072000,46,256
1764723371.075263,47,256
1764723371.078624,48,256
1764723371.081975,49,256
1764723371.085320,50,256
1764723371.088709,51,256
1764723371.092045,52,256
1764723371.095358,53,256
1764723371.098572,54,256
1764723371.101887,55,256
1764723371.105228,56,256
1764723371.108542,57,256
1764723371.111889,58,256
1764723371.115240,59,256
1764723371.118557,60,256
1764723371.121890,61,256
1764723371.125338,62,256
1764723371.128665,63,256
1764723371.131999,64,256
1764723371.135336,65,256
1764723371.138568,66,256
1764723371.141910,67,256
1764723371.145346,68,256
1764723371.148666,69,256
1764723371.151992,70,256
1764723371.155347,71,256
1764723371.158659,72,256
1764723371.161925,73,256
1764723371.165249,74,256
1764723371.168644,75,256
1764723371.171991,76,256
1764723371.175344,77,256
1764723371.178666,78,256
1764723371.181973,79,256
1764723371.185327,80,256
1764723371.188638,81,256
1764723371.191906,82,256
1764723371.195214,83,256
1764723371.198541,84,256
1764723371.201871,85,256
1764723371.205208,86,256
1764723371.208545,87,256
1764723371.211877,88,256
1764723371.215206,89,256
1764723371.218538,90,256
1764723371.221869,91,256
1764723371.225695,92,256
1764723371.228663,93,256
1764723371.231899,94,256
1764723371.235208,95,256
1764723371.238566,96,256
1764723371.241899,97,256
1764723371.245191,98,256
1764723371.248550,99,256
1764723371.251900,100,256
1764723371.255270,101,256
1764723371.258550,102,256
1764723371.261888,103,256
1764723371.265253,104,256
1764723371.268553,105,256
1764723371.271875,106,256
1764723371.275178,107,256
1764723371.278550,108,256
1764723371.281883,109,256
1764723371.285339,110,256
1764723371.288547,111,256
1764723371.291908,112,256
1764723371.295246,113,256
1764723371.298588,114,256
1764723371.301913,115,256
1764723371.305252,116,256
1764723371.308681,117,256
1764723371.311934,118,256
1764723371.315254,119,256
1764723371.318713,120,256
1764723371.322046,121,256
1764723371.325266,122,256
1764723371.328619,123,256
1764723371.331963,124,256
1764723371.335238,125,256
1764723371.338616,126,256
1764723371.341947,127,256
1764723371.345233,128,256
1764723371.348593,129,256
1764723371.351953,130,256
1764723371.355242,131,256
1764723371.358608,132,256
1764723371.361889,133,256
1764723371.365243,134,256
1764723371.368620,135,256
1764723371.371948,136,256
1764723371.375241,137,256
1764723371.378610,138,256
1764723371.381946,139,256
1764723371.385235,140,256
1764723371.388562,141,256
1764723371.391898,142,256
1764723371.395227,143,256
1764723371.398594,144,256
1764723371.401951,145,256
1764723371.405240,146,256
1764723371.408613,147,256
1764723371.411924,148,256
1764723371.415236,149,256
1764723371.418715,150,256
1764723371.421895,151,256
1764723371.425224,152,256
1764723371.428561,153,256
1764723371.431891,154,256
1764723371.435273,155,256
1764723371.438610,156,256
1764723371.441930,157,256
1764723371.445214,158,256
1764723371.448549,159,256
1764723371.451877,160,256
1764723371.455211,161,256
1764723371.458545,162,256
1764723371.461953,163,256
1764723371.465278,164,256
1764723371.468561,165,256
1764723371.471895,166,256
1764723371.475234,167,256
1764723371.478553,168,256
1764723371.481902,169,256
1764723371.485242,170,256
1764723371.488638,171,256
1764723371.491917,172,256
1764723371.495271,173,256
1764723371.498655,174,256
1764723371.501983,175,256
1764723371.505269,176,256
1764723371.508662,177,256
1764723371.511893,178,256
1764723371.515212,179,256
1764723371.518574,180,256
1764723371.522004,181,256
1764723371.525265,182,256
1764723371.528571,183,256
1764723371.531914,184,256
1764723371.535254,185,256
1764723371.538657,186,256
1764723371.541890,187,256
1764723371.545474,188,256
1764723371.548571,189,256
1764723371.551873,190,256
1764723371.555203,191,256
1764723371.558577,192,256
1764723371.562040,193,256
1764723371.565306,194,256
1764723371.568716,195,256
1764723371.571917,196,256
1764723371.575233,197,256
1764723371.578610,198,256
1764723371.581893,199,256
1764723371.585237,200,256
1764723371.588619,201,256
1764723371.591945,202,256
1764723371.595290,203,256
1764723371.598595,204,256
1764723371.601937,205,256
1764723371.605278,206,256
1764723371.608592,207,256
1764723371.611944,208,256
1764723371.615290,209,256
1764723371.618592,210,256
1764723371.621945,211,256
1764723371.625332,212,256
1764723371.628605,213,256
1764723371.631886,214,256
