t,backlog_bytes,backlog_pkts,dropped_total
0.004762,0,0,0
0.211628,596,2,0
0.411890,596,2,0
0.612135,596,2,0
0.812347,596,2,0
1.012613,596,2,0
1.213020,596,2,0
1.413237,596,2,0
1.613490,596,2,0
1.814137,596,2,0
2.014387,596,2,0
2.214896,596,2,0
2.415141,894,3,0
2.615437,596,2,0
2.815747,596,2,0
3.016001,596,2,0
3.216256,596,2,0
3.416512,596,2,0
3.616754,596,2,0
3.817867,596,2,0
4.018128,596,2,0
4.218357,596,2,0
4.418622,596,2,0
4.618948,596,2,0
4.819192,596,2,0
5.019450,596,2,0
5.219753,894,3,0
5.419991,596,2,0
5.620217,596,2,0
5.820472,596,2,0
6.020835,596,2,0
6.221113,596,2,0
6.422226,596,2,0
6.622482,596,2,0
6.822763,596,2,0
7.023134,596,2,0
7.223787,596,2,0
7.424077,596,2,0
7.624330,596,2,0
7.824785,894,3,0
8.025316,596,2,0
8.225589,894,3,0
8.425840,894,3,0
8.626053,894,3,0
8.826989,596,2,0
9.027387,596,2,0
9.228572,596,2,0
9.428907,596,2,0
9.629155,596,2,0
9.829367,596,2,0
10.029515,596,2,0
10.229858,596,2,0
10.430123,894,3,0
10.630367,894,3,0
10.830731,596,2,0
11.031012,596,2,0
11.231287,894,3,0
11.431585,596,2,0
11.631957,596,2,0
11.832212,596,2,0
12.032558,596,2,0
12.232891,596,2,0
12.433147,596,2,0
12.633444,596,2,0
12.833725,596,2,0
13.034463,596,2,0
13.234745,596,2,0
13.435025,596,2,0
13.635281,894,3,0
13.835462,596,2,0
14.035750,596,2,0
14.235973,596,2,0
14.437289,596,2,0
14.637659,596,2,0
14.837949,596,2,0
15.038237,596,2,0
15.238537,596,2,0
15.439108,596,2,0
15.639352,596,2,0
15.839972,894,3,0
16.040231,596,2,0
16.240802,596,2,0
16.441368,596,2,0
16.641630,596,2,0
16.841941,596,2,0
17.042207,596,2,0
17.242357,596,2,0
17.442583,596,2,0
17.643317,596,2,0
17.843711,596,2,0
18.044419,596,2,0
18.244734,596,2,0
18.445096,596,2,0
18.645385,596,2,0
18.845660,894,3,0
19.045928,596,2,0
19.246169,596,2,0
19.446409,596,2,0
19.646679,596,2,0
19.846972,596,2,0
20.047256,596,2,0
20.247663,596,2,0
20.448507,596,2,0
20.648827,596,2,0
20.849097,596,2,0
21.049503,596,2,0
21.249887,894,3,0
21.450183,596,2,0
21.652683,596,2,0
21.852940,596,2,0
22.053176,596,2,0
22.253538,596,2,0
22.453780,596,2,0
22.654057,596,2,0
22.854393,596,2,0
23.054780,596,2,0
23.255105,596,2,0
23.455408,596,2,0
23.655655,596,2,0
23.855870,596,2,0
24.056131,894,3,0
24.256385,894,3,0
24.456649,596,2,0
24.656882,596,2,0
24.857131,596,2,0
25.057364,596,2,0
25.257588,0,0,0
25.457964,0,0,0
25.658296,0,0,0
25.858628,0,0,0
26.058925,0,0,0
26.259503,0,0,0
26.460099,0,0,0
26.660827,0,0,0
26.861105,0,0,0
