t_send,seq,bytes
1764723370.929612,1,256
1764723370.934621,2,256
1764723370.939616,3,256
1764723370.944661,4,256
1764723370.949616,5,256
1764723370.954664,6,256
1764723370.959650,7,256
1764723370.964588,8,256
1764723370.969599,9,256
1764723370.974611,10,256
1764723370.979581,11,256
1764723370.984635,12,256
1764723370.989614,13,256
1764723370.994655,14,256
1764723370.999623,15,256
1764723371.004654,16,256
1764723371.009681,17,256
1764723371.014619,18,256
1764723371.019631,19,256
1764723371.024666,20,256
1764723371.029658,21,256
1764723371.034754,22,256
1764723371.039634,23,256
1764723371.044642,24,256
1764723371.049605,25,256
1764723371.054619,26,256
1764723371.059615,27,256
1764723371.064605,28,256
1764723371.069662,29,256
1764723371.074610,30,256
1764723371.079610,31,256
1764723371.084678,32,256
1764723371.089663,33,256
1764723371.094669,34,256
1764723371.099669,35,256
1764723371.104698,36,256
1764723371.109718,37,256
1764723371.114774,38,256
1764723371.119689,39,256
1764723371.124769,40,256
1764723371.129647,41,256
1764723371.134752,42,256
1764723371.139668,43,256
1764723371.144702,44,256
1764723371.149694,45,256
1764723371.154720,46,256
1764723371.159679,47,256
1764723371.164668,48,256
1764723371.169667,49,256
1764723371.174770,50,256
1764723371.179695,51,256
1764723371.184767,52,256
1764723371.189671,53,256
1764723371.194696,54,256
1764723371.199703,55,256
1764723371.204612,56,256
1764723371.209604,57,256
1764723371.214601,58,256
1764723371.219612,59,256
1764723371.225344,60,256
1764723371.229626,61,256
1764723371.234629,62,256
1764723371.239665,63,256
1764723371.244620,64,256
1764723371.249620,65,256
1764723371.254701,66,256
1764723371.259671,67,256
1764723371.264708,68,256
1764723371.269668,69,256
1764723371.274612,70,256
1764723371.279604,71,256
1764723371.284617,72,256
1764723371.289639,73,256
1764723371.294638,74,256
1764723371.299635,75,256
1764723371.304655,76,256
1764723371.309635,77,256
1764723371.314771,78,256
1764723371.319634,79,256
1764723371.324704,80,256
1764723371.329631,81,256
1764723371.334682,82,256
1764723371.339621,83,256
1764723371.344659,84,256
1764723371.349617,85,256
1764723371.354669,86,256
1764723371.359619,87,256
1764723371.364625,88,256
1764723371.369622,89,256
1764723371.374682,90,256
1764723371.379624,91,256
1764723371.384669,92,256
1764723371.389624,93,256
1764723371.394669,94,256
1764723371.399619,95,256
1764723371.404669,96,256
1764723371.409621,97,256
1764723371.414674,98,256
1764723371.419675,99,256
1764723371.424627,100,256
1764723371.429615,101,256
1764723371.434675,102,256
1764723371.439721,103,256
1764723371.444616,104,256
1764723371.449613,105,256
1764723371.454610,106,256
1764723371.459635,107,256
1764723371.464613,108,256
1764723371.469606,109,256
1764723371.474613,110,256
1764723371.479609,111,256
1764723371.484659,112,256
1764723371.489665,113,256
1764723371.494672,114,256
1764723371.499664,115,256
1764723371.504663,116,256
1764723371.509668,117,256
1764723371.514667,118,256
1764723371.519684,119,256
1764723371.524624,120,256
1764723371.529667,121,256
1764723371.534669,122,256
1764723371.539668,123,256
1764723371.545037,124,256
1764723371.549620,125,256
1764723371.554675,126,256
1764723371.559679,127,256
1764723371.564680,128,256
1764723371.569691,129,256
1764723371.574675,130,256
