t_recv,seq,bytes,t_send,latency_ms
1764723370.943600,1,256,1764723370.921907,21.693
1764723370.946157,2,256,1764723370.925240,20.917
1764723370.949506,3,256,1764723370.928544,20.962
1764723370.952856,4,256,1764723370.931881,20.975
1764723370.956268,5,256,1764723370.935318,20.950
1764723370.959675,6,256,1764723370.938661,21.014
1764723370.962918,7,256,1764723370.941992,20.926
1764723370.966294,8,256,1764723370.945380,20.914
1764723370.969545,9,256,1764723370.948653,20.892
1764723370.972845,10,256,1764723370.951960,20.885
1764723370.976190,11,256,1764723370.955329,20.861
1764723370.979583,12,256,1764723370.958671,20.911
1764723370.982924,13,256,1764723370.961998,20.926
1764723370.986164,14,256,1764723370.965319,20.844
1764723370.989484,15,256,1764723370.968631,20.853
1764723370.992858,16,256,1764723370.972006,20.852
1764723370.996181,17,256,1764723370.975329,20.852
1764723370.999507,18,256,1764723370.978567,20.940
1764723371.002827,19,256,1764723370.981920,20.908
1764723371.006242,20,256,1764723370.985315,20.927
1764723371.009539,21,256,1764723370.988634,20.904
1764723371.012870,22,256,1764723370.991997,20.872
1764723371.016283,23,256,1764723370.995308,20.976
1764723371.019598,24,256,1764723370.998595,21.003
1764723371.022860,25,256,1764723371.001954,20.905
1764723371.026352,26,256,1764723371.005362,20.990
1764723371.029686,27,256,1764723371.008654,21.031
1764723371.032885,28,256,1764723371.012001,20.884
1764723371.036244,29,256,1764723371.015260,20.984
1764723371.039671,30,256,1764723371.018646,21.025
1764723371.042884,31,256,1764723371.022008,20.876
1764723371.046138,32,256,1764723371.025255,20.883
1764723371.049465,33,256,1764723371.028578,20.887
1764723371.052924,34,256,1764723371.032001,20.923
1764723371.056201,35,256,1764723371.035253,20.948
1764723371.059462,36,256,1764723371.038568,20.895
1764723371.062752,37,256,1764723371.041893,20.859
1764723371.066065,38,256,1764723371.045234,20.831
1764723371.069556,39,256,1764723371.048551,21.006
1764723371.072938,40,256,1764723371.051995,20.943
1764723371.076274,41,256,1764723371.055332,20.941
1764723371.079714,42,256,1764723371.058665,21.049
1764723371.082985,43,256,1764723371.062005,20.980
1764723371.086330,44,256,1764723371.065251,21.079
1764723371.089703,45,256,1764723371.068642,21.061
1764723371.093076,46,256,1764723371.072000,21.076
1764723371.096253,47,256,1764723371.075263,20.990
1764723371.099521,48,256,1764723371.078624,20.897
1764723371.102852,49,256,1764723371.081975,20.878
1764723371.106205,50,256,1764723371.085320,20.885
1764723371.109760,51,256,1764723371.088709,21.051
1764723371.113085,52,256,1764723371.092045,21.040
1764723371.116398,53,256,1764723371.095358,21.040
1764723371.119656,54,256,1764723371.098572,21.084
1764723371.122952,55,256,1764723371.101887,21.065
1764723371.126158,56,256,1764723371.105228,20.930
1764723371.129609,57,256,1764723371.108542,21.067
1764723371.132782,58,256,1764723371.111889,20.893
1764723371.136155,59,256,1764723371.115240,20.916
1764723371.139571,60,256,1764723371.118557,21.013
1764723371.142935,61,256,1764723371.121890,21.045
1764723371.146363,62,256,1764723371.125338,21.025
1764723371.149629,63,256,1764723371.128665,20.965
1764723371.152956,64,256,1764723371.131999,20.957
1764723371.156233,65,256,1764723371.135336,20.897
1764723371.159642,66,256,1764723371.138568,21.075
1764723371.162971,67,256,1764723371.141910,21.060
1764723371.166283,68,256,1764723371.145346,20.937
1764723371.169677,69,256,1764723371.148666,21.010
1764723371.172999,70,256,1764723371.151992,21.007
1764723371.176338,71,256,1764723371.155347,20.991
1764723371.179739,72,256,1764723371.158659,21.080
1764723371.182974,73,256,1764723371.161925,21.048
1764723371.186233,74,256,1764723371.165249,20.983
1764723371.189585,75,256,1764723371.168644,20.941
1764723371.192942,76,256,1764723371.171991,20.951
1764723371.196314,77,256,1764723371.175344,20.970
1764723371.199744,78,256,1764723371.178666,21.079
1764723371.202919,79,256,1764723371.181973,20.946
1764723371.206198,80,256,1764723371.185327,20.870
1764723371.209559,81,256,1764723371.188638,20.921
1764723371.212839,82,256,1764723371.191906,20.932
1764723371.216079,83,256,1764723371.195214,20.865
1764723371.219422,84,256,1764723371.198541,20.880
1764723371.222744,85,256,1764723371.201871,20.873
1764723371.226109,86,256,1764723371.205208,20.901
1764723371.232143,87,256,1764723371.208545,23.598
1764723371.232708,88,256,1764723371.211877,20.831
1764723371.236042,89,256,1764723371.215206,20.836
1764723371.239375,90,256,1764723371.218538,20.837
1764723371.242665,91,256,1764723371.221869,20.796
1764723371.246644,92,256,1764723371.225695,20.948
1764723371.249548,93,256,1764723371.228663,20.885
1764723371.252720,94,256,1764723371.231899,20.821
1764723371.256052,95,256,1764723371.235208,20.844
1764723371.259543,96,256,1764723371.238566,20.977
1764723371.262831,97,256,1764723371.241899,20.931
1764723371.266140,98,256,1764723371.245191,20.948
1764723371.269477,99,256,1764723371.248550,20.927
1764723371.272887,100,256,1764723371.251900,20.987
1764723371.276147,101,256,1764723371.255270,20.877
1764723371.279410,102,256,1764723371.258550,20.859
1764723371.282786,103,256,1764723371.261888,20.898
1764723371.286126,104,256,1764723371.265253,20.873
1764723371.289540,105,256,1764723371.268553,20.988
1764723371.292762,106,256,1764723371.271875,20.886
1764723371.296087,107,256,1764723371.275178,20.909
1764723371.299455,108,256,1764723371.278550,20.905
1764723371.302766,109,256,1764723371.281883,20.883
1764723371.306270,110,256,1764723371.285339,20.931
1764723371.309507,111,256,1764723371.288547,20.960
