t,backlog_bytes,backlog_pkts,dropped_total
0.005181,0,0,0
0.205789,0,0,0
0.406572,894,3,0
0.607017,1192,4,0
0.807464,894,3,0
1.007854,894,3,0
1.208209,894,3,0
1.408552,894,3,0
1.608954,894,3,0
1.809329,894,3,0
2.009666,894,3,0
2.209985,894,3,0
2.410329,1192,4,0
2.610665,894,3,0
2.811021,894,3,0
3.011345,894,3,0
3.211771,894,3,0
3.412057,894,3,0
3.612432,894,3,0
3.812799,894,3,0
4.013086,894,3,0
4.213457,894,3,0
4.413774,1192,4,0
4.614263,894,3,0
4.814684,894,3,0
5.015033,894,3,0
5.215452,894,3,0
5.415761,894,3,0
5.616159,894,3,0
5.816445,894,3,0
6.016770,894,3,0
6.217108,894,3,0
6.417528,894,3,0
6.617852,894,3,0
6.818213,894,3,0
7.018545,894,3,0
7.218905,894,3,0
7.419273,894,3,0
7.619653,894,3,0
7.819981,894,3,0
8.020375,1192,4,0
8.220653,894,3,0
8.420891,894,3,0
8.621216,894,3,0
8.821589,894,3,0
9.022043,894,3,0
9.222401,894,3,0
9.422801,894,3,0
9.623161,894,3,0
9.823365,894,3,0
10.023690,894,3,0
10.224100,894,3,0
10.424561,894,3,0
10.625002,894,3,0
10.825452,894,3,0
11.025803,894,3,0
11.226109,894,3,0
11.426418,1192,4,0
11.626760,894,3,0
11.827287,894,3,0
12.027766,894,3,0
12.228170,894,3,0
12.428524,894,3,0
12.628894,894,3,0
12.829252,894,3,0
13.029597,894,3,0
13.229974,894,3,0
13.430447,894,3,0
13.630805,894,3,0
13.831182,894,3,0
14.031511,894,3,0
14.231933,894,3,0
14.432402,894,3,0
14.632823,894,3,0
14.833095,894,3,0
15.033320,894,3,0
15.233691,894,3,0
15.434199,894,3,0
15.634672,894,3,0
15.835090,894,3,0
16.035462,894,3,0
16.235829,894,3,0
16.436338,894,3,0
16.636706,1192,4,0
16.837047,1192,4,0
17.037339,894,3,0
17.237628,894,3,0
17.437919,894,3,0
17.638306,894,3,0
17.838698,894,3,0
18.039007,1192,4,0
18.239414,1192,4,0
18.439783,984,4,0
18.640158,894,3,0
18.840510,894,3,0
19.040782,894,3,0
19.241105,894,3,0
19.441412,894,3,0
19.641759,894,3,0
19.842037,894,3,0
20.042389,894,3,0
20.242716,894,3,0
20.443079,894,3,0
20.643489,894,3,0
20.843900,894,3,0
21.044333,894,3,0
21.244668,894,3,0
21.444995,894,3,0
21.645491,894,3,0
21.845931,894,3,0
22.046357,894,3,0
22.246909,894,3,0
22.447274,894,3,0
22.647558,894,3,0
22.847987,894,3,0
23.048522,894,3,0
23.248949,894,3,0
23.449402,894,3,0
23.649720,894,3,0
23.850162,894,3,0
24.050537,894,3,0
24.250849,894,3,0
24.451288,894,3,0
24.651620,894,3,0
24.851959,894,3,0
25.052320,894,3,0
25.252532,894,3,0
25.452794,0,0,0
25.653088,0,0,0
25.853510,0,0,0
26.053887,0,0,0
26.254363,0,0,0
26.454880,0,0,0
26.655390,0,0,0
26.855855,0,0,0
