t,backlog_bytes,backlog_pkts,dropped_total
0.004982,0,0,0
0.210976,0,0,0
0.416765,0,0,0
0.622962,0,0,0
0.827902,0,0,0
1.033081,246,1,0
1.239311,0,0,0
1.445677,0,0,0
1.652169,0,0,0
1.857825,0,0,0
2.063027,0,0,0
2.269048,234,1,0
2.475096,0,0,0
2.680581,0,0,0
2.886805,0,0,0
3.091857,0,0,0
3.298040,0,0,0
3.504626,0,0,0
3.710231,0,0,0
3.916222,0,0,0
4.122612,0,0,0
4.328842,0,0,0
4.535322,0,0,0
4.741273,0,0,0
4.946713,0,0,0
5.152820,0,0,0
5.358797,0,0,0
5.564380,0,0,0
5.770544,0,0,0
5.974256,0,0,0
6.179982,0,0,0
6.384336,1044,3,0
6.588496,0,0,0
6.794266,0,0,0
6.999903,0,0,0
7.205049,0,0,0
7.410431,0,0,0
7.616730,0,0,0
7.822775,0,0,0
8.028139,0,0,0
8.233911,0,0,0
8.439669,0,0,0
8.644956,0,0,0
8.849899,0,0,0
9.055576,0,0,0
9.261795,0,0,0
9.467745,0,0,0
9.673213,0,0,0
9.879407,0,0,0
10.085289,0,0,0
10.290922,0,0,0
10.497164,0,0,0
10.703616,0,0,0
10.909222,0,0,0
11.115146,0,0,0
11.321095,0,0,0
11.526721,0,0,0
11.731490,0,0,0
11.936887,0,0,0
12.142522,0,0,0
12.348582,0,0,0
12.553428,0,0,0
12.759275,0,0,0
12.965261,0,0,0
13.170889,70,1,0
13.375462,0,0,0
13.581332,0,0,0
13.785805,0,0,0
13.991603,0,0,0
14.197547,0,0,0
14.403505,864,1,0
14.610002,0,0,0
14.816357,0,0,0
15.020882,0,0,0
15.227252,0,0,0
15.432422,0,0,0
15.638102,0,0,0
15.843764,0,0,0
16.050272,0,0,0
16.256261,0,0,0
16.460605,0,0,0
16.666615,0,0,0
16.871937,0,0,0
17.078403,0,0,0
17.284152,0,0,0
17.490403,0,0,0
17.696113,0,0,0
17.900779,0,0,0
18.104910,0,0,0
18.310658,0,0,0
18.516108,0,0,0
18.721597,0,0,0
18.926404,0,0,0
19.131433,0,0,0
19.338532,0,0,0
19.544463,0,0,0
19.751235,0,0,0
19.956781,0,0,0
20.162531,0,0,0
20.367713,0,0,0
20.574974,0,0,0
20.781011,0,0,0
20.986384,0,0,0
21.192010,0,0,0
21.397925,0,0,0
21.602446,0,0,0
21.808275,0,0,0
22.013449,0,0,0
22.218572,0,0,0
22.423958,0,0,0
22.630016,0,0,0
22.835690,0,0,0
23.040585,0,0,0
23.245957,0,0,0
23.451555,0,0,0
23.658168,0,0,0
23.862273,0,0,0
24.066606,0,0,0
24.272898,0,0,0
24.478808,0,0,0
24.684474,0,0,0
24.890777,0,0,0
25.095931,0,0,0
25.301983,0,0,0
25.508428,0,0,0
25.714194,0,0,0
25.920365,0,0,0
26.125502,0,0,0
26.336158,0,0,0
26.541559,0,0,0
26.748790,0,0,0
26.954455,0,0,0
