t,backlog_bytes,backlog_pkts,dropped_total
0.009671,0,0,0
0.214056,0,0,0
0.419680,0,0,0
0.626145,0,0,0
0.831525,0,0,0
1.036168,0,0,0
1.242723,0,0,0
1.448899,0,0,0
1.655406,0,0,0
1.861010,0,0,0
2.066964,0,0,0
2.272534,0,0,0
2.478316,0,0,0
2.683635,0,0,0
2.889885,0,0,0
3.094715,0,0,0
3.301466,0,0,0
3.507549,0,0,0
3.713437,0,0,0
3.918975,0,0,0
4.125886,0,0,0
4.332109,0,0,0
4.538810,0,0,0
4.744633,0,0,0
4.949689,0,0,0
5.155943,0,0,0
5.361906,0,0,0
5.569834,0,0,0
5.773761,0,0,0
5.976907,0,0,0
6.183267,0,0,0
6.387579,0,0,0
6.591587,0,0,0
6.797575,0,0,0
7.003089,0,0,0
7.207951,0,0,0
7.413404,0,0,0
7.619854,0,0,0
7.826331,0,0,0
8.031151,0,0,0
8.237272,0,0,0
8.442889,0,0,0
8.648499,0,0,0
8.852729,0,0,0
9.059552,0,0,0
9.264761,0,0,0
9.470612,0,0,0
9.676188,0,0,0
9.882355,0,0,0
10.088673,0,0,0
10.293883,0,0,0
10.500244,0,0,0
10.706751,0,0,0
10.912136,0,0,0
11.118542,0,0,0
11.325097,0,0,0
11.529904,0,0,0
11.734129,0,0,0
11.939960,0,0,0
12.145804,70,1,0
12.352187,0,0,0
12.556754,0,0,0
12.762388,0,0,0
12.968300,0,0,0
13.173841,0,0,0
13.378721,0,0,0
13.584650,0,0,0
13.788448,0,0,0
13.994503,0,0,0
14.201188,0,0,0
14.406331,0,0,0
14.616149,0,0,0
14.822261,0,0,0
15.025991,0,0,0
15.230952,0,0,0
15.435272,0,0,0
15.641229,0,0,0
15.847287,0,0,0
16.053259,0,0,0
16.259486,0,0,0
16.463647,0,0,0
16.669847,0,0,0
16.875029,0,0,0
17.082544,0,0,0
17.287240,0,0,0
17.493852,0,0,0
17.699308,0,0,0
17.903592,0,0,0
18.107741,0,0,0
18.313842,0,0,0
18.519438,0,0,0
18.725174,0,0,0
18.929433,0,0,0
19.137229,0,0,0
19.345583,0,0,0
19.552513,0,0,0
19.756514,0,0,0
19.960093,0,0,0
20.165926,0,0,0
20.370683,0,0,0
20.579064,0,0,0
20.784328,0,0,0
20.989384,0,0,0
21.195172,0,0,0
21.401145,0,0,0
21.605681,0,0,0
21.811265,0,0,0
22.016309,0,0,0
22.221375,0,0,0
22.426873,0,0,0
22.633237,0,0,0
22.838879,0,0,0
23.043494,0,0,0
23.249282,0,0,0
23.454637,0,0,0
23.661395,0,0,0
23.864515,0,0,0
24.069656,0,0,0
24.275903,0,0,0
24.481999,0,0,0
24.687477,0,0,0
24.893830,0,0,0
25.099426,0,0,0
25.305456,0,0,0
25.512282,0,0,0
25.718150,0,0,0
25.923787,0,0,0
26.128516,0,0,0
26.342437,0,0,0
26.547191,0,0,0
26.752537,0,0,0
26.957296,0,0,0
