t,backlog_bytes,backlog_pkts,dropped_total
0.002013,0,0,0
0.204477,0,0,0
0.407885,0,0,0
0.610734,0,0,0
0.813174,250,3,0
1.015558,246,1,0
1.218043,0,0,0
1.422605,0,0,0
1.626102,0,0,0
1.828342,0,0,0
2.032970,0,0,0
2.235748,0,0,0
2.438201,0,0,0
2.642275,0,0,0
2.845548,0,0,0
3.049009,0,0,0
3.254335,0,0,0
3.459316,0,0,0
3.663197,0,0,0
3.868573,0,0,0
4.073110,0,0,0
4.277831,0,0,0
4.484099,0,0,0
4.686540,0,0,0
4.893477,0,0,0
5.098592,0,0,0
5.304053,0,0,0
5.509675,0,0,0
5.713531,0,0,0
5.917902,0,0,0
6.123293,0,0,0
6.329540,0,0,0
6.533065,0,0,0
6.738737,0,0,0
6.941442,0,0,0
7.146737,0,0,0
7.350930,0,0,0
7.554530,0,0,0
7.756842,0,0,0
7.960822,0,0,0
8.165718,0,0,0
8.370877,864,1,0
8.576581,0,0,0
8.779173,0,0,0
8.981787,0,0,0
9.187317,0,0,0
9.393324,0,0,0
9.598489,0,0,0
9.800882,0,0,0
10.003687,0,0,0
10.208486,0,0,0
10.412581,0,0,0
10.617208,0,0,0
10.822432,0,0,0
11.024908,0,0,0
11.227530,0,0,0
11.431890,0,0,0
11.636412,0,0,0
11.839664,0,0,0
12.044597,0,0,0
12.250293,0,0,0
12.455002,0,0,0
12.659319,0,0,0
12.866477,0,0,0
13.071408,0,0,0
13.277748,0,0,0
13.482767,0,0,0
13.688607,0,0,0
13.893245,0,0,0
14.096742,0,0,0
14.301350,0,0,0
14.507906,0,0,0
14.713917,0,0,0
14.920457,0,0,0
15.126477,0,0,0
15.329974,0,0,0
15.535059,0,0,0
15.740018,0,0,0
15.946118,0,0,0
16.151682,0,0,0
16.356554,0,0,0
16.562313,0,0,0
16.768601,0,0,0
16.973911,0,0,0
17.180098,0,0,0
17.385575,1728,2,0
17.591529,0,0,0
17.797681,0,0,0
18.003432,0,0,0
18.209856,0,0,0
18.415101,0,0,0
18.620208,0,0,0
18.826115,0,0,0
19.031859,0,0,0
19.236758,0,0,0
19.443058,0,0,0
19.649183,0,0,0
19.855419,0,0,0
20.061244,0,0,0
20.266754,0,0,0
20.473349,0,0,0
20.678306,0,0,0
20.884538,0,0,0
21.090336,0,0,0
21.296274,0,0,0
21.501560,0,0,0
21.706900,0,0,0
21.912978,0,0,0
22.118168,0,0,0
22.323839,0,0,0
22.528577,0,0,0
22.734508,0,0,0
22.940661,0,0,0
23.146567,0,0,0
23.352508,0,0,0
23.557002,0,0,0
23.763475,0,0,0
23.967956,0,0,0
24.174339,0,0,0
24.380537,0,0,0
24.585781,0,0,0
24.791952,0,0,0
24.998215,0,0,0
25.204494,0,0,0
25.409018,0,0,0
25.611834,0,0,0
25.817592,0,0,0
26.023764,0,0,0
26.230312,0,0,0
26.437557,0,0,0
26.642998,0,0,0
26.849351,0,0,0
