t,backlog_bytes,backlog_pkts,dropped_total
0.029503,0,0,0
0.234346,1490,5,0
0.438663,2682,9,0
0.643151,3874,13,0
0.847167,1788,6,0
1.050188,2980,10,0
1.254756,4172,14,0
1.459679,3278,11,0
1.665222,4172,14,0
1.876324,4470,15,0
2.083163,4768,16,0
2.287557,2682,9,0
2.491824,3278,11,0
2.695494,2682,9,0
2.899120,3874,13,0
3.110288,4768,16,0
3.315230,2980,10,0
3.518819,3278,11,0
3.723104,3576,12,0
3.936110,4768,16,0
4.146071,4768,16,0
4.357137,3874,13,0
4.563933,3576,12,0
4.769111,3576,12,0
4.975058,2980,10,0
5.178883,3874,13,0
5.384443,2384,8,0
5.594460,2980,10,0
5.800902,3874,13,0
6.006264,3278,11,0
6.214526,5960,20,0
6.421456,2384,8,0
6.627736,2682,9,0
6.833018,2682,9,0
7.040643,2980,10,0
7.246209,1490,5,0
7.453081,2682,9,0
7.659619,3576,12,0
7.865899,3278,11,0
8.071070,3278,11,0
8.276160,5364,18,0
8.482687,3576,12,0
8.688301,3874,13,0
8.892343,2980,10,0
9.097242,5066,17,0
9.302420,2980,10,0
9.506555,4768,16,0
9.714043,4172,14,0
9.919568,5066,17,0
10.127658,3576,12,0
10.331859,2682,9,0
10.537084,3576,12,0
10.742496,5364,18,0
10.948974,2682,9,0
11.157464,1788,6,0
11.363596,2384,8,0
11.567863,2384,8,0
11.776002,2980,10,0
11.984087,4470,15,0
12.191772,4470,15,0
12.397195,4470,15,0
12.603171,4768,16,0
12.809887,4768,16,0
13.012632,3278,11,0
13.235837,3874,13,0
13.441473,2980,10,0
13.648633,4470,15,0
13.854037,4172,14,0
14.062015,3278,11,0
14.269219,3576,12,0
14.473804,1490,5,0
14.678792,3874,13,0
14.883092,3278,11,0
15.089687,3576,12,0
15.294456,2980,10,0
15.499329,2980,10,0
15.708230,5662,19,0
15.912889,3874,13,0
16.118392,4470,15,0
16.323954,4172,14,0
16.529619,3874,13,0
16.735265,3576,12,0
16.938371,2682,9,0
17.143486,2682,9,0
17.347538,1788,6,0
17.551797,2980,10,0
17.758530,2980,10,0
17.962070,3874,13,0
18.167699,2682,9,0
18.371835,1490,5,0
18.577312,3874,13,0
18.782710,4470,15,0
18.990018,3874,13,0
19.197626,3278,11,0
19.403089,2682,9,0
19.608457,2682,9,0
19.812823,1192,4,0
20.017622,3874,13,0
20.225964,2980,10,0
20.433496,4470,15,0
20.639326,2682,9,0
20.845366,3576,12,0
21.051112,5364,18,0
21.258261,3874,13,0
21.463920,3576,12,0
21.669034,4172,14,0
21.874604,4470,15,0
22.077915,2980,10,0
22.283798,5364,18,0
22.490824,3278,11,0
22.696436,4768,16,0
22.902676,2384,8,0
23.109088,3874,13,0
23.314520,3278,11,0
23.519929,5662,19,0
23.727926,1788,6,0
23.933224,3874,13,0
24.143577,2682,9,0
24.349838,4172,14,0
24.554838,3874,13,0
24.762688,3874,13,0
24.967706,5066,17,0
25.174197,0,0,0
25.381384,0,0,0
25.585285,0,0,0
25.790693,0,0,0
25.996994,0,0,0
26.202566,0,0,0
26.408781,0,0,0
26.614787,0,0,0
26.820981,0,0,0
