t,backlog_bytes,backlog_pkts,dropped_total
0.013791,0,0,0
0.218860,596,2,0
0.422483,596,2,0
0.628692,298,1,0
0.833408,298,1,0
1.036520,0,0,0
1.242639,0,0,0
1.449918,894,3,0
1.656090,298,1,0
1.864902,298,1,0
2.070785,0,0,0
2.276909,0,0,0
2.481913,298,1,0
2.686374,298,1,0
2.892922,298,1,0
3.100595,0,0,0
3.306000,298,1,0
3.509901,0,0,0
3.716987,298,1,0
3.925663,298,1,0
4.133398,894,3,0
4.342751,298,1,0
4.549127,0,0,0
4.753469,0,0,0
4.958789,0,0,0
5.163643,1192,4,0
5.370875,0,0,0
5.578506,0,0,0
5.785456,298,1,0
5.990892,0,0,0
6.195518,298,1,0
6.400133,596,2,0
6.607908,298,1,0
6.813254,298,1,0
7.018523,298,1,0
7.226194,298,1,0
7.433695,0,0,0
7.640627,0,0,0
7.846516,0,0,0
8.051167,0,0,0
8.256090,0,0,0
8.459859,596,2,0
8.663936,0,0,0
8.867350,0,0,0
9.073804,298,1,0
9.278594,0,0,0
9.484383,0,0,0
9.689520,0,0,0
9.898642,0,0,0
10.106793,298,1,0
10.311103,596,2,0
10.515357,0,0,0
10.730937,0,0,0
10.935996,0,0,0
11.144156,298,1,0
11.350396,1192,4,0
11.556955,596,2,0
11.763486,1192,4,0
11.973801,894,3,0
12.180450,596,2,0
12.385425,596,2,0
12.592417,0,0,0
12.798025,0,0,0
13.001195,1192,4,0
13.212800,1490,5,0
13.419137,0,0,0
13.628532,298,1,0
13.834075,596,2,0
14.039956,298,1,0
14.246781,596,2,0
14.450696,0,0,0
14.656645,0,0,0
14.861688,1192,4,0
15.067744,596,2,0
15.275459,0,0,0
15.478648,0,0,0
15.685504,596,2,0
15.889484,0,0,0
16.095508,298,1,0
16.301543,298,1,0
16.509294,1192,4,0
16.714660,596,2,0
16.917600,298,1,0
17.122975,596,2,0
17.328648,0,0,0
17.534564,894,3,0
17.742395,0,0,0
17.946744,0,0,0
18.152002,596,2,0
18.355375,298,1,0
18.561183,0,0,0
18.767216,596,2,0
18.976851,0,0,0
19.183764,596,2,0
19.391183,0,0,0
19.596450,298,1,0
19.801243,0,0,0
20.005366,0,0,0
20.211641,0,0,0
20.417996,298,1,0
20.623733,298,1,0
20.828760,298,1,0
21.033179,298,1,0
21.239680,596,2,0
21.445086,298,1,0
21.650676,894,3,0
21.856230,0,0,0
22.061018,0,0,0
22.267225,1192,4,0
22.473289,596,2,0
22.680797,0,0,0
22.886355,596,2,0
23.092085,894,3,0
23.298623,0,0,0
23.503145,0,0,0
23.709207,0,0,0
23.915451,298,1,0
24.121408,298,1,0
24.328053,0,0,0
24.533652,298,1,0
24.740564,298,1,0
24.946453,0,0,0
25.151293,0,0,0
25.359880,0,0,0
25.563893,0,0,0
25.770109,0,0,0
25.977713,0,0,0
26.184300,0,0,0
26.390398,0,0,0
26.597956,0,0,0
26.802909,0,0,0
