t_send,seq,bytes
1765303845.752477,1,256
1765303845.755348,2,256
1765303845.758749,3,256
1765303845.759026,4,256
1765303845.761111,5,256
1765303845.770443,6,256
1765303845.771608,7,256
1765303845.783557,8,256
1765303845.788044,9,256
1765303845.793864,10,256
1765303845.801826,11,256
1765303845.808485,12,256
1765303845.809821,13,256
1765303845.815957,14,256
1765303845.821079,15,256
1765303845.839928,16,256
1765303845.856395,17,256
1765303845.858318,18,256
1765303845.862002,19,256
1765303845.864630,20,256
1765303845.867061,21,256
1765303845.867202,22,256
1765303845.874602,23,256
1765303845.875562,24,256
1765303845.881035,25,256
1765303845.883620,26,256
1765303845.886962,27,256
1765303845.890012,28,256
1765303845.895424,29,256
1765303845.895483,30,256
1765303845.898690,31,256
1765303845.903817,32,256
1765303845.908808,33,256
1765303845.910194,34,256
1765303845.915912,35,256
1765303845.919907,36,256
1765303845.927882,37,256
1765303845.931847,38,256
1765303845.934299,39,256
1765303845.947878,40,256
1765303845.953338,41,256
1765303845.955854,42,256
1765303845.972350,43,256
1765303845.972916,44,256
1765303845.975363,45,256
1765303845.985960,46,256
1765303845.989241,47,256
1765303846.001527,48,256
1765303846.002886,49,256
1765303846.003613,50,256
1765303846.006161,51,256
1765303846.010961,52,256
1765303846.011110,53,256
1765303846.015764,54,256
1765303846.020504,55,256
1765303846.023697,56,256
1765303846.024176,57,256
1765303846.027340,58,256
1765303846.030877,59,256
1765303846.037320,60,256
1765303846.037734,61,256
1765303846.043112,62,256
1765303846.048143,63,256
1765303846.052500,64,256
1765303846.054428,65,256
1765303846.056339,66,256
1765303846.056987,67,256
1765303846.060270,68,256
1765303846.060624,69,256
1765303846.061843,70,256
1765303846.063246,71,256
1765303846.063686,72,256
1765303846.066143,73,256
1765303846.068743,74,256
1765303846.069306,75,256
1765303846.069555,76,256
1765303846.070277,77,256
1765303846.078255,78,256
1765303846.091413,79,256
1765303846.104058,80,256
1765303846.114044,81,256
1765303846.116305,82,256
1765303846.133137,83,256
1765303846.138866,84,256
1765303846.144155,85,256
1765303846.150378,86,256
1765303846.158213,87,256
1765303846.158698,88,256
1765303846.176651,89,256
1765303846.179210,90,256
1765303846.179303,91,256
1765303846.181999,92,256
1765303846.183264,93,256
1765303846.186000,94,256
1765303846.189330,95,256
1765303846.196910,96,256
1765303846.202226,97,256
1765303846.204568,98,256
1765303846.205583,99,256
1765303846.209068,100,256
1765303846.211310,101,256
1765303846.227041,102,256
1765303846.231766,103,256
1765303846.239095,104,256
1765303846.243883,105,256
1765303846.246748,106,256
1765303846.248052,107,256
1765303846.257546,108,256
1765303846.264946,109,256
1765303846.267345,110,256
1765303846.277483,111,256
1765303846.277757,112,256
1765303846.278263,113,256
1765303846.283646,114,256
1765303846.283977,115,256
1765303846.285432,116,256
1765303846.287630,117,256
1765303846.289833,118,256
1765303846.290974,119,256
1765303846.300160,120,256
1765303846.306226,121,256
1765303846.307827,122,256
1765303846.309100,123,256
1765303846.318217,124,256
1765303846.319103,125,256
1765303846.321823,126,256
1765303846.328309,127,256
1765303846.331120,128,256
1765303846.332482,129,256
1765303846.336544,130,256
1765303846.338506,131,256
1765303846.338955,132,256
1765303846.342681,133,256
1765303846.344014,134,256
1765303846.352359,135,256
1765303846.365864,136,256
1765303846.380564,137,256
