t,backlog_bytes,backlog_pkts,dropped_total
0.011796,0,0,0
0.223491,0,0,0
0.434286,0,0,0
0.648128,0,0,0
0.863675,0,0,0
1.074828,0,0,0
1.287877,0,0,0
1.500354,0,0,0
1.711512,0,0,0
1.923742,0,0,0
2.132461,0,0,0
2.344105,0,0,0
2.554742,0,0,0
2.766106,0,0,0
2.977915,0,0,0
3.189978,0,0,0
3.403129,0,0,0
3.613446,0,0,0
3.825715,0,0,0
4.038059,0,0,0
4.248688,0,0,0
4.460629,0,0,0
4.672662,0,0,0
4.885077,0,0,0
5.097370,0,0,0
5.309664,0,0,0
5.521548,0,0,0
5.733729,0,0,0
5.944696,0,0,0
6.157812,0,0,0
6.370551,0,0,0
6.581380,0,0,0
6.793785,0,0,0
7.005049,0,0,0
7.217653,0,0,0
7.430033,0,0,0
7.641865,0,0,0
7.854053,0,0,0
8.066542,0,0,0
8.278453,0,0,0
8.489686,0,0,0
8.701471,0,0,0
8.911180,0,0,0
9.120872,0,0,0
9.333205,0,0,0
9.545063,0,0,0
9.755789,0,0,0
9.968221,0,0,0
10.179416,0,0,0
10.391558,0,0,0
10.602766,0,0,0
10.813481,0,0,0
11.025588,0,0,0
11.239686,0,0,0
11.452491,0,0,0
11.663430,0,0,0
11.873622,0,0,0
12.085656,0,0,0
12.297834,0,0,0
12.509644,0,0,0
12.722671,0,0,0
12.934649,0,0,0
13.147071,0,0,0
13.359963,0,0,0
13.571584,0,0,0
13.782690,0,0,0
13.993722,0,0,0
14.205498,0,0,0
14.416632,0,0,0
14.625739,0,0,0
14.837833,0,0,0
15.046534,0,0,0
15.259156,0,0,0
15.469320,0,0,0
15.681159,0,0,0
15.892503,0,0,0
16.102830,0,0,0
16.314489,0,0,0
16.527756,0,0,0
16.739568,0,0,0
16.951714,0,0,0
17.162777,0,0,0
17.375504,0,0,0
17.587570,0,0,0
17.798400,0,0,0
18.009628,0,0,0
18.221518,0,0,0
18.433670,0,0,0
18.645234,0,0,0
18.855481,0,0,0
19.065645,0,0,0
19.278583,0,0,0
19.490257,0,0,0
19.702674,0,0,0
19.915430,0,0,0
20.127858,0,0,0
20.339031,0,0,0
20.550444,0,0,0
20.761959,0,0,0
20.972448,0,0,0
21.184610,0,0,0
21.394696,0,0,0
21.605514,0,0,0
21.816178,0,0,0
22.028761,0,0,0
22.241088,0,0,0
22.452459,0,0,0
22.665653,0,0,0
22.877923,0,0,0
23.089495,0,0,0
23.300373,0,0,0
23.512514,0,0,0
23.724574,0,0,0
23.935488,0,0,0
24.145623,0,0,0
24.356588,0,0,0
24.569370,0,0,0
24.781564,0,0,0
24.993221,0,0,0
25.204257,0,0,0
25.416974,0,0,0
25.629087,0,0,0
25.841017,0,0,0
26.052359,0,0,0
26.264635,0,0,0
26.476604,0,0,0
26.689792,0,0,0
26.903975,0,0,0
27.115737,0,0,0
27.330057,0,0,0
27.549180,0,0,0
27.766567,0,0,0
27.980684,0,0,0
28.196940,0,0,0
28.409963,0,0,0
28.625081,0,0,0
28.837455,0,0,0
29.049751,0,0,0
29.265005,0,0,0
29.477428,0,0,0
29.692741,0,0,0
29.905297,0,0,0
30.119608,0,0,0
30.332861,0,0,0
30.547465,0,0,0
30.757898,0,0,0
30.971307,0,0,0
31.182940,0,0,0
31.395206,0,0,0
31.610887,0,0,0
31.824751,0,0,0
32.038258,0,0,0
32.251187,0,0,0
32.462710,0,0,0
32.675161,0,0,0
32.889598,0,0,0
33.101292,0,0,0
33.312975,0,0,0
33.525445,0,0,0
33.737811,0,0,0
33.952722,0,0,0
34.168338,0,0,0
34.380704,0,0,0
34.589860,0,0,0
34.803719,0,0,0
