t,backlog_bytes,backlog_pkts,dropped_total
0.067818,0,0,0
0.278875,0,0,0
0.489663,0,0,0
0.706279,0,0,0
0.919012,0,0,0
1.131437,0,0,0
1.348279,0,0,0
1.560382,0,0,0
1.772484,0,0,0
1.983525,0,0,0
2.193918,0,0,0
2.404357,0,0,0
2.616638,0,0,0
2.827601,0,0,0
3.039680,0,0,0
3.251724,0,0,0
3.463923,0,0,0
3.675896,0,0,0
3.887626,0,0,0
4.099626,0,0,0
4.311786,0,0,0
4.523410,0,0,0
4.735208,0,0,0
4.946211,0,0,0
5.157448,0,0,0
5.370073,0,0,0
5.581954,0,0,0
5.794099,0,0,0
6.003577,0,0,0
6.215501,0,0,0
6.428480,0,0,0
6.639962,0,0,0
6.852509,0,0,0
7.062564,0,0,0
7.275087,0,0,0
7.486140,0,0,0
7.696823,0,0,0
7.909494,0,0,0
8.121430,0,0,0
8.332620,0,0,0
8.543494,0,0,0
8.754604,0,0,0
8.966256,0,0,0
9.177802,0,0,0
9.388549,0,0,0
9.599568,0,0,0
9.809510,0,0,0
10.018843,0,0,0
10.227424,0,0,0
10.438222,0,0,0
10.649099,0,0,0
10.862669,0,0,0
11.074347,0,0,0
11.287800,0,0,0
11.499072,0,0,0
11.710168,0,0,0
11.921394,0,0,0
12.135158,0,0,0
12.346413,0,0,0
12.558440,0,0,0
12.768612,0,0,0
12.981665,0,0,0
13.195876,0,0,0
13.407326,0,0,0
13.620279,0,0,0
13.830514,0,0,0
14.041347,0,0,0
14.252596,0,0,0
14.465476,0,0,0
14.678480,0,0,0
14.892293,0,0,0
15.104530,0,0,0
15.314091,0,0,0
15.526515,0,0,0
15.739918,0,0,0
15.951515,0,0,0
16.164138,0,0,0
16.374763,0,0,0
16.588781,0,0,0
16.801753,0,0,0
17.013069,0,0,0
17.226830,0,0,0
17.436246,0,0,0
17.650507,0,0,0
17.859506,0,0,0
18.073509,0,0,0
18.286797,0,0,0
18.497250,0,0,0
18.708405,0,0,0
18.920489,0,0,0
19.132674,0,0,0
19.344341,0,0,0
19.557353,0,0,0
19.767923,0,0,0
19.979692,0,0,0
20.192120,0,0,0
20.404649,0,0,0
20.615533,0,0,0
20.826378,0,0,0
21.039562,0,0,0
21.252208,0,0,0
21.463638,0,0,0
21.676493,0,0,0
21.888361,0,0,0
22.100911,0,0,0
22.311263,0,0,0
22.523798,0,0,0
22.735673,0,0,0
22.945836,0,0,0
23.156614,0,0,0
23.368598,0,0,0
23.579100,0,0,0
23.792483,0,0,0
24.004595,0,0,0
24.217547,0,0,0
24.428741,0,0,0
24.641862,0,0,0
24.852681,0,0,0
25.062995,0,0,0
25.277644,0,0,0
25.492185,0,0,0
25.705583,0,0,0
25.918526,0,0,0
26.130268,0,0,0
26.342983,0,0,0
26.557075,0,0,0
26.769765,0,0,0
26.986526,0,0,0
27.197922,0,0,0
27.410457,0,0,0
27.658176,0,0,0
27.875451,0,0,0
28.093381,0,0,0
28.309091,0,0,0
28.520856,0,0,0
28.733915,0,0,0
28.946426,0,0,0
29.160536,0,0,0
29.372775,0,0,0
29.585995,0,0,0
29.797500,0,0,0
30.013946,0,0,0
30.229168,0,0,0
30.442367,0,0,0
30.655628,0,0,0
30.870866,0,0,0
31.083252,0,0,0
31.295687,0,0,0
31.510546,0,0,0
31.724554,0,0,0
31.940112,0,0,0
32.153659,0,0,0
32.365005,0,0,0
32.577479,0,0,0
32.789314,0,0,0
33.002928,0,0,0
33.215788,0,0,0
33.427496,0,0,0
33.640352,0,0,0
33.855954,0,0,0
34.074852,0,0,0
34.291595,0,0,0
34.503624,0,0,0
34.722767,0,0,0
34.935516,0,0,0
