t,backlog_bytes,backlog_pkts,dropped_total
0.043342,0,0,0
0.248173,0,0,0
0.456013,0,0,0
0.675020,0,0,0
0.885200,0,0,0
1.101734,0,0,0
1.314347,0,0,0
1.524112,0,0,0
1.735468,0,0,0
1.946802,0,0,0
2.156792,0,0,0
2.367342,0,0,0
2.581430,0,0,0
2.793896,0,0,0
3.006648,0,0,0
3.218697,0,0,0
3.430542,0,0,0
3.642709,0,0,0
3.855757,0,0,0
4.067344,0,0,0
4.280380,0,0,0
4.491837,0,0,0
4.704476,0,0,0
4.915478,0,0,0
5.129016,0,0,0
5.339782,0,0,0
5.553532,0,0,0
5.765206,0,0,0
5.977021,0,0,0
6.188368,0,0,0
6.401360,0,0,0
6.611676,0,0,0
6.822955,0,0,0
7.034633,0,0,0
7.247402,0,0,0
7.459249,0,0,0
7.671653,0,0,0
7.883899,0,0,0
8.098082,0,0,0
8.309382,0,0,0
8.522220,0,0,0
8.735419,0,0,0
8.945975,0,0,0
9.157034,0,0,0
9.368936,0,0,0
9.579338,0,0,0
9.792757,0,0,0
10.004712,0,0,0
10.215511,0,0,0
10.427698,0,0,0
10.638991,0,0,0
10.851104,0,0,0
11.063062,0,0,0
11.276642,0,0,0
11.487938,0,0,0
11.699404,0,0,0
11.910720,0,0,0
12.123680,0,0,0
12.335506,0,0,0
12.547056,0,0,0
12.758159,0,0,0
12.971057,0,0,0
13.185022,0,0,0
13.396029,0,0,0
13.608535,0,0,0
13.819958,0,0,0
14.030415,0,0,0
14.242589,0,0,0
14.454592,0,0,0
14.667610,0,0,0
14.880299,0,0,0
15.092561,0,0,0
15.302993,0,0,0
15.515504,0,0,0
15.728861,0,0,0
15.940310,0,0,0
16.152593,0,0,0
16.363919,0,0,0
16.577620,0,0,0
16.790679,0,0,0
17.002102,0,0,0
17.215583,0,0,0
17.425990,0,0,0
17.638675,0,0,0
17.850045,0,0,0
18.062339,0,0,0
18.275201,0,0,0
18.486469,0,0,0
18.697610,0,0,0
18.909477,0,0,0
19.121023,0,0,0
19.333251,0,0,0
19.545256,0,0,0
19.756471,0,0,0
19.968930,0,0,0
20.181026,0,0,0
20.393975,0,0,0
20.605118,0,0,0
20.816617,0,0,0
21.029685,0,0,0
21.241590,0,0,0
21.453787,0,0,0
21.666021,0,0,0
21.877079,0,0,0
22.089037,0,0,0
22.300809,0,0,0
22.512750,0,0,0
22.724821,0,0,0
22.935349,0,0,0
23.145904,0,0,0
23.357766,0,0,0
23.568675,0,0,0
23.781666,0,0,0
23.993958,0,0,0
24.207092,0,0,0
24.418698,0,0,0
24.630512,0,0,0
24.842465,0,0,0
25.052692,0,0,0
25.266103,0,0,0
25.480097,0,0,0
25.693352,0,0,0
25.906227,0,0,0
26.118959,0,0,0
26.332110,0,0,0
26.545382,0,0,0
26.758711,0,0,0
26.972929,0,0,0
27.185536,0,0,0
27.398386,0,0,0
27.631090,0,0,0
27.842904,0,0,0
28.054996,0,0,0
28.271780,0,0,0
28.478874,0,0,0
28.697798,0,0,0
28.907978,0,0,0
29.126793,0,0,0
29.337796,0,0,0
29.553943,0,0,0
29.764874,0,0,0
29.977680,0,0,0
30.198525,0,0,0
30.406859,0,0,0
30.617918,0,0,0
30.829377,0,0,0
31.049659,0,0,0
31.255940,0,0,0
31.466678,0,0,0
31.682466,0,0,0
31.901021,0,0,0
32.108494,0,0,0
32.318794,0,0,0
32.529242,0,0,0
32.741697,0,0,0
32.954799,0,0,0
33.164264,0,0,0
33.373392,0,0,0
33.585268,0,0,0
33.794732,0,0,0
34.009390,0,0,0
34.225562,0,0,0
34.437318,0,0,0
34.649372,0,0,0
34.861268,0,0,0
