t,backlog_bytes,backlog_pkts,dropped_total
0.077260,0,0,0
0.284082,0,0,0
0.494636,0,0,0
0.714677,0,0,0
0.927423,0,0,0
1.139771,0,0,0
1.356289,0,0,0
1.565414,0,0,0
1.778292,0,0,0
1.988802,0,0,0
2.199029,0,0,0
2.409575,0,0,0
2.621848,0,0,0
2.833012,0,0,0
3.044607,0,0,0
3.257670,0,0,0
3.469345,0,0,0
3.680687,0,0,0
3.892775,0,0,0
4.105318,0,0,0
4.317511,0,0,0
4.528366,0,0,0
4.740550,0,0,0
4.952358,0,0,0
5.162638,0,0,0
5.375697,0,0,0
5.587230,0,0,0
5.799603,0,0,0
6.009441,0,0,0
6.220550,0,0,0
6.434115,0,0,0
6.645438,0,0,0
6.858593,0,0,0
7.068213,0,0,0
7.280643,0,0,0
7.491133,0,0,0
7.701927,0,0,0
7.914624,0,0,0
8.126585,0,0,0
8.337858,0,0,0
8.548543,0,0,0
8.759951,0,0,0
8.971874,0,0,0
9.183378,0,0,0
9.393723,0,0,0
9.605732,0,0,0
9.814518,0,0,0
10.024567,0,0,0
10.232358,0,0,0
10.442707,0,0,0
10.653939,0,0,0
10.868108,0,0,0
11.079818,0,0,0
11.293092,0,0,0
11.501728,0,0,0
11.712122,0,0,0
11.923501,0,0,0
12.137434,0,0,0
12.348476,0,0,0
12.560593,0,0,0
12.770933,0,0,0
12.983579,0,0,0
13.197685,0,0,0
13.409572,0,0,0
13.622214,0,0,0
13.832267,0,0,0
14.043322,0,0,0
14.254686,0,0,0
14.467414,0,0,0
14.680045,0,0,0
14.894487,0,0,0
15.106792,0,0,0
15.315958,0,0,0
15.528745,0,0,0
15.742090,0,0,0
15.953584,0,0,0
16.166207,0,0,0
16.376732,0,0,0
16.590710,0,0,0
16.803967,0,0,0
17.015278,0,0,0
17.228721,0,0,0
17.438465,0,0,0
17.652817,0,0,0
17.861351,0,0,0
18.075689,0,0,0
18.288753,0,0,0
18.499429,0,0,0
18.710376,0,0,0
18.922410,0,0,0
19.134541,0,0,0
19.346353,0,0,0
19.559599,0,0,0
19.769519,0,0,0
19.981928,0,0,0
20.194368,0,0,0
20.406291,0,0,0
20.617407,0,0,0
20.828117,0,0,0
21.041376,0,0,0
21.254265,0,0,0
21.465546,0,0,0
21.678548,0,0,0
21.890332,0,0,0
22.103037,0,0,0
22.313385,0,0,0
22.526212,0,0,0
22.737608,0,0,0
22.948098,0,0,0
23.158841,0,0,0
23.370936,0,0,0
23.581206,0,0,0
23.794586,0,0,0
24.006610,0,0,0
24.219593,0,0,0
24.430557,0,0,0
24.643819,0,0,0
24.854342,0,0,0
25.064700,0,0,0
25.280164,0,0,0
25.494301,0,0,0
25.707726,0,0,0
25.920871,0,0,0
26.132515,0,0,0
26.344899,0,0,0
26.559227,0,0,0
26.771781,0,0,0
26.989122,0,0,0
27.200568,0,0,0
27.412559,0,0,0
27.662439,0,0,0
27.879573,0,0,0
28.097435,0,0,0
28.312190,0,0,0
28.523310,0,0,0
28.739742,0,0,0
28.949286,0,0,0
29.165600,0,0,0
29.375207,0,0,0
29.589803,0,0,0
29.799880,0,0,0
30.018496,0,0,0
30.232639,0,0,0
30.444646,0,0,0
30.658706,0,0,0
30.873078,0,0,0
31.087914,0,0,0
31.298305,0,0,0
31.514278,0,0,0
31.727349,0,0,0
31.944037,0,0,0
32.156149,0,0,0
32.369329,0,0,0
32.579755,0,0,0
32.791754,0,0,0
33.005686,0,0,0
33.217804,0,0,0
33.430763,0,0,0
33.642230,0,0,0
33.860677,0,0,0
34.080604,0,0,0
34.295254,0,0,0
34.505726,0,0,0
34.727455,0,0,0
34.937602,0,0,0
