t,backlog_bytes,backlog_pkts,dropped_total
0.049501,0,0,0
0.253856,0,0,0
0.458901,0,0,0
0.679720,0,0,0
0.890021,0,0,0
1.107937,0,0,0
1.318692,0,0,0
1.526940,0,0,0
1.738098,0,0,0
1.949938,0,0,0
2.159502,0,0,0
2.370149,0,0,0
2.585429,0,0,0
2.797341,0,0,0
3.009289,0,0,0
3.221596,0,0,0
3.433142,0,0,0
3.645541,0,0,0
3.858613,0,0,0
4.070244,0,0,0
4.283561,0,0,0
4.494750,0,0,0
4.707583,0,0,0
4.918278,0,0,0
5.131848,0,0,0
5.342678,0,0,0
5.556441,0,0,0
5.767815,0,0,0
5.980384,0,0,0
6.190881,0,0,0
6.404691,0,0,0
6.614811,0,0,0
6.825767,0,0,0
7.037652,0,0,0
7.250432,0,0,0
7.461855,0,0,0
7.674472,0,0,0
7.886686,0,0,0
8.101472,0,0,0
8.312350,0,0,0
8.525271,0,0,0
8.738577,0,0,0
8.948754,0,0,0
9.159801,0,0,0
9.371839,0,0,0
9.582111,0,0,0
9.795769,0,0,0
10.008099,0,0,0
10.218283,0,0,0
10.430467,0,0,0
10.641691,0,0,0
10.854172,0,0,0
11.065880,0,0,0
11.279558,0,0,0
11.490741,0,0,0
11.702244,0,0,0
11.913456,0,0,0
12.126667,0,0,0
12.338549,0,0,0
12.550095,0,0,0
12.760779,0,0,0
12.973842,0,0,0
13.187804,0,0,0
13.399148,0,0,0
13.611612,0,0,0
13.822791,0,0,0
14.033200,0,0,0
14.244879,0,0,0
14.457471,0,0,0
14.670377,0,0,0
14.883770,0,0,0
15.095774,0,0,0
15.305781,0,0,0
15.518552,0,0,0
15.731766,0,0,0
15.943428,0,0,0
16.155586,0,0,0
16.366589,0,0,0
16.580448,0,0,0
16.793501,0,0,0
17.005079,0,0,0
17.218633,0,0,0
17.428711,0,0,0
17.641409,0,0,0
17.852535,0,0,0
18.065361,0,0,0
18.278268,0,0,0
18.488928,0,0,0
18.700307,0,0,0
18.912551,0,0,0
19.124386,0,0,0
19.335876,0,0,0
19.548378,0,0,0
19.759324,0,0,0
19.971780,0,0,0
20.183701,0,0,0
20.396762,0,0,0
20.607946,0,0,0
20.819150,0,0,0
21.032257,0,0,0
21.244278,0,0,0
21.456319,0,0,0
21.668725,0,0,0
21.879750,0,0,0
22.092436,0,0,0
22.303745,0,0,0
22.515479,0,0,0
22.727414,0,0,0
22.938139,0,0,0
23.148681,0,0,0
23.360548,0,0,0
23.571237,0,0,0
23.784537,0,0,0
23.996760,0,0,0
24.209942,0,0,0
24.421526,0,0,0
24.633666,0,0,0
24.845359,0,0,0
25.055290,0,0,0
25.268980,0,0,0
25.483554,0,0,0
25.696602,0,0,0
25.909497,0,0,0
26.121882,0,0,0
26.334893,0,0,0
26.548455,0,0,0
26.761669,0,0,0
26.976880,0,0,0
27.189144,0,0,0
27.401350,0,0,0
27.639492,0,0,0
27.846898,0,0,0
28.059911,0,0,0
28.276287,0,0,0
28.481465,0,0,0
28.703559,0,0,0
28.911241,0,0,0
29.130785,0,0,0
29.343737,0,0,0
29.557826,0,0,0
29.767804,0,0,0
29.981219,0,0,0
30.204566,0,0,0
30.410308,0,0,0
30.621069,0,0,0
30.832424,0,0,0
31.055741,0,0,0
31.259212,0,0,0
31.469580,0,0,0
31.686726,0,0,0
31.907307,0,0,0
32.111749,0,0,0
32.322058,0,0,0
32.531995,0,0,0
32.744782,0,0,0
32.958158,0,0,0
33.167255,0,0,0
33.376828,0,0,0
33.588197,0,0,0
33.798425,0,0,0
34.012539,0,0,0
34.229713,0,0,0
34.440464,0,0,0
34.652633,0,0,0
34.864556,0,0,0
