t_send,seq,bytes
1765303845.762900,1,256
1765303845.765881,2,256
1765303845.765991,3,256
1765303845.768031,4,256
1765303845.772655,5,256
1765303845.773804,6,256
1765303845.778108,7,256
1765303845.783660,8,256
1765303845.786374,9,256
1765303845.786537,10,256
1765303845.790990,11,256
1765303845.795649,12,256
1765303845.798532,13,256
1765303845.807910,14,256
1765303845.808958,15,256
1765303845.810677,16,256
1765303845.811653,17,256
1765303845.812695,18,256
1765303845.813208,19,256
1765303845.819082,20,256
1765303845.819236,21,256
1765303845.819271,22,256
1765303845.820623,23,256
1765303845.821286,24,256
1765303845.822114,25,256
1765303845.828664,26,256
1765303845.832586,27,256
1765303845.834889,28,256
1765303845.835668,29,256
1765303845.839615,30,256
1765303845.843584,31,256
1765303845.845365,32,256
1765303845.845518,33,256
1765303845.847486,34,256
1765303845.849456,35,256
1765303845.851699,36,256
1765303845.851893,37,256
1765303845.854500,38,256
1765303845.858466,39,256
1765303845.858731,40,256
1765303845.860296,41,256
1765303845.860544,42,256
1765303845.864328,43,256
1765303845.865375,44,256
1765303845.865434,45,256
1765303845.865866,46,256
1765303845.865914,47,256
1765303845.866986,48,256
1765303845.868476,49,256
1765303845.871184,50,256
1765303845.875957,51,256
1765303845.877340,52,256
1765303845.879352,53,256
1765303845.879962,54,256
1765303845.881446,55,256
1765303845.882050,56,256
1765303845.882355,57,256
1765303845.885008,58,256
1765303845.885493,59,256
1765303845.891027,60,256
1765303845.891267,61,256
1765303845.892271,62,256
1765303845.893198,63,256
1765303845.893692,64,256
1765303845.894142,65,256
1765303845.897223,66,256
1765303845.897262,67,256
1765303845.898807,68,256
1765303845.901589,69,256
1765303845.902411,70,256
1765303845.902637,71,256
1765303845.903767,72,256
1765303845.904046,73,256
1765303845.904085,74,256
1765303845.904407,75,256
1765303845.908803,76,256
1765303845.908900,77,256
1765303845.911753,78,256
1765303845.915672,79,256
1765303845.917663,80,256
1765303845.919696,81,256
1765303845.926155,82,256
1765303845.928320,83,256
1765303845.933095,84,256
1765303845.937530,85,256
1765303845.940249,86,256
1765303845.940898,87,256
1765303845.941368,88,256
1765303845.942558,89,256
1765303845.946485,90,256
1765303845.948331,91,256
1765303845.950732,92,256
1765303845.951892,93,256
1765303845.952513,94,256
1765303845.960607,95,256
1765303845.962499,96,256
1765303845.963845,97,256
1765303845.964238,98,256
1765303845.967045,99,256
1765303845.968824,100,256
1765303845.970946,101,256
1765303845.971686,102,256
1765303845.971877,103,256
1765303845.977191,104,256
1765303845.977659,105,256
1765303845.978237,106,256
1765303845.978722,107,256
1765303845.979281,108,256
1765303845.980146,109,256
1765303845.983142,110,256
1765303845.985743,111,256
1765303845.990751,112,256
1765303845.993625,113,256
1765303845.993892,114,256
1765303845.994792,115,256
1765303845.998303,116,256
1765303845.998576,117,256
1765303846.000703,118,256
1765303846.001378,119,256
1765303846.003927,120,256
1765303846.004775,121,256
1765303846.005030,122,256
1765303846.014873,123,256
1765303846.022301,124,256
1765303846.023780,125,256
1765303846.024118,126,256
1765303846.024302,127,256
1765303846.024363,128,256
1765303846.025790,129,256
1765303846.030987,130,256
1765303846.032663,131,256
1765303846.034755,132,256
1765303846.036696,133,256
1765303846.039751,134,256
1765303846.040465,135,256
1765303846.041356,136,256
1765303846.048000,137,256
1765303846.050126,138,256
1765303846.051667,139,256
1765303846.052754,140,256
1765303846.056042,141,256
1765303846.056338,142,256
1765303846.057583,143,256
1765303846.057780,144,256
1765303846.059726,145,256
1765303846.060047,146,256
1765303846.060771,147,256
1765303846.061439,148,256
1765303846.062774,149,256
1765303846.063762,150,256
1765303846.064827,151,256
1765303846.065932,152,256
1765303846.067282,153,256
1765303846.068655,154,256
1765303846.072330,155,256
1765303846.075107,156,256
1765303846.075354,157,256
1765303846.075984,158,256
1765303846.081580,159,256
1765303846.082953,160,256
1765303846.084684,161,256
1765303846.085010,162,256
1765303846.087540,163,256
1765303846.091581,164,256
1765303846.093185,165,256
1765303846.093593,166,256
1765303846.096182,167,256
1765303846.097204,168,256
1765303846.098846,169,256
1765303846.099950,170,256
1765303846.100993,171,256
1765303846.104099,172,256
1765303846.105969,173,256
1765303846.107404,174,256
1765303846.109112,175,256
1765303846.109970,176,256
1765303846.111080,177,256
1765303846.111113,178,256
1765303846.111281,179,256
1765303846.111753,180,256
1765303846.113375,181,256
1765303846.113933,182,256
1765303846.113972,183,256
1765303846.116752,184,256
1765303846.116915,185,256
1765303846.120766,186,256
1765303846.120903,187,256
1765303846.124416,188,256
1765303846.126646,189,256
1765303846.127166,190,256
1765303846.131793,191,256
1765303846.141704,192,256
1765303846.145163,193,256
1765303846.147381,194,256
1765303846.149623,195,256
1765303846.150244,196,256
1765303846.153409,197,256
1765303846.153887,198,256
1765303846.155818,199,256
1765303846.158348,200,256
1765303846.159172,201,256
1765303846.160555,202,256
1765303846.162151,203,256
1765303846.163302,204,256
1765303846.163719,205,256
1765303846.165739,206,256
1765303846.167639,207,256
1765303846.172668,208,256
1765303846.175737,209,256
1765303846.177075,210,256
1765303846.177152,211,256
1765303846.178169,212,256
1765303846.179496,213,256
1765303846.180066,214,256
1765303846.187407,215,256
1765303846.188309,216,256
1765303846.188871,217,256
1765303846.189995,218,256
1765303846.192614,219,256
1765303846.199478,220,256
1765303846.199599,221,256
1765303846.203840,222,256
1765303846.205671,223,256
1765303846.206253,224,256
1765303846.206952,225,256
1765303846.207630,226,256
1765303846.211521,227,256
1765303846.212243,228,256
1765303846.214688,229,256
1765303846.214936,230,256
1765303846.216982,231,256
1765303846.218436,232,256
1765303846.220936,233,256
1765303846.222545,234,256
1765303846.223459,235,256
1765303846.232923,236,256
1765303846.233160,237,256
1765303846.234695,238,256
1765303846.237393,239,256
1765303846.237572,240,256
1765303846.237608,241,256
1765303846.237874,242,256
1765303846.240275,243,256
1765303846.241497,244,256
1765303846.243734,245,256
1765303846.247099,246,256
1765303846.247468,247,256
1765303846.248137,248,256
1765303846.251202,249,256
1765303846.253583,250,256
1765303846.253808,251,256
1765303846.256123,252,256
1765303846.256229,253,256
1765303846.256913,254,256
1765303846.257135,255,256
1765303846.260969,256,256
1765303846.262856,257,256
1765303846.263920,258,256
1765303846.264261,259,256
1765303846.267415,260,256
1765303846.271351,261,256
1765303846.274976,262,256
1765303846.279109,263,256
1765303846.279282,264,256
1765303846.279439,265,256
1765303846.280017,266,256
1765303846.281149,267,256
1765303846.287332,268,256
1765303846.307840,269,256
1765303846.308231,270,256
1765303846.308350,271,256
1765303846.310532,272,256
1765303846.313689,273,256
1765303846.314018,274,256
1765303846.316309,275,256
1765303846.322254,276,256
1765303846.326131,277,256
1765303846.326777,278,256
1765303846.330307,279,256
1765303846.334221,280,256
1765303846.335609,281,256
1765303846.335752,282,256
1765303846.336841,283,256
1765303846.337033,284,256
1765303846.338278,285,256
1765303846.341543,286,256
1765303846.342135,287,256
1765303846.345658,288,256
1765303846.352067,289,256
1765303846.356227,290,256
1765303846.357030,291,256
1765303846.364959,292,256
1765303846.369196,293,256
1765303846.371818,294,256
1765303846.372597,295,256
1765303846.373894,296,256
1765303846.377781,297,256
1765303846.380300,298,256
1765303846.387050,299,256
1765303846.387415,300,256
1765303846.390879,301,256
1765303846.392554,302,256
1765303846.393790,303,256
1765303846.394697,304,256
1765303846.394899,305,256
1765303846.397156,306,256
1765303846.399339,307,256
1765303846.402174,308,256
1765303846.406389,309,256
1765303846.407036,310,256
1765303846.409910,311,256
1765303846.410110,312,256
1765303846.411194,313,256
1765303846.411859,314,256
1765303846.412108,315,256
1765303846.414660,316,256
1765303846.415145,317,256
1765303846.415705,318,256
1765303846.417449,319,256
1765303846.420930,320,256
1765303846.421679,321,256
1765303846.421759,322,256
1765303846.423022,323,256
1765303846.423620,324,256
1765303846.425296,325,256
1765303846.426125,326,256
1765303846.426688,327,256
1765303846.426902,328,256
1765303846.428459,329,256
1765303846.429666,330,256
1765303846.432819,331,256
1765303846.433418,332,256
1765303846.433475,333,256
1765303846.435845,334,256
1765303846.436286,335,256
1765303846.442507,336,256
1765303846.443081,337,256
1765303846.447968,338,256
1765303846.448125,339,256
1765303846.448725,340,256
1765303846.449304,341,256
1765303846.453625,342,256
1765303846.454073,343,256
1765303846.454891,344,256
