t,backlog_bytes,backlog_pkts,dropped_total
0.004679,0,0,0
0.209495,686,3,0
0.413369,894,3,0
0.616499,596,2,0
0.819876,596,2,0
1.023832,596,2,0
1.229751,596,2,0
1.434934,596,2,0
1.640066,596,2,0
1.848797,596,2,0
2.055159,596,2,0
2.261515,596,2,0
2.468834,894,3,0
2.674077,596,2,0
2.879079,596,2,0
3.085006,596,2,0
3.290638,596,2,0
3.496400,596,2,0
3.700233,596,2,0
3.906388,596,2,0
4.110972,596,2,0
4.315296,596,2,0
4.521291,596,2,0
4.727002,596,2,0
4.931854,596,2,0
5.135396,596,2,0
5.341581,596,2,0
5.548029,596,2,0
5.754863,596,2,0
5.962446,596,2,0
6.167416,596,2,0
6.373377,596,2,0
6.579373,596,2,0
6.785826,596,2,0
6.990901,596,2,0
7.195508,596,2,0
7.401719,596,2,0
7.606417,596,2,0
7.812110,596,2,0
8.017641,596,2,0
8.223194,596,2,0
8.428318,596,2,0
8.631512,596,2,0
8.835687,596,2,0
9.039941,596,2,0
9.246356,596,2,0
9.449341,596,2,0
9.655961,596,2,0
9.861358,596,2,0
10.066133,596,2,0
10.270976,596,2,0
10.476813,596,2,0
10.681895,596,2,0
10.888316,596,2,0
11.100844,894,3,0
11.305379,596,2,0
11.510092,596,2,0
11.715130,596,2,0
11.922575,596,2,0
12.127084,596,2,0
12.333044,596,2,0
12.538004,1460,3,0
12.743057,596,2,0
12.948679,596,2,0
13.153452,894,3,0
13.359290,894,3,0
13.564059,596,2,0
13.769942,596,2,0
13.974554,596,2,0
14.178828,894,3,0
14.384104,894,3,0
14.588312,596,2,0
14.794759,596,2,0
15.000266,596,2,0
15.208450,596,2,0
15.415122,596,2,0
15.619571,596,2,0
15.824678,596,2,0
16.029843,596,2,0
16.233215,596,2,0
16.439635,596,2,0
16.644830,596,2,0
16.849066,596,2,0
17.052693,596,2,0
17.256145,596,2,0
17.461468,596,2,0
17.669348,894,3,0
17.873435,894,3,0
18.077228,596,2,0
18.282597,596,2,0
18.486434,596,2,0
18.690865,596,2,0
18.896193,596,2,0
19.102331,596,2,0
19.308872,894,3,0
19.514979,596,2,0
19.721658,596,2,0
19.926427,596,2,0
20.133027,596,2,0
20.338112,596,2,0
20.543754,894,3,0
20.749085,894,3,0
20.955383,596,2,0
21.161260,596,2,0
21.368551,596,2,0
21.574144,894,3,0
21.780592,596,2,0
21.987688,596,2,0
22.194178,894,3,0
22.401531,596,2,0
22.608060,596,2,0
22.812510,596,2,0
23.017404,596,2,0
23.221599,596,2,0
23.426445,894,3,0
23.632696,596,2,0
23.838017,596,2,0
24.042396,596,2,0
24.247747,596,2,0
24.452801,596,2,0
24.658224,596,2,0
24.861168,596,2,0
25.064352,596,2,0
25.268840,0,0,0
25.473396,0,0,0
25.679950,0,0,0
25.887292,0,0,0
26.094911,0,0,0
26.299226,0,0,0
26.503978,0,0,0
26.710197,0,0,0
26.914827,0,0,0
27.118972,0,0,0
27.322668,0,0,0
27.527984,0,0,0
27.734502,0,0,0
27.939985,0,0,0
28.143634,0,0,0
28.350220,0,0,0
28.557504,0,0,0
28.761699,0,0,0
28.968136,0,0,0
29.174965,0,0,0
29.382428,0,0,0
29.588363,0,0,0
29.795641,0,0,0
30.001159,0,0,0
30.207208,0,0,0
30.412534,0,0,0
30.622696,0,0,0
30.828972,0,0,0
31.034994,0,0,0
31.240964,0,0,0
31.447655,0,0,0
31.653130,0,0,0
