t,backlog_bytes,backlog_pkts,dropped_total
0.007329,0,0,0
0.211386,596,2,0
0.414605,596,2,0
0.617796,894,3,0
0.821000,596,2,0
1.024364,596,2,0
1.228851,596,2,0
1.433843,596,2,0
1.638631,596,2,0
1.847136,596,2,0
2.054078,596,2,0
2.260379,596,2,0
2.468077,596,2,0
2.673951,596,2,0
2.878192,894,3,0
3.084143,596,2,0
3.289506,596,2,0
3.495856,596,2,0
3.699186,596,2,0
3.905502,596,2,0
4.110025,596,2,0
4.314154,596,2,0
4.519531,596,2,0
4.725584,596,2,0
4.930702,596,2,0
5.134300,596,2,0
5.340398,596,2,0
5.546954,596,2,0
5.754097,596,2,0
5.961932,596,2,0
6.167927,596,2,0
6.372568,596,2,0
6.577742,596,2,0
6.784675,596,2,0
6.989630,596,2,0
7.193956,596,2,0
7.400952,596,2,0
7.605289,596,2,0
7.811209,596,2,0
8.016718,596,2,0
8.222321,596,2,0
8.427193,596,2,0
8.630393,596,2,0
8.834593,596,2,0
9.039148,596,2,0
9.244420,596,2,0
9.448024,894,3,0
9.655236,596,2,0
9.859812,596,2,0
10.065799,596,2,0
10.270240,596,2,0
10.475500,596,2,0
10.680979,596,2,0
10.886153,596,2,0
11.098396,596,2,0
11.302826,596,2,0
11.508094,894,3,0
11.713092,894,3,0
11.919769,596,2,0
12.125722,596,2,0
12.331087,596,2,0
12.539126,1460,3,0
12.743563,596,2,0
12.948587,596,2,0
13.152393,596,2,0
13.358159,894,3,0
13.562565,596,2,0
13.768039,596,2,0
13.973665,596,2,0
14.178513,596,2,0
14.383333,596,2,0
14.588145,894,3,0
14.793657,596,2,0
15.000446,596,2,0
15.209010,894,3,0
15.413762,596,2,0
15.618628,596,2,0
15.824897,596,2,0
16.029006,596,2,0
16.233538,596,2,0
16.439642,596,2,0
16.644114,596,2,0
16.848215,894,3,0
17.051613,596,2,0
17.255537,596,2,0
17.461231,596,2,0
17.668155,596,2,0
17.872398,596,2,0
18.075244,596,2,0
18.280816,596,2,0
18.485493,596,2,0
18.689219,596,2,0
18.895128,596,2,0
19.101990,596,2,0
19.307781,596,2,0
19.514045,596,2,0
19.720164,596,2,0
19.925323,596,2,0
20.131135,596,2,0
20.337879,596,2,0
20.542825,596,2,0
20.747487,596,2,0
20.953517,894,3,0
21.160037,596,2,0
21.367322,596,2,0
21.572773,596,2,0
21.779366,596,2,0
21.986604,596,2,0
22.193961,596,2,0
22.400881,596,2,0
22.607197,596,2,0
22.811443,596,2,0
23.016543,596,2,0
23.220511,596,2,0
23.426600,298,1,0
23.633359,596,2,0
23.837801,596,2,0
24.040786,596,2,0
24.246493,596,2,0
24.451730,596,2,0
24.657347,596,2,0
24.860660,596,2,0
25.063717,596,2,0
25.267903,0,0,0
25.472781,0,0,0
25.679044,0,0,0
25.886545,0,0,0
26.091822,0,0,0
26.299073,0,0,0
26.503740,0,0,0
26.708714,0,0,0
26.913086,0,0,0
27.116532,0,0,0
27.320768,0,0,0
27.526590,0,0,0
27.733070,0,0,0
27.938217,0,0,0
28.142541,0,0,0
28.349401,0,0,0
28.555840,0,0,0
28.760611,0,0,0
28.967610,0,0,0
29.174188,0,0,0
29.381314,0,0,0
29.587990,0,0,0
29.794563,0,0,0
29.999831,0,0,0
30.206071,0,0,0
30.411188,0,0,0
30.620305,0,0,0
30.828252,0,0,0
31.034072,0,0,0
31.240298,0,0,0
31.445800,0,0,0
31.651987,0,0,0
