t_send,seq,bytes
1764723754.155841,1,256
1764723754.157811,2,256
1764723754.159859,3,256
1764723754.161836,4,256
1764723754.163866,5,256
1764723754.165923,6,256
1764723754.167895,7,256
1764723754.169834,8,256
1764723754.171863,9,256
1764723754.173975,10,256
1764723754.175972,11,256
1764723754.177974,12,256
1764723754.179827,13,256
1764723754.181838,14,256
1764723754.183863,15,256
1764723754.185828,16,256
1764723754.187981,17,256
1764723754.189873,18,256
1764723754.191828,19,256
1764723754.193849,20,256
1764723754.195829,21,256
1764723754.197811,22,256
1764723754.199824,23,256
1764723754.201802,24,256
1764723754.203803,25,256
1764723754.205797,26,256
1764723754.207840,27,256
1764723754.209802,28,256
1764723754.211803,29,256
1764723754.213800,30,256
1764723754.215802,31,256
1764723754.217808,32,256
1764723754.219807,33,256
1764723754.221803,34,256
1764723754.223820,35,256
1764723754.225813,36,256
1764723754.227822,37,256
1764723754.229820,38,256
1764723754.231813,39,256
1764723754.233813,40,256
1764723754.235812,41,256
1764723754.237808,42,256
1764723754.239820,43,256
1764723754.241823,44,256
1764723754.243824,45,256
1764723754.245812,46,256
1764723754.247821,47,256
1764723754.249821,48,256
1764723754.251814,49,256
1764723754.253825,50,256
1764723754.255814,51,256
1764723754.257821,52,256
1764723754.259821,53,256
1764723754.261813,54,256
1764723754.263809,55,256
1764723754.265807,56,256
1764723754.267807,57,256
1764723754.269821,58,256
1764723754.271817,59,256
1764723754.273807,60,256
1764723754.275851,61,256
1764723754.277807,62,256
1764723754.279804,63,256
1764723754.281807,64,256
1764723754.283808,65,256
1764723754.285818,66,256
1764723754.287820,67,256
1764723754.289826,68,256
1764723754.291823,69,256
1764723754.293875,70,256
1764723754.295824,71,256
1764723754.297874,72,256
1764723754.299875,73,256
1764723754.301866,74,256
1764723754.303862,75,256
1764723754.305885,76,256
1764723754.307874,77,256
1764723754.309861,78,256
1764723754.311865,79,256
1764723754.313865,80,256
1764723754.315877,81,256
1764723754.317870,82,256
1764723754.319874,83,256
1764723754.321866,84,256
1764723754.323936,85,256
1764723754.325817,86,256
1764723754.327829,87,256
1764723754.329819,88,256
1764723754.331813,89,256
1764723754.333814,90,256
1764723754.335821,91,256
1764723754.337817,92,256
1764723754.339821,93,256
1764723754.341825,94,256
1764723754.343819,95,256
1764723754.345823,96,256
1764723754.347823,97,256
1764723754.349822,98,256
1764723754.351819,99,256
1764723754.353829,100,256
1764723754.355899,101,256
1764723754.357825,102,256
1764723754.359863,103,256
1764723754.361866,104,256
1764723754.363882,105,256
1764723754.365873,106,256
1764723754.367875,107,256
1764723754.369872,108,256
1764723754.371874,109,256
1764723754.373878,110,256
1764723754.375869,111,256
1764723754.377882,112,256
1764723754.379886,113,256
1764723754.381866,114,256
1764723754.383885,115,256
1764723754.385877,116,256
1764723754.387871,117,256
1764723754.389870,118,256
1764723754.391877,119,256
1764723754.393883,120,256
1764723754.395876,121,256
1764723754.397866,122,256
1764723754.399860,123,256
1764723754.401862,124,256
1764723754.403865,125,256
1764723754.405868,126,256
1764723754.407884,127,256
1764723754.409872,128,256
1764723754.411881,129,256
1764723754.413879,130,256
1764723754.415883,131,256
1764723754.417881,132,256
1764723754.419896,133,256
1764723754.421890,134,256
1764723754.423892,135,256
1764723754.425878,136,256
1764723754.427879,137,256
1764723754.429880,138,256
1764723754.431879,139,256
1764723754.433873,140,256
1764723754.435885,141,256
1764723754.437835,142,256
1764723754.439872,143,256
1764723754.441876,144,256
1764723754.443831,145,256
1764723754.445866,146,256
1764723754.447818,147,256
1764723754.449881,148,256
1764723754.451833,149,256
1764723754.453893,150,256
1764723754.455886,151,256
1764723754.457882,152,256
1764723754.459914,153,256
1764723754.461882,154,256
1764723754.463925,155,256
1764723754.465993,156,256
1764723754.467909,157,256
1764723754.469913,158,256
1764723754.471888,159,256
1764723754.473907,160,256
1764723754.475829,161,256
1764723754.477873,162,256
1764723754.479842,163,256
1764723754.481839,164,256
1764723754.483839,165,256
1764723754.485843,166,256
1764723754.487854,167,256
1764723754.489868,168,256
1764723754.491960,169,256
1764723754.493865,170,256
1764723754.495984,171,256
1764723754.497850,172,256
1764723754.499978,173,256
1764723754.501850,174,256
1764723754.503991,175,256
1764723754.505986,176,256
1764723754.507982,177,256
1764723754.510000,178,256
1764723754.511893,179,256
1764723754.513985,180,256
1764723754.515970,181,256
1764723754.517971,182,256
1764723754.519880,183,256
1764723754.521872,184,256
1764723754.523828,185,256
1764723754.525886,186,256
1764723754.527835,187,256
1764723754.529884,188,256
1764723754.531889,189,256
1764723754.533892,190,256
1764723754.535839,191,256
1764723754.537894,192,256
1764723754.539890,193,256
1764723754.541836,194,256
1764723754.543835,195,256
1764723754.545851,196,256
1764723754.547842,197,256
1764723754.549842,198,256
1764723754.551897,199,256
1764723754.553838,200,256
1764723754.555819,201,256
1764723754.557823,202,256
1764723754.559822,203,256
1764723754.561820,204,256
1764723754.563819,205,256
1764723754.565843,206,256
1764723754.567833,207,256
1764723754.569817,208,256
1764723754.571866,209,256
1764723754.573820,210,256
1764723754.575819,211,256
1764723754.577820,212,256
1764723754.579849,213,256
1764723754.581820,214,256
1764723754.583822,215,256
1764723754.585861,216,256
1764723754.587815,217,256
1764723754.589810,218,256
1764723754.591816,219,256
1764723754.593816,220,256
1764723754.595831,221,256
1764723754.597834,222,256
1764723754.599831,223,256
1764723754.601865,224,256
1764723754.603835,225,256
1764723754.605836,226,256
1764723754.607833,227,256
1764723754.609815,228,256
1764723754.611813,229,256
1764723754.613821,230,256
1764723754.615828,231,256
1764723754.617830,232,256
1764723754.619814,233,256
1764723754.621817,234,256
1764723754.623817,235,256
1764723754.625814,236,256
1764723754.627815,237,256
1764723754.629816,238,256
1764723754.631817,239,256
1764723754.633793,240,256
1764723754.635837,241,256
1764723754.637821,242,256
1764723754.639833,243,256
1764723754.641817,244,256
1764723754.643817,245,256
1764723754.645815,246,256
1764723754.647817,247,256
1764723754.649836,248,256
1764723754.651829,249,256
1764723754.653830,250,256
1764723754.655836,251,256
1764723754.657835,252,256
1764723754.659867,253,256
1764723754.661840,254,256
1764723754.663822,255,256
1764723754.665876,256,256
1764723754.667851,257,256
1764723754.669867,258,256
1764723754.671836,259,256
1764723754.673821,260,256
1764723754.675855,261,256
1764723754.677849,262,256
1764723754.679838,263,256
1764723754.681823,264,256
1764723754.683840,265,256
1764723754.685834,266,256
1764723754.687830,267,256
1764723754.689837,268,256
1764723754.691843,269,256
1764723754.693836,270,256
1764723754.695842,271,256
1764723754.697858,272,256
1764723754.699860,273,256
1764723754.701831,274,256
1764723754.703853,275,256
1764723754.705821,276,256
1764723754.707819,277,256
1764723754.709839,278,256
1764723754.711853,279,256
1764723754.713821,280,256
1764723754.715821,281,256
1764723754.717824,282,256
1764723754.719830,283,256
1764723754.721823,284,256
1764723754.723820,285,256
1764723754.725823,286,256
1764723754.727821,287,256
1764723754.729820,288,256
1764723754.731819,289,256
1764723754.733820,290,256
1764723754.735824,291,256
1764723754.737822,292,256
1764723754.739822,293,256
1764723754.741821,294,256
1764723754.743838,295,256
1764723754.745836,296,256
1764723754.747822,297,256
1764723754.749841,298,256
1764723754.751824,299,256
1764723754.753834,300,256
1764723754.755835,301,256
1764723754.757868,302,256
1764723754.759849,303,256
1764723754.761850,304,256
1764723754.763844,305,256
1764723754.765853,306,256
1764723754.767853,307,256
1764723754.769863,308,256
1764723754.771872,309,256
1764723754.773847,310,256
1764723754.775874,311,256
1764723754.777857,312,256
1764723754.779877,313,256
1764723754.781857,314,256
1764723754.783847,315,256
1764723754.785870,316,256
1764723754.787851,317,256
1764723754.789852,318,256
1764723754.791827,319,256
1764723754.793839,320,256
1764723754.795869,321,256
1764723754.797855,322,256
1764723754.799858,323,256
1764723754.801837,324,256
1764723754.803841,325,256
1764723754.805868,326,256
1764723754.807851,327,256
1764723754.809871,328,256
1764723754.811856,329,256
1764723754.813849,330,256
1764723754.815839,331,256
1764723754.817852,332,256
1764723754.819870,333,256
1764723754.821856,334,256
1764723754.823848,335,256
1764723754.825868,336,256
1764723754.827862,337,256
