t,backlog_bytes,backlog_pkts,dropped_total
0.009455,0,0,0
0.210261,0,0,0
0.411443,0,0,0
0.611954,0,0,0
0.812542,0,0,0
1.012851,0,0,0
1.213410,0,0,0
1.414730,0,0,0
1.615086,0,0,0
1.815607,0,0,0
2.016168,0,0,0
2.217324,0,0,0
2.417709,0,0,0
2.618012,0,0,0
2.818301,0,0,0
3.018617,0,0,0
3.218930,0,0,0
3.419226,0,0,0
3.619438,0,0,0
3.819743,0,0,0
4.020070,0,0,0
4.220361,0,0,0
4.420653,0,0,0
4.620959,70,1,0
4.821236,0,0,0
5.021617,0,0,0
5.221925,0,0,0
5.422188,0,0,0
5.622469,0,0,0
5.822988,0,0,0
6.023373,0,0,0
6.223865,0,0,0
6.424122,0,0,0
6.624497,0,0,0
6.825131,0,0,0
7.025416,0,0,0
7.225755,0,0,0
7.425964,0,0,0
7.626298,0,0,0
7.826540,0,0,0
8.026885,0,0,0
8.227104,0,0,0
8.427350,0,0,0
8.627566,0,0,0
8.827817,0,0,0
9.028794,0,0,0
9.229149,0,0,0
9.429390,0,0,0
9.630433,0,0,0
9.831042,0,0,0
10.031469,0,0,0
10.231770,0,0,0
10.432023,0,0,0
10.632342,0,0,0
10.832656,0,0,0
11.032926,0,0,0
11.233339,0,0,0
11.433665,0,0,0
11.633961,0,0,0
11.834217,0,0,0
12.035135,0,0,0
12.235558,0,0,0
12.436039,0,0,0
12.636430,0,0,0
12.836828,0,0,0
13.037176,0,0,0
13.237419,0,0,0
13.438191,0,0,0
13.638456,0,0,0
13.838696,0,0,0
14.038931,0,0,0
14.239195,0,0,0
14.439492,0,0,0
14.639730,0,0,0
14.839931,0,0,0
15.040185,0,0,0
15.243036,0,0,0
15.443324,0,0,0
15.643663,0,0,0
15.843913,0,0,0
16.044227,0,0,0
16.244501,0,0,0
16.444744,0,0,0
16.644952,0,0,0
16.845317,0,0,0
17.045599,0,0,0
17.245868,0,0,0
17.446231,0,0,0
17.646684,0,0,0
17.847147,0,0,0
18.047452,0,0,0
18.248052,0,0,0
18.448358,0,0,0
18.648581,0,0,0
18.848778,0,0,0
19.049034,0,0,0
19.249321,0,0,0
19.449744,0,0,0
19.650250,0,0,0
19.850658,0,0,0
20.051041,0,0,0
20.251407,0,0,0
20.451738,0,0,0
20.651962,0,0,0
20.852333,0,0,0
21.052603,0,0,0
21.252989,0,0,0
21.453659,0,0,0
21.654424,0,0,0
21.854768,0,0,0
22.055154,0,0,0
22.255522,0,0,0
22.455808,0,0,0
22.656026,0,0,0
22.856264,0,0,0
23.056530,0,0,0
23.256779,0,0,0
23.457004,0,0,0
23.658067,0,0,0
23.858351,0,0,0
24.058643,0,0,0
24.258882,0,0,0
24.459113,0,0,0
24.659349,0,0,0
24.859545,0,0,0
25.059772,0,0,0
25.260009,0,0,0
25.461373,0,0,0
25.661825,0,0,0
25.862251,0,0,0
26.062617,0,0,0
26.262935,0,0,0
26.463193,0,0,0
26.663469,0,0,0
26.864380,0,0,0
27.064733,0,0,0
27.265095,0,0,0
27.465485,0,0,0
27.666654,0,0,0
27.867265,0,0,0
28.067544,0,0,0
28.268356,0,0,0
28.469607,0,0,0
28.670008,0,0,0
28.870317,0,0,0
29.070749,0,0,0
29.271129,0,0,0
29.471592,0,0,0
29.672137,0,0,0
29.872461,0,0,0
30.072804,0,0,0
30.273875,0,0,0
30.474255,0,0,0
30.674772,0,0,0
30.875443,0,0,0
31.075838,0,0,0
31.276073,0,0,0
31.476361,0,0,0
31.676623,0,0,0
