t,backlog_bytes,backlog_pkts,dropped_total
0.004742,0,0,0
0.209385,1576,6,0
0.413534,2086,7,0
0.616728,1788,6,0
0.820370,1788,6,0
1.024260,1490,5,0
1.228911,0,0,0
1.433712,1490,5,0
1.639285,1490,5,0
1.847846,1788,6,0
2.054940,1490,5,0
2.262602,1490,5,0
2.469892,1490,5,0
2.675793,1490,5,0
2.880171,1788,6,0
3.086120,1490,5,0
3.291363,1490,5,0
3.497051,1490,5,0
3.700814,1490,5,0
3.907516,1788,6,0
4.111417,1490,5,0
4.316277,1490,5,0
4.522140,1490,5,0
4.728024,1490,5,0
4.935081,1490,5,0
5.137558,1560,6,0
5.342645,1490,5,0
5.549033,1788,6,0
5.755122,1490,5,0
5.963540,1490,5,0
6.170108,1490,5,0
6.374977,1490,5,0
6.580104,1490,5,0
6.786468,1490,5,0
6.990996,1490,5,0
7.196541,1490,5,0
7.401619,1490,5,0
7.607271,1788,6,0
7.812331,1490,5,0
8.017684,1490,5,0
8.224023,1788,6,0
8.427687,1490,5,0
8.630939,1490,5,0
8.836025,1490,5,0
9.040482,1788,6,0
9.247110,1788,6,0
9.451260,1490,5,0
9.657688,1490,5,0
9.862425,1490,5,0
10.067780,1490,5,0
10.272110,1490,5,0
10.477553,1490,5,0
10.682709,1490,5,0
10.889310,1788,6,0
11.097739,1788,6,0
11.302743,1490,5,0
11.509107,1490,5,0
11.715117,1490,5,0
11.921814,1490,5,0
12.127457,1490,5,0
12.333811,1788,6,0
12.540001,1490,5,0
12.744441,1490,5,0
12.949678,1490,5,0
13.154266,1490,5,0
13.359481,1788,6,0
13.564826,1490,5,0
13.769744,1490,5,0
13.975380,1490,5,0
14.180182,1788,6,0
14.385189,1490,5,0
14.590117,1788,6,0
14.795749,1490,5,0
15.001797,1490,5,0
15.210537,1788,6,0
15.416132,1490,5,0
15.620856,1490,5,0
15.825828,1490,5,0
16.030468,1788,6,0
16.235520,1490,5,0
16.440752,1490,5,0
16.645230,1490,5,0
16.849911,1490,5,0
17.053665,1788,6,0
17.257194,1788,6,0
17.463516,1490,5,0
17.670525,1490,5,0
17.874403,1490,5,0
18.078022,1490,5,0
18.283443,1490,5,0
18.487580,1490,5,0
18.691926,1490,5,0
18.896981,1788,6,0
19.104300,2086,7,0
19.309880,1490,5,0
19.515410,1490,5,0
19.722254,1490,5,0
19.927420,1788,6,0
20.133186,1490,5,0
20.338777,1490,5,0
20.544880,1490,5,0
20.748772,1490,5,0
20.955336,1490,5,0
21.162044,1490,5,0
21.367682,1490,5,0
21.574586,1788,6,0
21.781418,1490,5,0
21.987103,1490,5,0
22.194132,1788,6,0
22.402313,1490,5,0
22.608886,1490,5,0
22.813287,1490,5,0
23.017851,1490,5,0
23.222333,1490,5,0
23.428160,1490,5,0
23.633395,1490,5,0
23.839008,1490,5,0
24.042163,1490,5,0
24.247815,1490,5,0
24.453560,1788,6,0
24.658249,1490,5,0
24.861938,1490,5,0
25.064884,1490,5,0
25.269932,0,0,0
25.474632,0,0,0
25.680729,0,0,0
25.886694,0,0,0
26.093923,0,0,0
26.299445,0,0,0
26.504706,0,0,0
26.710855,0,0,0
26.916476,0,0,0
27.120604,0,0,0
27.324340,0,0,0
27.529290,0,0,0
27.735302,0,0,0
27.940991,0,0,0
28.144791,0,0,0
28.351513,0,0,0
28.557911,0,0,0
28.762844,0,0,0
28.969712,0,0,0
29.175790,0,0,0
29.383093,0,0,0
29.589737,0,0,0
29.796394,0,0,0
30.001863,0,0,0
30.208250,0,0,0
30.414207,0,0,0
30.622035,0,0,0
30.829997,0,0,0
31.035177,0,0,0
31.241945,0,0,0
31.448472,0,0,0
31.653976,0,0,0
