t,backlog_bytes,backlog_pkts,dropped_total
0.011200,0,0,0
0.214920,2086,7,0
0.418470,2384,8,0
0.624036,3278,11,0
0.828122,1192,4,0
1.031479,1490,5,0
1.235664,2384,8,0
1.441290,1788,6,0
1.646484,2682,9,0
1.863534,2086,7,0
2.070250,2980,10,0
2.275215,1788,6,0
2.480531,1490,5,0
2.684604,2980,10,0
2.888056,1490,5,0
3.092097,2086,7,0
3.297003,1788,6,0
3.501981,1788,6,0
3.708633,1192,4,0
3.912778,2384,8,0
4.119521,1788,6,0
4.324026,1192,4,0
4.529510,2682,9,0
4.736105,3278,11,0
4.940555,1192,4,0
5.145954,2682,9,0
5.351323,1788,6,0
5.557108,2086,7,0
5.763046,2384,8,0
5.968328,1788,6,0
6.173418,4768,16,0
6.378971,1192,4,0
6.585230,2384,8,0
6.790991,1788,6,0
6.997321,1490,5,0
7.204043,2384,8,0
7.408475,894,3,0
7.613281,894,3,0
7.817447,2980,10,0
8.023120,2086,7,0
8.229476,3874,13,0
8.436310,1788,6,0
8.646168,1490,5,0
8.853371,1192,4,0
9.058243,2682,9,0
9.265054,2086,7,0
9.469046,2384,8,0
9.675538,2086,7,0
9.882014,2980,10,0
10.088945,2086,7,0
10.293286,1788,6,0
10.501270,2980,10,0
10.705551,3278,11,0
10.909205,2980,10,0
11.113871,3874,13,0
11.317899,3844,11,0
11.522934,2384,8,0
11.729389,2086,7,0
11.933451,2086,7,0
12.140090,3576,12,0
12.345769,1788,6,0
12.551257,2086,7,0
12.756846,894,3,0
12.962884,3874,13,0
13.168652,2980,10,0
13.373362,3278,11,0
13.579246,3576,12,0
13.783817,2384,8,0
13.990560,2682,9,0
14.196926,1788,6,0
14.401563,2384,8,0
14.607957,2384,8,0
14.812327,2384,8,0
15.018633,2682,9,0
15.223968,2384,8,0
15.430234,1490,5,0
15.635210,2086,7,0
15.840454,1490,5,0
16.046493,1192,4,0
16.252290,1788,6,0
16.457784,3278,11,0
16.662461,2682,9,0
16.867540,3576,12,0
17.073833,3576,12,0
17.279503,2980,10,0
17.484448,3278,11,0
17.688412,2980,10,0
17.893226,2384,8,0
18.099089,3278,11,0
18.305468,2086,7,0
18.509565,2682,9,0
18.714459,3576,12,0
18.920335,1788,6,0
19.123842,2682,9,0
19.330392,4470,15,0
19.536725,4172,14,0
19.742779,2980,10,0
19.948467,2980,10,0
20.152778,2980,10,0
20.359321,3278,11,0
20.564945,3874,13,0
20.771738,3278,11,0
20.977143,2086,7,0
21.183484,1490,5,0
21.387539,2980,10,0
21.593577,1490,5,0
21.798981,2086,7,0
22.004082,4470,15,0
22.207378,2384,8,0
22.412952,1192,4,0
22.618354,2980,10,0
22.824020,2086,7,0
23.029924,1788,6,0
23.236115,1788,6,0
23.440214,3278,11,0
23.646483,2980,10,0
23.852242,1490,5,0
24.055978,2384,8,0
24.262267,2980,10,0
24.467352,3576,12,0
24.674183,1788,6,0
24.878121,2384,8,0
25.083825,2384,8,0
25.290316,0,0,0
25.495967,0,0,0
25.701011,0,0,0
25.906066,0,0,0
26.113091,0,0,0
26.319152,0,0,0
26.524940,0,0,0
26.731238,0,0,0
26.937926,0,0,0
