t_recv,seq,bytes,t_send,latency_ms
1765652495.242364,92,256,1765652495.215971,26.393
1765652495.242757,93,256,1765652495.216402,26.355
1765652495.247649,94,256,1765652495.221233,26.417
1765652495.251168,95,256,1765652495.224802,26.366
1765652495.253896,96,256,1765652495.227514,26.383
1765652495.257896,97,256,1765652495.231447,26.448
1765652495.258239,98,256,1765652495.231966,26.273
1765652495.266791,99,256,1765652495.240468,26.323
1765652495.268805,100,256,1765652495.242462,26.342
1765652495.270851,101,256,1765652495.244468,26.384
1765652495.271854,102,256,1765652495.245345,26.508
1765652495.273885,103,256,1765652495.247494,26.391
1765652495.279490,104,256,1765652495.253171,26.319
1765652495.286918,105,256,1765652495.260538,26.381
1765652495.288110,106,256,1765652495.261785,26.326
1765652495.289487,107,256,1765652495.263062,26.425
1765652495.291047,108,256,1765652495.264690,26.357
1765652495.293241,109,256,1765652495.266827,26.414
1765652495.294916,110,256,1765652495.268584,26.332
1765652495.299847,111,256,1765652495.273365,26.483
1765652495.300433,112,256,1765652495.274183,26.251
1765652495.304730,113,256,1765652495.278403,26.327
1765652495.305615,114,256,1765652495.279234,26.381
1765652495.312773,115,256,1765652495.286171,26.602
1765652495.313702,116,256,1765652495.286307,27.395
1765652495.315124,117,256,1765652495.288326,26.798
1765652495.315588,118,256,1765652495.289243,26.345
1765652495.316338,119,256,1765652495.289982,26.356
1765652495.321947,120,256,1765652495.295630,26.317
1765652495.322549,121,256,1765652495.296281,26.268
1765652495.323989,122,256,1765652495.297524,26.465
1765652495.326115,123,256,1765652495.299651,26.464
1765652495.326846,124,256,1765652495.300568,26.278
1765652495.327323,125,256,1765652495.300965,26.359
1765652495.327790,126,256,1765652495.301468,26.322
1765652495.330028,127,256,1765652495.303735,26.293
1765652495.331895,128,256,1765652495.305096,26.799
1765652495.334006,129,256,1765652495.307533,26.473
1765652495.334350,130,256,1765652495.307765,26.585
1765652495.340242,131,256,1765652495.313406,26.835
1765652495.341155,132,256,1765652495.314430,26.725
1765652495.341665,133,256,1765652495.315046,26.619
1765652495.342116,134,256,1765652495.315775,26.340
1765652495.342769,135,256,1765652495.316497,26.272
1765652495.343228,136,256,1765652495.316608,26.619
1765652495.343836,137,256,1765652495.317583,26.253
1765652495.347355,138,256,1765652495.320708,26.647
1765652495.350250,139,256,1765652495.323810,26.440
1765652495.352307,140,256,1765652495.325949,26.358
1765652495.353637,141,256,1765652495.327345,26.292
1765652495.356411,142,256,1765652495.330016,26.395
1765652495.356769,143,256,1765652495.330511,26.258
1765652495.357242,144,256,1765652495.330935,26.308
1765652495.358662,145,256,1765652495.332324,26.338
1765652495.359120,146,256,1765652495.332875,26.245
1765652495.359626,147,256,1765652495.333389,26.237
1765652495.360438,148,256,1765652495.334202,26.236
1765652495.361415,149,256,1765652495.335170,26.245
1765652495.364315,150,256,1765652495.337923,26.392
1765652495.366080,151,256,1765652495.339781,26.299
1765652495.370076,152,256,1765652495.343776,26.300
1765652495.370771,153,256,1765652495.344499,26.272
1765652495.371917,154,256,1765652495.345598,26.319
1765652495.374396,155,256,1765652495.348040,26.356
1765652495.375437,156,256,1765652495.349101,26.336
1765652495.376379,157,256,1765652495.350015,26.364
1765652495.377511,158,256,1765652495.351247,26.264
1765652495.379872,159,256,1765652495.353554,26.318
1765652495.380337,160,256,1765652495.353622,26.715
1765652495.383273,161,256,1765652495.356933,26.340
1765652495.384887,162,256,1765652495.358563,26.323
1765652495.385861,163,256,1765652495.358705,27.156
1765652495.386271,164,256,1765652495.359798,26.474
1765652495.386760,165,256,1765652495.360482,26.279
1765652495.387366,166,256,1765652495.361105,26.261
1765652495.388640,167,256,1765652495.362354,26.287
1765652495.389538,168,256,1765652495.363025,26.513
1765652495.389945,169,256,1765652495.363651,26.294
1765652495.390689,170,256,1765652495.364441,26.248
1765652495.395485,171,256,1765652495.369009,26.476
1765652495.396862,172,256,1765652495.370326,26.536
1765652495.399237,173,256,1765652495.372778,26.459
1765652495.400689,174,256,1765652495.374292,26.397
1765652495.401101,175,256,1765652495.374677,26.424
1765652495.401554,176,256,1765652495.374730,26.824
1765652495.402034,177,256,1765652495.375025,27.009
1765652495.411730,178,256,1765652495.385198,26.532
1765652495.415132,179,256,1765652495.388529,26.602
1765652495.418073,180,256,1765652495.391407,26.666
1765652495.419323,181,256,1765652495.392743,26.581
1765652495.426146,182,256,1765652495.399604,26.542
1765652495.430273,183,256,1765652495.403733,26.540
1765652495.431535,184,256,1765652495.405122,26.412
1765652495.432666,185,256,1765652495.406334,26.332
