t_send,seq,bytes
1764724115.719324,1,256
1764724115.724323,2,256
1764724115.729412,3,256
1764724115.734331,4,256
1764724115.739339,5,256
1764724115.744324,6,256
1764724115.749305,7,256
1764724115.754381,8,256
1764724115.759308,9,256
1764724115.764308,10,256
1764724115.769338,11,256
1764724115.774325,12,256
1764724115.779331,13,256
1764724115.784255,14,256
1764724115.789301,15,256
1764724115.794310,16,256
1764724115.799304,17,256
1764724115.804296,18,256
1764724115.809307,19,256
1764724115.814317,20,256
1764724115.819316,21,256
1764724115.824296,22,256
1764724115.829242,23,256
1764724115.834240,24,256
1764724115.839241,25,256
1764724115.844244,26,256
1764724115.849255,27,256
1764724115.854246,28,256
1764724115.859245,29,256
1764724115.864247,30,256
1764724115.869237,31,256
1764724115.874305,32,256
1764724115.879248,33,256
1764724115.884304,34,256
1764724115.889249,35,256
1764724115.894253,36,256
1764724115.899244,37,256
1764724115.904307,38,256
1764724115.909260,39,256
1764724115.914308,40,256
1764724115.919242,41,256
1764724115.924304,42,256
1764724115.929343,43,256
1764724115.934273,44,256
1764724115.939240,45,256
1764724115.944252,46,256
1764724115.949281,47,256
1764724115.954304,48,256
1764724115.959315,49,256
1764724115.964334,50,256
1764724115.969320,51,256
1764724115.974334,52,256
1764724115.979245,53,256
1764724115.984292,54,256
1764724115.989245,55,256
1764724115.994413,56,256
1764724115.999244,57,256
1764724116.004312,58,256
1764724116.009340,59,256
1764724116.014325,60,256
1764724116.019244,61,256
1764724116.024252,62,256
1764724116.029245,63,256
1764724116.034243,64,256
1764724116.039246,65,256
1764724116.044248,66,256
1764724116.049283,67,256
1764724116.054308,68,256
1764724116.059368,69,256
1764724116.064370,70,256
1764724116.069366,71,256
1764724116.074370,72,256
1764724116.079357,73,256
1764724116.084376,74,256
1764724116.089391,75,256
1764724116.094306,76,256
1764724116.099349,77,256
1764724116.104405,78,256
1764724116.109421,79,256
1764724116.114357,80,256
1764724116.119317,81,256
1764724116.124257,82,256
1764724116.129312,83,256
1764724116.134246,84,256
1764724116.139253,85,256
1764724116.144322,86,256
1764724116.149329,87,256
1764724116.154335,88,256
1764724116.159317,89,256
1764724116.164333,90,256
1764724116.169333,91,256
1764724116.174326,92,256
1764724116.179319,93,256
1764724116.184335,94,256
1764724116.189320,95,256
1764724116.194324,96,256
1764724116.199329,97,256
1764724116.204301,98,256
1764724116.209341,99,256
1764724116.214315,100,256
1764724116.219244,101,256
1764724116.224350,102,256
1764724116.229388,103,256
1764724116.234260,104,256
1764724116.239342,105,256
1764724116.244375,106,256
1764724116.249414,107,256
1764724116.254247,108,256
1764724116.259346,109,256
1764724116.264285,110,256
1764724116.269385,111,256
1764724116.274328,112,256
1764724116.279339,113,256
1764724116.284331,114,256
1764724116.289429,115,256
1764724116.294347,116,256
1764724116.299435,117,256
1764724116.304341,118,256
1764724116.309363,119,256
1764724116.314261,120,256
1764724116.319323,121,256
1764724116.324422,122,256
1764724116.329421,123,256
1764724116.334403,124,256
1764724116.339391,125,256
1764724116.344442,126,256
1764724116.349359,127,256
1764724116.354432,128,256
1764724116.359440,129,256
1764724116.364434,130,256
1764724116.369436,131,256
1764724116.374424,132,256
1764724116.379426,133,256
1764724116.384415,134,256
1764724116.389427,135,256
1764724116.394432,136,256
1764724116.399440,137,256
1764724116.404351,138,256
1764724116.409450,139,256
1764724116.414437,140,256
1764724116.419450,141,256
1764724116.424436,142,256
1764724116.429440,143,256
1764724116.434434,144,256
1764724116.439270,145,256
1764724116.444244,146,256
1764724116.449271,147,256
1764724116.454248,148,256
1764724116.459285,149,256
1764724116.464323,150,256
1764724116.469332,151,256
1764724116.474332,152,256
1764724116.479341,153,256
1764724116.484334,154,256
1764724116.489319,155,256
1764724116.494334,156,256
1764724116.499355,157,256
1764724116.504333,158,256
1764724116.509324,159,256
1764724116.514326,160,256
1764724116.519249,161,256
1764724116.524329,162,256
1764724116.529327,163,256
1764724116.534330,164,256
1764724116.539239,165,256
1764724116.544266,166,256
1764724116.549267,167,256
1764724116.554409,168,256
1764724116.559398,169,256
1764724116.564400,170,256
1764724116.569896,171,256
1764724116.574399,172,256
1764724116.579426,173,256
1764724116.584314,174,256
1764724116.589251,175,256
1764724116.594285,176,256
1764724116.599248,177,256
1764724116.604278,178,256
1764724116.609279,179,256
1764724116.614287,180,256
1764724116.619242,181,256
1764724116.624434,182,256
1764724116.629288,183,256
1764724116.634264,184,256
1764724116.639291,185,256
1764724116.644331,186,256
1764724116.649250,187,256
1764724116.654258,188,256
1764724116.659333,189,256
1764724116.664323,190,256
1764724116.669415,191,256
1764724116.674441,192,256
1764724116.679409,193,256
1764724116.684532,194,256
1764724116.689378,195,256
1764724116.694388,196,256
1764724116.699359,197,256
1764724116.704358,198,256
1764724116.709264,199,256
1764724116.714244,200,256
1764724116.719275,201,256
1764724116.724380,202,256
1764724116.729384,203,256
1764724116.734400,204,256
1764724116.739382,205,256
1764724116.744369,206,256
1764724116.749357,207,256
1764724116.754339,208,256
1764724116.759392,209,256
1764724116.764255,210,256
1764724116.769244,211,256
1764724116.774272,212,256
1764724116.779347,213,256
1764724116.784257,214,256
1764724116.789248,215,256
1764724116.794246,216,256
1764724116.799248,217,256
1764724116.804264,218,256
1764724116.809246,219,256
1764724116.814245,220,256
1764724116.819253,221,256
1764724116.824264,222,256
1764724116.829277,223,256
1764724116.834333,224,256
1764724116.839430,225,256
1764724116.844366,226,256
1764724116.849342,227,256
1764724116.854343,228,256
1764724116.859390,229,256
1764724116.864344,230,256
1764724116.869402,231,256
1764724116.874323,232,256
1764724116.879256,233,256
1764724116.884340,234,256
1764724116.889406,235,256
1764724116.894246,236,256
1764724116.899327,237,256
1764724116.904347,238,256
1764724116.909245,239,256
1764724116.914321,240,256
1764724116.919342,241,256
1764724116.924330,242,256
