t_send,seq,bytes
1764724115.720743,1,256
1764724115.724070,2,256
1764724115.727411,3,256
1764724115.730750,4,256
1764724115.734192,5,256
1764724115.737418,6,256
1764724115.740880,7,256
1764724115.744243,8,256
1764724115.747533,9,256
1764724115.750877,10,256
1764724115.754189,11,256
1764724115.757529,12,256
1764724115.760869,13,256
1764724115.764189,14,256
1764724115.767531,15,256
1764724115.770874,16,256
1764724115.774205,17,256
1764724115.777535,18,256
1764724115.780859,19,256
1764724115.784185,20,256
1764724115.787528,21,256
1764724115.790890,22,256
1764724115.794198,23,256
1764724115.797513,24,256
1764724115.800869,25,256
1764724115.804192,26,256
1764724115.807514,27,256
1764724115.810865,28,256
1764724115.814118,29,256
1764724115.817531,30,256
1764724115.820871,31,256
1764724115.824172,32,256
1764724115.827366,33,256
1764724115.830725,34,256
1764724115.834042,35,256
1764724115.837356,36,256
1764724115.840725,37,256
1764724115.844130,38,256
1764724115.847398,39,256
1764724115.850747,40,256
1764724115.854149,41,256
1764724115.857392,42,256
1764724115.860745,43,256
1764724115.864160,44,256
1764724115.867399,45,256
1764724115.870826,46,256
1764724115.874150,47,256
1764724115.877397,48,256
1764724115.880818,49,256
1764724115.884154,50,256
1764724115.887491,51,256
1764724115.890749,52,256
1764724115.894155,53,256
1764724115.897396,54,256
1764724115.900750,55,256
1764724115.904167,56,256
1764724115.907398,57,256
1764724115.910825,58,256
1764724115.914158,59,256
1764724115.917396,60,256
1764724115.920823,61,256
1764724115.924153,62,256
1764724115.927495,63,256
1764724115.930773,64,256
1764724115.934115,65,256
1764724115.937418,66,256
1764724115.940758,67,256
1764724115.944190,68,256
1764724115.947467,69,256
1764724115.950726,70,256
1764724115.954091,71,256
1764724115.957427,72,256
1764724115.960776,73,256
1764724115.964096,74,256
1764724115.967430,75,256
1764724115.970774,76,256
1764724115.974107,77,256
1764724115.977432,78,256
1764724115.980710,79,256
1764724115.984086,80,256
1764724115.987439,81,256
1764724115.990767,82,256
1764724115.994324,83,256
1764724115.997385,84,256
1764724116.000711,85,256
1764724116.004102,86,256
1764724116.007381,87,256
1764724116.010784,88,256
1764724116.014195,89,256
1764724116.017379,90,256
1764724116.020711,91,256
1764724116.024118,92,256
1764724116.027381,93,256
1764724116.030713,94,256
1764724116.034034,95,256
1764724116.037363,96,256
1764724116.040713,97,256
1764724116.044067,98,256
1764724116.047371,99,256
1764724116.050697,100,256
1764724116.054090,101,256
1764724116.057374,102,256
1764724116.060712,103,256
1764724116.064045,104,256
1764724116.067377,105,256
1764724116.070704,106,256
1764724116.074043,107,256
1764724116.077375,108,256
1764724116.080714,109,256
1764724116.084047,110,256
1764724116.087378,111,256
1764724116.090715,112,256
1764724116.094079,113,256
1764724116.097385,114,256
1764724116.100762,115,256
1764724116.104089,116,256
1764724116.107435,117,256
1764724116.110713,118,256
1764724116.114087,119,256
1764724116.117374,120,256
1764724116.121262,121,256
1764724116.124091,122,256
1764724116.127380,123,256
1764724116.130717,124,256
1764724116.134088,125,256
1764724116.137435,126,256
1764724116.140761,127,256
1764724116.144093,128,256
1764724116.147441,129,256
1764724116.150774,130,256
1764724116.154098,131,256
1764724116.157423,132,256
1764724116.160758,133,256
1764724116.164091,134,256
1764724116.167428,135,256
1764724116.170766,136,256
1764724116.174095,137,256
1764724116.177433,138,256
1764724116.180712,139,256
1764724116.184133,140,256
1764724116.187380,141,256
1764724116.190774,142,256
1764724116.194133,143,256
1764724116.197481,144,256
1764724116.200786,145,256
1764724116.204128,146,256
1764724116.207442,147,256
1764724116.210760,148,256
1764724116.214185,149,256
1764724116.217458,150,256
1764724116.220781,151,256
1764724116.224187,152,256
1764724116.227530,153,256
1764724116.230789,154,256
1764724116.234048,155,256
1764724116.237370,156,256
1764724116.240698,157,256
1764724116.244029,158,256
1764724116.247384,159,256
1764724116.250721,160,256
1764724116.254120,161,256
1764724116.257389,162,256
1764724116.260781,163,256
1764724116.264103,164,256
1764724116.267391,165,256
1764724116.270711,166,256
1764724116.274189,167,256
1764724116.277462,168,256
1764724116.280795,169,256
1764724116.284130,170,256
1764724116.287457,171,256
1764724116.290804,172,256
1764724116.294213,173,256
1764724116.297521,174,256
1764724116.300788,175,256
1764724116.304200,176,256
1764724116.307538,177,256
1764724116.310789,178,256
1764724116.314054,179,256
1764724116.317384,180,256
1764724116.320714,181,256
1764724116.324144,182,256
1764724116.327397,183,256
1764724116.330742,184,256
1764724116.334149,185,256
1764724116.337479,186,256
1764724116.340836,187,256
1764724116.344153,188,256
1764724116.347374,189,256
1764724116.350813,190,256
1764724116.354146,191,256
1764724116.357488,192,256
1764724116.360836,193,256
1764724116.364152,194,256
1764724116.367483,195,256
1764724116.370826,196,256
1764724116.374144,197,256
1764724116.377513,198,256
1764724116.380818,199,256
1764724116.384142,200,256
1764724116.387368,201,256
1764724116.390718,202,256
1764724116.394057,203,256
1764724116.397369,204,256
1764724116.400819,205,256
1764724116.404152,206,256
1764724116.407382,207,256
1764724116.410827,208,256
1764724116.414154,209,256
1764724116.417485,210,256
1764724116.420837,211,256
1764724116.424161,212,256
1764724116.427494,213,256
1764724116.430832,214,256
1764724116.434152,215,256
1764724116.437380,216,256
1764724116.440827,217,256
1764724116.444143,218,256
1764724116.447373,219,256
1764724116.450711,220,256
1764724116.454138,221,256
1764724116.457465,222,256
1764724116.460813,223,256
1764724116.464159,224,256
1764724116.467484,225,256
1764724116.470822,226,256
1764724116.474152,227,256
1764724116.477491,228,256
1764724116.480834,229,256
1764724116.484159,230,256
1764724116.487497,231,256
1764724116.490827,232,256
1764724116.494148,233,256
1764724116.497386,234,256
1764724116.500713,235,256
1764724116.504150,236,256
1764724116.507485,237,256
1764724116.510848,238,256
1764724116.514154,239,256
1764724116.517447,240,256
1764724116.520702,241,256
1764724116.524044,242,256
1764724116.527394,243,256
1764724116.530835,244,256
1764724116.534080,245,256
1764724116.537380,246,256
1764724116.540723,247,256
1764724116.544054,248,256
1764724116.547356,249,256
1764724116.550691,250,256
1764724116.554024,251,256
1764724116.557359,252,256
1764724116.560709,253,256
1764724116.564042,254,256
1764724116.567380,255,256
1764724116.570718,256,256
1764724116.574062,257,256
1764724116.577367,258,256
1764724116.580711,259,256
1764724116.584040,260,256
1764724116.587363,261,256
1764724116.590700,262,256
1764724116.594005,263,256
1764724116.597363,264,256
1764724116.600698,265,256
1764724116.604014,266,256
1764724116.607361,267,256
1764724116.610695,268,256
1764724116.614033,269,256
1764724116.617363,270,256
1764724116.620678,271,256
1764724116.624028,272,256
1764724116.627367,273,256
1764724116.630710,274,256
1764724116.634032,275,256
1764724116.637362,276,256
1764724116.640678,277,256
1764724116.644052,278,256
1764724116.647375,279,256
1764724116.650700,280,256
1764724116.654033,281,256
1764724116.657374,282,256
1764724116.660695,283,256
1764724116.664077,284,256
1764724116.667373,285,256
1764724116.670704,286,256
1764724116.674039,287,256
1764724116.677369,288,256
1764724116.680702,289,256
1764724116.684034,290,256
1764724116.687370,291,256
1764724116.690706,292,256
1764724116.694036,293,256
1764724116.697374,294,256
1764724116.700705,295,256
1764724116.704034,296,256
1764724116.707370,297,256
1764724116.710712,298,256
1764724116.714062,299,256
