t_recv,seq,bytes,t_send,latency_ms
1764724115.751755,1,256,1764724115.719324,32.431
1764724115.756098,2,256,1764724115.724323,31.774
1764724115.760962,3,256,1764724115.729412,31.550
1764724115.766276,4,256,1764724115.734331,31.945
1764724115.770925,5,256,1764724115.739339,31.586
1764724115.776434,6,256,1764724115.744324,32.110
1764724115.780901,7,256,1764724115.749305,31.596
1764724115.786251,8,256,1764724115.754381,31.871
1764724115.790828,9,256,1764724115.759308,31.520
1764724115.796082,10,256,1764724115.764308,31.774
1764724115.800816,11,256,1764724115.769338,31.478
1764724115.806120,12,256,1764724115.774325,31.795
1764724115.810823,13,256,1764724115.779331,31.493
1764724115.816090,14,256,1764724115.784255,31.835
1764724115.820820,15,256,1764724115.789301,31.519
1764724115.826094,16,256,1764724115.794310,31.784
1764724115.830736,17,256,1764724115.799304,31.432
1764724115.836069,18,256,1764724115.804296,31.773
1764724115.840745,19,256,1764724115.809307,31.438
1764724115.845932,20,256,1764724115.814317,31.614
1764724115.850737,21,256,1764724115.819316,31.421
1764724115.856039,22,256,1764724115.824296,31.743
1764724115.860630,23,256,1764724115.829242,31.388
1764724115.865802,24,256,1764724115.834240,31.561
1764724115.870629,25,256,1764724115.839241,31.389
1764724115.875971,26,256,1764724115.844244,31.727
1764724115.880730,27,256,1764724115.849255,31.476
1764724115.886063,28,256,1764724115.854246,31.817
1764724115.890755,29,256,1764724115.859245,31.511
1764724115.896079,30,256,1764724115.864247,31.832
1764724115.900732,31,256,1764724115.869237,31.494
1764724115.906049,32,256,1764724115.874305,31.744
1764724115.910766,33,256,1764724115.879248,31.518
1764724115.916063,34,256,1764724115.884304,31.759
1764724115.920737,35,256,1764724115.889249,31.488
1764724115.926060,36,256,1764724115.894253,31.807
1764724115.930921,37,256,1764724115.899244,31.678
1764724115.936016,38,256,1764724115.904307,31.709
1764724115.940751,39,256,1764724115.909260,31.491
1764724115.946017,40,256,1764724115.914308,31.709
1764724115.950677,41,256,1764724115.919242,31.435
1764724115.956005,42,256,1764724115.924304,31.701
1764724115.960799,43,256,1764724115.929343,31.456
1764724115.965934,44,256,1764724115.934273,31.662
1764724115.970661,45,256,1764724115.939240,31.421
1764724115.975709,46,256,1764724115.944252,31.457
1764724115.980772,47,256,1764724115.949281,31.492
1764724115.985956,48,256,1764724115.954304,31.652
1764724115.990874,49,256,1764724115.959315,31.559
1764724115.995944,50,256,1764724115.964334,31.611
1764724116.000808,51,256,1764724115.969320,31.488
1764724116.005919,52,256,1764724115.974334,31.586
1764724116.010765,53,256,1764724115.979245,31.520
1764724116.015938,54,256,1764724115.984292,31.646
1764724116.020686,55,256,1764724115.989245,31.441
1764724116.026268,56,256,1764724115.994413,31.855
1764724116.030716,57,256,1764724115.999244,31.472
1764724116.035883,58,256,1764724116.004312,31.571
1764724116.040757,59,256,1764724116.009340,31.418
1764724116.046043,60,256,1764724116.014325,31.718
1764724116.050671,61,256,1764724116.019244,31.428
1764724116.056027,62,256,1764724116.024252,31.775
1764724116.060760,63,256,1764724116.029245,31.515
1764724116.065933,64,256,1764724116.034243,31.690
1764724116.070761,65,256,1764724116.039246,31.515
1764724116.075954,66,256,1764724116.044248,31.707
1764724116.080851,67,256,1764724116.049283,31.568
1764724116.085981,68,256,1764724116.054308,31.674
1764724116.091027,69,256,1764724116.059368,31.659
1764724116.095907,70,256,1764724116.064370,31.537
1764724116.101183,71,256,1764724116.069366,31.817
1764724116.105930,72,256,1764724116.074370,31.559
1764724116.111192,73,256,1764724116.079357,31.835
1764724116.115964,74,256,1764724116.084376,31.589
1764724116.121131,75,256,1764724116.089391,31.740
1764724116.125900,76,256,1764724116.094306,31.594
1764724116.130779,77,256,1764724116.099349,31.429
1764724116.135927,78,256,1764724116.104405,31.522
1764724116.140927,79,256,1764724116.109421,31.506
1764724116.145943,80,256,1764724116.114357,31.586
1764724116.150810,81,256,1764724116.119317,31.493
1764724116.155901,82,256,1764724116.124257,31.645
1764724116.160786,83,256,1764724116.129312,31.474
1764724116.165891,84,256,1764724116.134246,31.645
1764724116.170733,85,256,1764724116.139253,31.480
1764724116.175890,86,256,1764724116.144322,31.568
1764724116.180797,87,256,1764724116.149329,31.468
1764724116.185927,88,256,1764724116.154335,31.592
1764724116.190773,89,256,1764724116.159317,31.456
1764724116.195897,90,256,1764724116.164333,31.564
1764724116.200794,91,256,1764724116.169333,31.461
1764724116.205885,92,256,1764724116.174326,31.559
1764724116.210779,93,256,1764724116.179319,31.460
1764724116.215973,94,256,1764724116.184335,31.638
1764724116.220841,95,256,1764724116.189320,31.521
1764724116.225954,96,256,1764724116.194324,31.630
1764724116.230833,97,256,1764724116.199329,31.504
1764724116.235922,98,256,1764724116.204301,31.621
1764724116.240805,99,256,1764724116.209341,31.463
1764724116.246071,100,256,1764724116.214315,31.757
1764724116.250768,101,256,1764724116.219244,31.524
1764724116.256167,102,256,1764724116.224350,31.817
1764724116.260880,103,256,1764724116.229388,31.493
1764724116.265857,104,256,1764724116.234260,31.596
1764724116.270734,105,256,1764724116.239342,31.391
1764724116.275775,106,256,1764724116.244375,31.399
1764724116.280854,107,256,1764724116.249414,31.439
1764724116.285902,108,256,1764724116.254247,31.654
1764724116.290906,109,256,1764724116.259346,31.560
1764724116.296020,110,256,1764724116.264285,31.735
1764724116.300903,111,256,1764724116.269385,31.519
1764724116.306130,112,256,1764724116.274328,31.802
1764724116.310917,113,256,1764724116.279339,31.579
1764724116.315921,114,256,1764724116.284331,31.590
1764724116.321029,115,256,1764724116.289429,31.600
1764724116.326082,116,256,1764724116.294347,31.735
1764724116.330931,117,256,1764724116.299435,31.496
1764724116.336045,118,256,1764724116.304341,31.704
1764724116.340841,119,256,1764724116.309363,31.478
1764724116.345937,120,256,1764724116.314261,31.676
1764724116.350744,121,256,1764724116.319323,31.421
1764724116.356017,122,256,1764724116.324422,31.595
1764724116.360967,123,256,1764724116.329421,31.546
1764724116.366019,124,256,1764724116.334403,31.616
1764724116.370830,125,256,1764724116.339391,31.439
1764724116.376045,126,256,1764724116.344442,31.604
1764724116.380855,127,256,1764724116.349359,31.495
1764724116.386023,128,256,1764724116.354432,31.591
1764724116.390926,129,256,1764724116.359440,31.486
1764724116.396021,130,256,1764724116.364434,31.587
1764724116.400946,131,256,1764724116.369436,31.511
1764724116.405999,132,256,1764724116.374424,31.575
1764724116.410918,133,256,1764724116.379426,31.492
1764724116.415969,134,256,1764724116.384415,31.554
1764724116.420887,135,256,1764724116.389427,31.460
1764724116.425885,136,256,1764724116.394432,31.454
1764724116.430975,137,256,1764724116.399440,31.536
1764724116.436050,138,256,1764724116.404351,31.699
1764724116.440937,139,256,1764724116.409450,31.487
1764724116.446028,140,256,1764724116.414437,31.591
1764724116.451003,141,256,1764724116.419450,31.553
1764724116.456025,142,256,1764724116.424436,31.589
1764724116.460917,143,256,1764724116.429440,31.477
1764724116.466059,144,256,1764724116.434434,31.625
1764724116.470805,145,256,1764724116.439270,31.534
1764724116.475999,146,256,1764724116.444244,31.755
1764724116.480814,147,256,1764724116.449271,31.543
1764724116.485979,148,256,1764724116.454248,31.731
1764724116.490790,149,256,1764724116.459285,31.505
1764724116.496047,150,256,1764724116.464323,31.724
1764724116.500815,151,256,1764724116.469332,31.483
1764724116.506042,152,256,1764724116.474332,31.710
1764724116.510811,153,256,1764724116.479341,31.470
1764724116.516039,154,256,1764724116.484334,31.705
1764724116.520836,155,256,1764724116.489319,31.517
1764724116.526028,156,256,1764724116.494334,31.694
1764724116.531096,157,256,1764724116.499355,31.740
1764724116.536055,158,256,1764724116.504333,31.722
1764724116.540821,159,256,1764724116.509324,31.497
1764724116.546000,160,256,1764724116.514326,31.675
1764724116.550756,161,256,1764724116.519249,31.506
1764724116.555833,162,256,1764724116.524329,31.504
1764724116.560818,163,256,1764724116.529327,31.490
1764724116.565964,164,256,1764724116.534330,31.634
1764724116.570809,165,256,1764724116.539239,31.569
1764724116.575839,166,256,1764724116.544266,31.573
1764724116.580663,167,256,1764724116.549267,31.396
1764724116.585885,168,256,1764724116.554409,31.476
1764724116.590885,169,256,1764724116.559398,31.487
1764724116.595957,170,256,1764724116.564400,31.558
1764724116.601325,171,256,1764724116.569896,31.429
1764724116.605843,172,256,1764724116.574399,31.444
1764724116.610989,173,256,1764724116.579426,31.563
1764724116.615804,174,256,1764724116.584314,31.491
1764724116.620626,175,256,1764724116.589251,31.376
1764724116.625776,176,256,1764724116.594285,31.491
1764724116.630648,177,256,1764724116.599248,31.400
1764724116.635824,178,256,1764724116.604278,31.546
1764724116.640751,179,256,1764724116.609279,31.472
1764724116.645855,180,256,1764724116.614287,31.568
1764724116.650635,181,256,1764724116.619242,31.394
1764724116.655842,182,256,1764724116.624434,31.408
1764724116.660742,183,256,1764724116.629288,31.453
1764724116.665818,184,256,1764724116.634264,31.554
1764724116.670747,185,256,1764724116.639291,31.456
1764724116.675884,186,256,1764724116.644331,31.552
1764724116.680638,187,256,1764724116.649250,31.388
1764724116.685823,188,256,1764724116.654258,31.564
1764724116.690738,189,256,1764724116.659333,31.405
1764724116.695881,190,256,1764724116.664323,31.558
1764724116.701014,191,256,1764724116.669415,31.599
1764724116.705885,192,256,1764724116.674441,31.444
1764724116.711034,193,256,1764724116.679409,31.625
1764724116.716049,194,256,1764724116.684532,31.517
1764724116.720857,195,256,1764724116.689378,31.479
1764724116.725902,196,256,1764724116.694388,31.514
1764724116.730833,197,256,1764724116.699359,31.474
1764724116.735890,198,256,1764724116.704358,31.532
1764724116.740853,199,256,1764724116.709264,31.589
1764724116.745921,200,256,1764724116.714244,31.677
1764724116.750851,201,256,1764724116.719275,31.576
1764724116.755912,202,256,1764724116.724380,31.532
1764724116.761124,203,256,1764724116.729384,31.740
1764724116.765855,204,256,1764724116.734400,31.455
1764724116.770793,205,256,1764724116.739382,31.411
1764724116.775786,206,256,1764724116.744369,31.417
1764724116.780853,207,256,1764724116.749357,31.496
1764724116.785845,208,256,1764724116.754339,31.506
1764724116.790884,209,256,1764724116.759392,31.492
1764724116.795889,210,256,1764724116.764255,31.635
1764724116.800762,211,256,1764724116.769244,31.519
1764724116.805882,212,256,1764724116.774272,31.610
1764724116.810855,213,256,1764724116.779347,31.508
1764724116.815934,214,256,1764724116.784257,31.677
1764724116.820655,215,256,1764724116.789248,31.407
1764724116.825870,216,256,1764724116.794246,31.624
1764724116.830786,217,256,1764724116.799248,31.538
1764724116.836061,218,256,1764724116.804264,31.796
1764724116.840807,219,256,1764724116.809246,31.561
1764724116.846090,220,256,1764724116.814245,31.845
1764724116.850937,221,256,1764724116.819253,31.684
1764724116.855926,222,256,1764724116.824264,31.662
1764724116.860808,223,256,1764724116.829277,31.531
1764724116.866278,224,256,1764724116.834333,31.945
1764724116.871058,225,256,1764724116.839430,31.628
1764724116.876190,226,256,1764724116.844366,31.824
1764724116.880936,227,256,1764724116.849342,31.593
1764724116.885875,228,256,1764724116.854343,31.533
1764724116.890860,229,256,1764724116.859390,31.471
1764724116.895997,230,256,1764724116.864344,31.653
1764724116.900839,231,256,1764724116.869402,31.437
1764724116.905944,232,256,1764724116.874323,31.621
1764724116.910764,233,256,1764724116.879256,31.507
1764724116.916041,234,256,1764724116.884340,31.701
1764724116.920950,235,256,1764724116.889406,31.543
1764724116.925864,236,256,1764724116.894246,31.618
1764724116.930777,237,256,1764724116.899327,31.450
1764724116.936128,238,256,1764724116.904347,31.781
1764724116.940780,239,256,1764724116.909245,31.536
1764724116.946083,240,256,1764724116.914321,31.762
1764724116.950755,241,256,1764724116.919342,31.413
1764724116.956106,242,256,1764724116.924330,31.775
1764724116.960646,243,256,1764724116.929247,31.399
1764724116.966072,244,256,1764724116.934307,31.765
1764724116.970824,245,256,1764724116.939265,31.560
1764724116.976084,246,256,1764724116.944258,31.826
1764724116.980776,247,256,1764724116.949239,31.537
1764724116.985953,248,256,1764724116.954377,31.576
1764724116.990726,249,256,1764724116.959249,31.478
1764724116.995952,250,256,1764724116.964327,31.626
1764724117.000910,251,256,1764724116.969259,31.652
1764724117.005727,252,256,1764724116.974263,31.463
1764724117.010847,253,256,1764724116.979297,31.550
1764724117.015945,254,256,1764724116.984331,31.613
1764724117.020864,255,256,1764724116.989308,31.556
1764724117.026089,256,256,1764724116.994312,31.777
1764724117.030830,257,256,1764724116.999258,31.572
1764724117.036343,258,256,1764724117.004363,31.981
1764724117.040981,259,256,1764724117.009276,31.705
1764724117.049394,260,256,1764724117.014378,35.016
1764724117.050884,261,256,1764724117.019268,31.617
1764724117.055960,262,256,1764724117.024240,31.720
1764724117.060716,263,256,1764724117.029286,31.430
1764724117.066043,264,256,1764724117.034431,31.611
1764724117.070843,265,256,1764724117.039410,31.433
1764724117.081276,266,256,1764724117.049389,31.887
1764724117.081983,267,256,1764724117.049525,32.458
1764724117.086028,268,256,1764724117.054303,31.725
1764724117.090815,269,256,1764724117.059245,31.570
1764724117.096071,270,256,1764724117.064419,31.652
1764724117.100783,271,256,1764724117.069246,31.538
1764724117.106056,272,256,1764724117.074275,31.782
1764724117.110941,273,256,1764724117.079332,31.609
1764724117.116155,274,256,1764724117.084343,31.812
1764724117.120879,275,256,1764724117.089360,31.519
1764724117.126149,276,256,1764724117.094358,31.791
1764724117.131096,277,256,1764724117.099344,31.753
1764724117.136263,278,256,1764724117.104399,31.864
1764724117.140943,279,256,1764724117.109409,31.534
1764724117.146058,280,256,1764724117.114430,31.628
1764724117.150952,281,256,1764724117.119313,31.639
1764724117.156120,282,256,1764724117.124353,31.766
1764724117.160927,283,256,1764724117.129371,31.555
1764724117.166033,284,256,1764724117.134401,31.633
1764724117.170999,285,256,1764724117.139370,31.630
1764724117.176185,286,256,1764724117.144424,31.761
1764724117.180925,287,256,1764724117.149287,31.638
1764724117.186139,288,256,1764724117.154263,31.876
1764724117.190950,289,256,1764724117.159410,31.541
1764724117.196071,290,256,1764724117.164408,31.663
1764724117.200925,291,256,1764724117.169403,31.522
1764724117.205981,292,256,1764724117.174421,31.560
1764724117.210838,293,256,1764724117.179266,31.572
1764724117.216097,294,256,1764724117.184407,31.690
1764724117.220860,295,256,1764724117.189258,31.603
1764724117.226129,296,256,1764724117.194380,31.748
1764724117.230920,297,256,1764724117.199351,31.568
1764724117.236172,298,256,1764724117.204375,31.797
1764724117.240861,299,256,1764724117.209316,31.546
1764724117.246068,300,256,1764724117.214309,31.759
1764724117.250779,301,256,1764724117.219261,31.518
1764724117.256040,302,256,1764724117.224274,31.766
1764724117.260871,303,256,1764724117.229262,31.609
1764724117.265955,304,256,1764724117.234449,31.506
1764724117.270874,305,256,1764724117.239429,31.445
1764724117.275981,306,256,1764724117.244291,31.690
1764724117.280846,307,256,1764724117.249380,31.467
1764724117.285949,308,256,1764724117.254395,31.554
1764724117.290719,309,256,1764724117.259265,31.454
1764724117.295941,310,256,1764724117.264292,31.649
1764724117.300674,311,256,1764724117.269243,31.431
1764724117.305923,312,256,1764724117.274240,31.683
1764724117.310695,313,256,1764724117.279262,31.433
1764724117.315998,314,256,1764724117.284250,31.748
1764724117.320762,315,256,1764724117.289238,31.524
1764724117.325997,316,256,1764724117.294258,31.740
1764724117.330813,317,256,1764724117.299240,31.573
1764724117.335976,318,256,1764724117.304242,31.734
1764724117.340787,319,256,1764724117.309248,31.539
1764724117.345887,320,256,1764724117.314240,31.646
1764724117.350820,321,256,1764724117.319239,31.581
1764724117.356007,322,256,1764724117.324247,31.760
1764724117.360797,323,256,1764724117.329249,31.548
1764724117.366038,324,256,1764724117.334243,31.795
1764724117.370795,325,256,1764724117.339262,31.533
1764724117.375983,326,256,1764724117.344245,31.738
1764724117.380833,327,256,1764724117.349247,31.585
1764724117.385952,328,256,1764724117.354352,31.600
1764724117.390877,329,256,1764724117.359292,31.585
1764724117.396020,330,256,1764724117.364352,31.669
1764724117.400827,331,256,1764724117.369258,31.569
1764724117.405888,332,256,1764724117.374335,31.554
1764724117.410832,333,256,1764724117.379263,31.569
1764724117.415848,334,256,1764724117.384248,31.600
1764724117.420877,335,256,1764724117.389291,31.586
1764724117.425905,336,256,1764724117.394321,31.584
1764724117.430889,337,256,1764724117.399308,31.581
1764724117.436042,338,256,1764724117.404245,31.797
1764724117.440917,339,256,1764724117.409326,31.591
1764724117.445955,340,256,1764724117.414363,31.591
1764724117.450827,341,256,1764724117.419256,31.570
1764724117.455945,342,256,1764724117.424351,31.593
1764724117.460793,343,256,1764724117.429256,31.537
1764724117.465929,344,256,1764724117.434361,31.568
1764724117.470794,345,256,1764724117.439302,31.492
1764724117.475897,346,256,1764724117.444302,31.595
1764724117.480781,347,256,1764724117.449291,31.490
1764724117.486026,348,256,1764724117.454366,31.660
1764724117.490748,349,256,1764724117.459299,31.449
1764724117.495803,350,256,1764724117.464349,31.454
1764724117.500822,351,256,1764724117.469298,31.525
1764724117.505864,352,256,1764724117.474288,31.576
1764724117.510722,353,256,1764724117.479282,31.441
1764724117.516042,354,256,1764724117.484289,31.754
1764724117.520847,355,256,1764724117.489288,31.559
1764724117.525996,356,256,1764724117.494292,31.704
1764724117.530799,357,256,1764724117.499290,31.508
1764724117.535866,358,256,1764724117.504301,31.565
1764724117.540752,359,256,1764724117.509289,31.463
1764724117.545816,360,256,1764724117.514297,31.519
1764724117.550805,361,256,1764724117.519299,31.506
1764724117.555820,362,256,1764724117.524294,31.526
1764724117.560851,363,256,1764724117.529351,31.499
1764724117.565976,364,256,1764724117.534326,31.650
1764724117.570724,365,256,1764724117.539320,31.404
1764724117.575920,366,256,1764724117.544302,31.618
1764724117.580785,367,256,1764724117.549302,31.483
1764724117.585869,368,256,1764724117.554350,31.519
1764724117.590664,369,256,1764724117.559265,31.399
1764724117.595865,370,256,1764724117.564301,31.564
1764724117.600716,371,256,1764724117.569306,31.410
1764724117.605903,372,256,1764724117.574382,31.522
1764724117.610728,373,256,1764724117.579286,31.442
1764724117.615927,374,256,1764724117.584357,31.571
1764724117.620831,375,256,1764724117.589303,31.529
1764724117.626095,376,256,1764724117.594308,31.787
1764724117.630904,377,256,1764724117.599307,31.597
1764724117.636096,378,256,1764724117.604300,31.796
1764724117.640958,379,256,1764724117.609309,31.649
1764724117.646047,380,256,1764724117.614357,31.690
1764724117.650979,381,256,1764724117.619313,31.667
1764724117.656080,382,256,1764724117.624447,31.634
1764724117.661092,383,256,1764724117.629450,31.641
1764724117.665939,384,256,1764724117.634457,31.482
1764724117.671004,385,256,1764724117.639465,31.539
1764724117.675879,386,256,1764724117.644449,31.429
1764724117.680958,387,256,1764724117.649450,31.507
1764724117.685920,388,256,1764724117.654462,31.458
1764724117.690830,389,256,1764724117.659423,31.407
1764724117.695830,390,256,1764724117.664359,31.471
1764724117.700682,391,256,1764724117.669304,31.378
1764724117.705851,392,256,1764724117.674300,31.551
1764724117.710662,393,256,1764724117.679294,31.368
1764724117.715876,394,256,1764724117.684288,31.588
1764724117.720667,395,256,1764724117.689284,31.383
1764724117.725929,396,256,1764724117.694299,31.630
1764724117.730656,397,256,1764724117.699292,31.364
1764724117.735920,398,256,1764724117.704303,31.618
1764724117.740650,399,256,1764724117.709283,31.367
1764724117.745831,400,256,1764724117.714292,31.539
1764724117.750713,401,256,1764724117.719289,31.424
1764724117.755940,402,256,1764724117.724286,31.654
