t,backlog_bytes,backlog_pkts,dropped_total
0.005142,0,0,0
0.213270,1490,5,0
0.417367,1490,5,0
0.621346,1788,6,0
0.825654,1846,7,0
1.031812,1490,5,0
1.236857,1490,5,0
1.441591,2384,8,0
1.646863,1490,5,0
1.853276,1788,6,0
2.056628,1490,5,0
2.263083,1788,6,0
2.468913,1490,5,0
2.674276,1490,5,0
2.880992,1490,5,0
3.086066,1490,5,0
3.292075,1490,5,0
3.497901,1788,6,0
3.703066,1788,6,0
3.906908,1490,5,0
4.112827,1490,5,0
4.318974,1490,5,0
4.523490,1490,5,0
4.729534,1490,5,0
4.934147,1490,5,0
5.139721,1490,5,0
5.345174,1490,5,0
5.550814,1490,5,0
5.754885,1490,5,0
5.961012,1490,5,0
6.164094,1788,6,0
6.369389,1490,5,0
6.575718,1490,5,0
6.781857,1490,5,0
6.986616,1490,5,0
7.192350,1490,5,0
7.397706,1788,6,0
7.604240,1490,5,0
7.808807,1490,5,0
8.014699,1788,6,0
8.221421,1788,6,0
8.426503,1490,5,0
8.632562,1490,5,0
8.838392,1788,6,0
9.041006,1788,6,0
9.246222,1490,5,0
9.452229,1490,5,0
9.657201,1490,5,0
9.861728,1490,5,0
10.066876,1490,5,0
10.270835,1788,6,0
10.476674,1490,5,0
10.681502,1490,5,0
10.888040,1490,5,0
11.093442,1490,5,0
11.301701,1490,5,0
11.507440,1490,5,0
11.716545,1490,5,0
11.921629,1788,6,0
12.127180,1490,5,0
12.331803,2354,6,0
12.536637,1490,5,0
12.743076,1490,5,0
12.948303,1788,6,0
13.153572,1788,6,0
13.359595,1490,5,0
13.566515,1490,5,0
13.772591,1490,5,0
13.976834,1490,5,0
14.181448,1788,6,0
14.387210,1490,5,0
14.593086,1490,5,0
14.797597,1490,5,0
15.003551,1788,6,0
15.208644,1788,6,0
15.413312,1788,6,0
15.618335,1788,6,0
15.823752,1490,5,0
16.030100,1490,5,0
16.235261,1490,5,0
16.440904,1490,5,0
16.646717,1490,5,0
16.851940,1490,5,0
17.056488,1490,5,0
17.261510,1490,5,0
17.467026,1490,5,0
17.672315,1490,5,0
17.878510,1788,6,0
18.083588,1788,6,0
18.288119,1490,5,0
18.496077,1490,5,0
18.702171,1490,5,0
18.907675,1490,5,0
19.114848,1788,6,0
19.320396,1490,5,0
19.526698,1490,5,0
19.733721,1788,6,0
19.938520,1490,5,0
20.143097,1490,5,0
20.347932,1788,6,0
20.552604,1490,5,0
20.759323,1788,6,0
20.965434,1490,5,0
21.168213,1788,6,0
21.376756,1490,5,0
21.582283,1490,5,0
21.788870,1490,5,0
21.994078,1490,5,0
22.199951,1490,5,0
22.404171,1788,6,0
22.608137,1490,5,0
22.813953,1490,5,0
23.019340,1490,5,0
23.223688,1788,6,0
23.429549,1490,5,0
23.635288,1490,5,0
23.841090,1490,5,0
24.049490,1490,5,0
24.254540,1788,6,0
24.458929,1788,6,0
24.665327,1490,5,0
24.871749,1490,5,0
25.079246,1490,5,0
25.285146,0,0,0
25.491345,0,0,0
25.696657,0,0,0
25.903091,0,0,0
26.119062,0,0,0
26.324337,0,0,0
26.529302,0,0,0
26.734911,0,0,0
26.940234,0,0,0
