t_send,seq,bytes
1764724115.698519,1,256
1764724115.700490,2,256
1764724115.702488,3,256
1764724115.704480,4,256
1764724115.706476,5,256
1764724115.708480,6,256
1764724115.710496,7,256
1764724115.712499,8,256
1764724115.714493,9,256
1764724115.716569,10,256
1764724115.718577,11,256
1764724115.720497,12,256
1764724115.722496,13,256
1764724115.724487,14,256
1764724115.726483,15,256
1764724115.728480,16,256
1764724115.730479,17,256
1764724115.732483,18,256
1764724115.734511,19,256
1764724115.736614,20,256
1764724115.738578,21,256
1764724115.740628,22,256
1764724115.742520,23,256
1764724115.744491,24,256
1764724115.746484,25,256
1764724115.748482,26,256
1764724115.750482,27,256
1764724115.752480,28,256
1764724115.754479,29,256
1764724115.756480,30,256
1764724115.758482,31,256
1764724115.760495,32,256
1764724115.762496,33,256
1764724115.764510,34,256
1764724115.766506,35,256
1764724115.768488,36,256
1764724115.770484,37,256
1764724115.772480,38,256
1764724115.774485,39,256
1764724115.776485,40,256
1764724115.778484,41,256
1764724115.780480,42,256
1764724115.782485,43,256
1764724115.784482,44,256
1764724115.786479,45,256
1764724115.788483,46,256
1764724115.790483,47,256
1764724115.792485,48,256
1764724115.794484,49,256
1764724115.796496,50,256
1764724115.798496,51,256
1764724115.800495,52,256
1764724115.802605,53,256
1764724115.804600,54,256
1764724115.806494,55,256
1764724115.808485,56,256
1764724115.810482,57,256
1764724115.812488,58,256
1764724115.814486,59,256
1764724115.816484,60,256
1764724115.818486,61,256
1764724115.820486,62,256
1764724115.822513,63,256
1764724115.824501,64,256
1764724115.826486,65,256
1764724115.828473,66,256
1764724115.830483,67,256
1764724115.832483,68,256
1764724115.834481,69,256
1764724115.836482,70,256
1764724115.838486,71,256
1764724115.840484,72,256
1764724115.842489,73,256
1764724115.844484,74,256
1764724115.846495,75,256
1764724115.848494,76,256
1764724115.850496,77,256
1764724115.852491,78,256
1764724115.854495,79,256
1764724115.856491,80,256
1764724115.858493,81,256
1764724115.860500,82,256
1764724115.862497,83,256
1764724115.864498,84,256
1764724115.866492,85,256
1764724115.868490,86,256
1764724115.870492,87,256
1764724115.872494,88,256
1764724115.874506,89,256
1764724115.876498,90,256
1764724115.878497,91,256
1764724115.880500,92,256
1764724115.882493,93,256
1764724115.884506,94,256
1764724115.886500,95,256
1764724115.888497,96,256
1764724115.890502,97,256
1764724115.892496,98,256
1764724115.894507,99,256
1764724115.896498,100,256
1764724115.898490,101,256
1764724115.900497,102,256
1764724115.902492,103,256
1764724115.904503,104,256
1764724115.906498,105,256
1764724115.908495,106,256
1764724115.910501,107,256
1764724115.912497,108,256
1764724115.914506,109,256
1764724115.916497,110,256
1764724115.918493,111,256
1764724115.920496,112,256
1764724115.922493,113,256
1764724115.924504,114,256
1764724115.926499,115,256
1764724115.928511,116,256
1764724115.930703,117,256
1764724115.932502,118,256
1764724115.934490,119,256
1764724115.936489,120,256
1764724115.938523,121,256
1764724115.940526,122,256
1764724115.942525,123,256
1764724115.944528,124,256
1764724115.946527,125,256
1764724115.948536,126,256
1764724115.950520,127,256
1764724115.952519,128,256
1764724115.954514,129,256
1764724115.956525,130,256
1764724115.958631,131,256
1764724115.960632,132,256
1764724115.962530,133,256
1764724115.964528,134,256
1764724115.966530,135,256
1764724115.968617,136,256
1764724115.970533,137,256
1764724115.972620,138,256
1764724115.974529,139,256
1764724115.976526,140,256
1764724115.978632,141,256
1764724115.980629,142,256
1764724115.982526,143,256
1764724115.984612,144,256
1764724115.986525,145,256
1764724115.988622,146,256
1764724115.990621,147,256
1764724115.992530,148,256
1764724115.994584,149,256
1764724115.996513,150,256
1764724115.998500,151,256
1764724116.000501,152,256
1764724116.002503,153,256
1764724116.004555,154,256
1764724116.006516,155,256
1764724116.008509,156,256
1764724116.010612,157,256
1764724116.012521,158,256
1764724116.014565,159,256
1764724116.016520,160,256
1764724116.018506,161,256
1764724116.020507,162,256
1764724116.022515,163,256
1764724116.024523,164,256
