t,backlog_bytes,backlog_pkts,dropped_total
0.005326,0,0,0
0.210791,0,0,0
0.415898,203,1,0
0.620935,0,0,0
0.826367,0,0,0
1.031948,0,0,0
1.237873,0,0,0
1.442603,0,0,0
1.647758,0,0,0
1.854149,0,0,0
2.057508,0,0,0
2.264002,0,0,0
2.470984,0,0,0
2.675405,0,0,0
2.881603,0,0,0
3.087248,0,0,0
3.292962,0,0,0
3.497948,0,0,0
3.703826,0,0,0
3.908380,0,0,0
4.114095,0,0,0
4.319320,0,0,0
4.525151,0,0,0
4.731199,0,0,0
4.935193,0,0,0
5.140471,0,0,0
5.346079,0,0,0
5.551687,0,0,0
5.756364,0,0,0
5.961253,0,0,0
6.165356,0,0,0
6.371680,0,0,0
6.576877,0,0,0
6.781619,0,0,0
6.986783,0,0,0
7.193069,0,0,0
7.398443,0,0,0
7.603483,0,0,0
7.809084,0,0,0
8.015401,0,0,0
8.221072,0,0,0
8.426963,0,0,0
8.632724,0,0,0
8.839273,0,0,0
9.042383,0,0,0
9.247262,0,0,0
9.452981,0,0,0
9.658112,0,0,0
9.863600,0,0,0
10.068377,0,0,0
10.272667,0,0,0
10.477396,0,0,0
10.682395,0,0,0
10.888777,0,0,0
11.093403,0,0,0
11.302153,0,0,0
11.508061,0,0,0
11.717033,0,0,0
11.923699,0,0,0
12.128278,0,0,0
12.332692,864,1,0
12.538563,70,1,0
12.744075,0,0,0
12.949359,0,0,0
13.155833,0,0,0
13.360710,0,0,0
13.567033,0,0,0
13.773271,0,0,0
13.978502,0,0,0
14.183477,0,0,0
14.388112,0,0,0
14.593345,0,0,0
14.799261,0,0,0
15.004864,0,0,0
15.210180,0,0,0
15.414817,0,0,0
15.619897,0,0,0
15.825709,0,0,0
16.031097,0,0,0
16.235249,0,0,0
16.441500,0,0,0
16.646051,0,0,0
16.851963,0,0,0
17.057502,0,0,0
17.262935,0,0,0
17.468570,0,0,0
17.673370,0,0,0
17.879252,0,0,0
18.084280,0,0,0
18.290286,0,0,0
18.497021,0,0,0
18.702271,0,0,0
18.908588,0,0,0
19.116086,0,0,0
19.322631,0,0,0
19.529589,0,0,0
19.735730,0,0,0
19.939770,0,0,0
20.144474,0,0,0
20.348952,0,0,0
20.554298,0,0,0
20.760660,0,0,0
20.966694,0,0,0
21.169431,0,0,0
21.377744,0,0,0
21.582778,0,0,0
21.789859,0,0,0
21.995001,0,0,0
22.201014,0,0,0
22.404782,0,0,0
22.608589,0,0,0
22.814850,0,0,0
23.020096,0,0,0
23.225072,0,0,0
23.431904,0,0,0
23.637636,0,0,0
23.842411,0,0,0
24.049162,0,0,0
24.255427,0,0,0
24.460887,0,0,0
24.667256,0,0,0
24.872648,0,0,0
25.078152,0,0,0
25.285774,0,0,0
25.492625,0,0,0
25.697590,0,0,0
25.902809,0,0,0
26.108968,0,0,0
26.314840,0,0,0
26.520455,0,0,0
26.726767,0,0,0
26.931683,0,0,0
